ts_code,trade_date,close,pe_ttm,bias60,BR26,variance20,close_SPX
000905.SH,20161102,6455.1295,43.37,0.850296816,97.6492868,6.068854071,2097.94
000905.SH,20161103,6483.7322,43.61,1.214087892,102.0399994,6.235960078,2088.66
000905.SH,20161104,6462.5928,43.49,0.814792694,88.01682199,6.249970686,2085.18
000905.SH,20161107,6468.8171,43.53,0.851428309,88.02094621,5.2278294,2131.52
000905.SH,20161108,6503.1781,43.79,1.308186924,113.2781875,5.081258771,2139.56
000905.SH,20161109,6453.5718,43.45,0.492925747,96.24402451,5.481620913,2163.26
000905.SH,20161110,6536.9651,44.02,1.739900995,115.3555375,5.682247448,2167.48
000905.SH,20161111,6583.8864,44.37,2.399620117,113.382942,5.958312441,2164.45
000905.SH,20161114,6615.0071,44.65,2.780084862,112.1921735,5.347587371,2164.2
000905.SH,20161115,6640.4616,44.84,3.084455105,95.68124789,3.927000142,2180.39
000905.SH,20161116,6644.1878,44.87,3.088512761,92.19843421,3.80042987,2176.94
000905.SH,20161117,6636.469,44.8,2.92415026,91.2260061,3.799682381,2187.12
000905.SH,20161118,6602.3265,44.57,2.364485125,86.61621082,3.864869278,2181.9
000905.SH,20161121,6611.5399,44.68,2.475256609,97.61164644,3.374194921,2198.18
000905.SH,20161122,6661.246,44.99,3.202567578,113.6357832,3.554480723,2202.94
000905.SH,20161123,6631.1733,44.79,2.680755551,96.32495337,3.625793318,2204.72
000905.SH,20161124,6623.0489,44.73,2.503539806,98.01399822,3.653102621,2204.72
000905.SH,20161125,6652.8177,44.95,2.90646252,91.54228121,3.116036579,2213.35
000905.SH,20161128,6670.8035,45.01,3.108052226,104.9828129,3.118473571,2201.72
000905.SH,20161129,6620.7949,44.9,2.279740834,90.38459789,3.077759471,2204.66
000905.SH,20161130,6585.5776,44.42,1.694312572,81.39022201,2.84748576,2198.81
000905.SH,20161201,6624.4657,44.71,2.2425331,93.17939786,2.72918145,2191.08
000905.SH,20161202,6520.9745,44.23,0.62278389,86.23500754,4.24146841,2191.95
000905.SH,20161205,6486.0173,43.82,0.056471104,83.28202268,4.322275301,2204.71
000905.SH,20161206,6490.8897,43.89,0.097165656,91.18479049,4.290409737,2212.23
000905.SH,20161207,6558.0247,44.48,1.089276059,91.8195716,4.443673445,2241.35
000905.SH,20161208,6527.4338,44.19,0.608822385,95.31388094,4.52350515,2246.19
000905.SH,20161209,6513.9155,44.14,0.395406958,86.67337951,4.223417067,2259.53
000905.SH,20161212,6249.0784,46.6,-3.619807605,64.99374409,15.03435598,2256.96
000905.SH,20161213,6278.1793,46.84,-3.122951159,64.73264057,15.44691916,2271.72
000905.SH,20161214,6239.4989,46.56,-3.706907312,58.18427701,15.46323513,2253.28
000905.SH,20161215,6280.3981,46.85,-3.065835413,70.07391405,16.50594009,2262.03
000905.SH,20161216,6318.5239,47.13,-2.487512063,63.08841622,16.88675655,2258.07
000905.SH,20161219,6320.7324,47.13,-2.447545062,59.1452392,16.81182482,2262.53
000905.SH,20161220,6300.6383,46.99,-2.747316579,53.60652766,16.36889659,2270.76
000905.SH,20161221,6347.6058,47.36,-2.023326663,56.72729618,16.64837056,2265.18
000905.SH,20161222,6341.7879,47.29,-2.102084423,54.16786707,16.66061075,2260.96
000905.SH,20161223,6281.9966,46.82,-3.002972817,53.35847205,16.75125994,2263.79
000905.SH,20161226,6294.7546,46.93,-2.819297513,51.8500833,17.08866289,2263.79
000905.SH,20161227,6288.8594,46.9,-2.910796914,50.36675292,16.98250956,2268.88
000905.SH,20161228,6270.2395,46.75,-3.195505292,45.28547576,16.98135689,2249.92
000905.SH,20161229,6252.6076,46.62,-3.456246477,45.98800502,16.70406376,2249.26
000905.SH,20161230,6263.6256,46.72,-3.270076547,46.26173481,15.49835254,2238.83
000905.SH,20170103,6320.7626,47.14,-2.355802501,53.14025056,15.84009381,2257.83
000905.SH,20170104,6394.6694,47.67,-1.190734834,56.11634822,16.83961971,2270.75
000905.SH,20170105,6399.2841,47.72,-1.098173468,59.06125882,16.10605136,2269
000905.SH,20170106,6371.6168,47.56,-1.497049662,60.78405682,16.04919084,2276.98
000905.SH,20170109,6415.4176,47.72,-0.806084315,59.96105692,16.5154092,2268.9
000905.SH,20170110,6393.9283,47.58,-1.13345072,66.14977948,4.130621076,2268.9
000905.SH,20170111,6331.9638,47.13,-2.04681972,67.42168878,4.528325406,2275.32
000905.SH,20170112,6272.851,46.69,-2.90559697,61.36323218,4.913403402,2270.44
000905.SH,20170113,6194.6575,46.13,-4.040764498,51.66026946,5.373412581,2274.64
000905.SH,20170116,6031.2414,44.9,-6.464955736,39.96819271,9.039444595,2274.64
000905.SH,20170117,6082.0657,45.18,-5.565104397,41.68033058,10.41097421,2267.89
000905.SH,20170118,6068.593,45.13,-5.653496386,50.91290803,10.41606556,2271.89
000905.SH,20170119,6043.675,44.94,-5.922244062,48.56425147,10.07059646,2263.69
000905.SH,20170120,6121.9983,45.26,-4.605190511,56.56799736,11.63825031,2271.31
000905.SH,20170123,6172.1671,45.54,-3.752539809,58.07802844,11.46427876,2265.2
000905.SH,20170124,6165.2642,45.42,-3.788432285,53.55868968,11.24472508,2280.07
000905.SH,20170125,6179.5681,45.51,-3.482779469,54.89025508,11.34868173,2298.37
000905.SH,20170126,6223.7061,45.84,-2.734803482,62.20676764,11.56414886,2296.68
000905.SH,20170203,6207.0921,45.7,-2.924500993,56.09129706,11.63330891,2297.42
000905.SH,20170206,6259.2471,46.08,-2.056912201,61.89423331,12.07283063,2292.56
000905.SH,20170207,6255.927,46.1,-2.054484113,64.36586609,11.73421272,2293.08
000905.SH,20170208,6291.5977,46.3,-1.441594098,69.95028136,11.15697269,2294.67
000905.SH,20170209,6331.1771,46.6,-0.789876497,72.67334423,11.44405052,2307.87
000905.SH,20170210,6337.1081,46.75,-0.645077601,75.49936144,11.28759169,2316.1
000905.SH,20170213,6369.6526,46.99,-0.078899881,79.03063988,11.01988208,2328.25
000905.SH,20170214,6374.8852,47.03,0.066005746,76.50146112,10.93649812,2337.58
000905.SH,20170215,6311.6959,46.6,-0.840583961,65.26961503,11.06242442,2349.25
000905.SH,20170216,6359.3361,46.89,-0.017563659,63.23374901,10.78599624,2347.22
000905.SH,20170217,6307.1627,46.5,-0.752200706,59.27638672,9.997411347,2351.16
000905.SH,20170220,6385.0625,47.01,0.530892015,68.38801941,5.286643088,2351.16
000905.SH,20170221,6434.4383,47.36,1.35540259,69.99323933,4.78113432,2365.38
000905.SH,20170222,6474.225,47.64,2.032220611,74.24547423,4.773135435,2362.82
000905.SH,20170223,6473.993,47.55,2.070704638,75.94751329,4.631891717,2363.81
000905.SH,20170224,6476.1655,47.21,2.144381231,78.22739023,3.882366125,2367.34
000905.SH,20170227,6424.2549,46.58,1.38654479,80.33840781,4.581647655,2369.75
000905.SH,20170228,6450.9701,45.56,1.867062231,127.6784596,4.541842415,2363.64
000905.SH,20170301,6467.6385,45.12,2.171455805,140.2593366,4.536405045,2395.96
000905.SH,20170302,6434.6262,44.91,1.690365072,139.1678416,4.928539134,2381.92
000905.SH,20170303,6452.839,45.02,2.024313654,143.0464499,4.806336911,2383.12
000905.SH,20170306,6517.3235,45.47,3.044854235,142.7748158,4.874556145,2375.31
000905.SH,20170307,6523.1868,45.55,3.127457322,123.3792158,4.860607328,2368.39
000905.SH,20170308,6497.0878,45.36,2.713171196,117.3552732,4.926448147,2362.98
000905.SH,20170309,6439.3822,44.96,1.832730517,101.4832526,5.248463845,2364.87
000905.SH,20170310,6447.9165,45.04,1.98906744,97.56516046,5.250428231,2372.6
000905.SH,20170313,6507.8964,45.41,2.939424999,105.1198341,5.683736321,2373.47
000905.SH,20170314,6493.4846,45.3,2.645328131,96.49086465,5.778865708,2365.45
000905.SH,20170315,6486.0616,45.12,2.471867659,97.89154312,5.044452585,2385.26
000905.SH,20170316,6543.3407,45.38,3.294166608,109.4788402,4.934838852,2381.38
000905.SH,20170317,6483.2463,44.96,2.290914783,96.03881258,5.152526578,2378.25
000905.SH,20170320,6498.3416,44.9,2.480626138,92.57060727,4.321322937,2373.47
000905.SH,20170321,6515.9458,44.85,2.705551508,89.24016935,4.117204215,2344.02
000905.SH,20170322,6499.7928,45.1,2.397372138,83.9043043,3.907064647,2348.45
000905.SH,20170323,6512.1874,44.75,2.548321266,90.30786378,3.911522881,2345.96
000905.SH,20170324,6546.615,44.91,3.035068554,87.82411833,4.074688196,2343.98
000905.SH,20170327,6516.0326,44.84,2.490822581,91.08212953,3.70654682,2341.59
000905.SH,20170328,6498.6902,43.15,2.163425184,76.77044451,3.688768118,2358.57
000905.SH,20170329,6480.543,43.25,1.826999336,69.53786531,3.772986006,2361.13
000905.SH,20170330,6375.7437,40.79,0.152645118,55.39439714,4.935947664,2368.06
000905.SH,20170331,6401.6479,40.91,0.520335556,59.40753798,4.850744177,2362.72
000905.SH,20170405,6539.9665,41.78,2.618037123,82.93827565,5.564257578,2352.95
000905.SH,20170406,6559.6526,41.69,2.86266821,92.70544957,5.563756421,2357.49
000905.SH,20170407,6578.726,41.82,3.112159788,92.94718291,5.527836563,2355.54
000905.SH,20170410,6566.5441,41.34,2.876276429,88.46284353,5.135963462,2357.16
000905.SH,20170411,6629.1661,41.63,3.787562059,95.27483843,5.62004318,2353.78
000905.SH,20170412,6576.4761,41.21,2.919383812,89.20372483,5.5541143,2344.93
000905.SH,20170413,6615.7042,41.39,3.473434486,85.27362634,5.776950686,2328.95
000905.SH,20170414,6528.1624,39.85,2.052036352,78.74523969,7.360881687,2328.95
000905.SH,20170417,6456.598,39.39,0.885002287,70.60101865,7.349017491,2349.01
000905.SH,20170418,6418.2114,39.02,0.226858134,78.65194425,6.972951016,2342.19
000905.SH,20170419,6350.6465,38.55,-0.910609632,64.21909682,7.15440457,2338.17
000905.SH,20170420,6347.7732,38.39,-1.023831817,59.97339668,7.041198223,2355.84
000905.SH,20170421,6300.7128,37.94,-1.816835382,59.21392207,7.222697762,2348.69
000905.SH,20170424,6138.5049,36.91,-4.368052287,50.07295644,10.28598282,2374.15
000905.SH,20170425,6160.4612,37.39,-4.035578327,49.88250971,10.05185725,2388.61
000905.SH,20170426,6176.3981,37.15,-3.788378545,54.5050522,10.21350237,2387.45
000905.SH,20170427,6192.3044,36.52,-3.547372488,51.53955763,10.63704464,2388.77
000905.SH,20170428,6211.8624,35.94,-3.250844164,51.38478349,11.0407575,2384.2
000905.SH,20170502,6216.115,35.25,-3.182702535,53.16224426,9.889575177,2391.17
000905.SH,20170503,6197.4779,35.15,-3.47057018,51.68645048,9.710997769,2388.13
000905.SH,20170504,6176.3053,35.03,-3.779628765,50.18427151,8.128393289,2389.52
000905.SH,20170505,6089.6828,34.55,-5.08814777,46.52975063,8.610753745,2399.29
000905.SH,20170508,5975.5395,33.89,-6.790624187,43.04313591,9.684732096,2399.38
000905.SH,20170509,6012.0016,34.11,-6.143991143,43.40440475,10.80134359,2396.92
000905.SH,20170510,5885.841,33.42,-8.005524149,45.48205488,11.77732459,2399.63
000905.SH,20170511,5872.6391,33.34,-8.09287468,38.74201003,12.01237553,2394.44
000905.SH,20170512,5863.7832,33.28,-8.108967396,28.983684,11.32454452,2390.9
000905.SH,20170515,5893.5075,33.45,-7.542173838,30.53003199,10.7349812,2402.32
000905.SH,20170516,6014.7344,34.13,-5.555259439,35.05902137,14.89734935,2400.67
000905.SH,20170517,6027.6504,34.21,-5.283164608,36.74520374,14.97288123,2357.03
000905.SH,20170518,5976.2998,33.93,-5.989432569,32.39605454,14.79491815,2365.72
000905.SH,20170519,5974.9772,33.93,-5.896881474,33.86532856,14.80153607,2381.73
000905.SH,20170522,5888.8127,33.45,-7.111193669,29.92004471,15.43673001,2394.02
000905.SH,20170523,5764.8759,32.76,-8.896305504,29.14771982,14.45563668,2398.42
000905.SH,20170524,5799.2499,32.95,-8.18939507,32.678631,15.19407582,2404.39
000905.SH,20170525,5850.8006,33.25,-7.232905918,33.74790876,16.01271148,2415.07
000905.SH,20170526,5836.9338,33.2,-7.30235566,38.2725679,15.74582685,2415.82
000905.SH,20170531,5824.1042,33.14,-7.34828692,42.05446389,16.04354384,2411.8
000905.SH,20170601,5709.9994,32.49,-8.988645582,38.70793949,17.59758071,2430.06
000905.SH,20170602,5772.5174,32.83,-7.825590903,46.87707856,19.25031472,2439.07
000905.SH,20170605,5815.8022,33.07,-6.960727346,46.74950683,19.70580442,2436.1
000905.SH,20170606,5841.5232,33.23,-6.379094896,45.63968214,19.36239063,2429.33
000905.SH,20170607,5955.0153,33.88,-4.42178783,54.97316978,19.97986521,2433.14
000905.SH,20170608,5958.977,33.95,-4.235136236,55.11012383,19.44928625,2433.79
000905.SH,20170609,5969.2741,34.03,-3.946512369,55.25143311,15.95367902,2431.77
000905.SH,20170612,5902.8551,32.79,-4.860903974,52.21158048,16.46706509,2429.39
000905.SH,20170613,5980.0566,33.23,-3.483496101,56.53203529,17.54021042,2440.35
000905.SH,20170614,5966.4314,33.16,-3.568613112,60.89575983,17.63488171,2437.92
000905.SH,20170615,6021.1651,33.47,-2.546912385,70.80488948,15.18573905,2432.46
000905.SH,20170616,6012.9996,33.42,-2.555463583,70.51017566,15.17660572,2433.15
000905.SH,20170619,6057.4115,33.67,-1.718694329,79.57602602,15.40945958,2453.46
000905.SH,20170620,6066.9046,33.72,-1.444995735,96.54572268,15.39833285,2437.03
000905.SH,20170621,6078.1925,33.79,-1.148792438,98.22919594,13.96276823,2435.61
000905.SH,20170622,5992.3352,33.32,-2.407596118,85.82887763,12.32837105,2434.5
000905.SH,20170623,6010.3137,33.4,-1.972093493,75.17851593,11.96943439,2438.3
000905.SH,20170626,6111.6406,33.97,-0.209760685,81.86140798,12.81287073,2439.07
000905.SH,20170627,6113.1658,33.99,-0.080027957,86.44452581,12.74086493,2419.38
000905.SH,20170628,6086.2112,33.83,-0.41362359,84.44732668,11.61580939,2440.69
000905.SH,20170629,6116.9932,34.01,0.160728019,97.65387211,8.492042564,2419.7
000905.SH,20170630,6138.1556,34.13,0.579569478,111.6987181,7.932497067,2423.41
000905.SH,20170703,6177.3953,34.33,1.322877452,125.5348028,7.908213693,2429.01
000905.SH,20170704,6146.8527,34.17,0.935814751,119.0828451,8.244904233,2429.01
000905.SH,20170705,6193.9641,34.41,1.816632508,122.4896897,6.59945646,2432.54
000905.SH,20170706,6201.6535,34.44,2.045043675,110.3309783,6.594412943,2409.75
000905.SH,20170707,6226.0108,34.55,2.559222054,131.4602084,6.708105284,2425.18
000905.SH,20170710,6206.5568,34.46,2.342700849,125.656533,6.214886008,2427.43
000905.SH,20170711,6128.9942,34.04,1.199099896,102.9052896,6.52872247,2425.53
000905.SH,20170712,6132.9922,34.03,1.375356455,94.14647557,6.434908086,2443.25
000905.SH,20170713,6149.9337,34.09,1.741345811,84.37968071,5.956304672,2447.83
000905.SH,20170714,6128.7397,33.94,1.471712316,78.55973343,6.035861464,2459.27
000905.SH,20170717,5876.4592,32.52,-2.5777439,58.08424712,16.51110288,2459.14
000905.SH,20170718,5938.4342,32.86,-1.438822228,68.3880956,17.98586441,2460.61
000905.SH,20170719,6059.3582,33.52,0.635361025,71.20421978,21.16492374,2473.83
000905.SH,20170720,6099.2835,33.73,1.309449367,76.57811929,19.78000819,2473.45
000905.SH,20170721,6126.1083,33.8,1.76468872,73.7435766,19.80961649,2472.54
000905.SH,20170724,6167.1282,34.01,2.448725734,78.29086223,18.6100446,2469.91
000905.SH,20170725,6153.5984,33.92,2.234923783,70.79375431,18.65257276,2477.13
