ts_code,trade_date,close,pe_ttm,bias60,BR26,variance20,close_SPX
000016.SH,20160727,2173.9725,9.62,2.300989648,100.6537836,7.301433145,2166.58
000016.SH,20160728,2163.8087,9.58,1.818288448,92.53926958,7.253588896,2170.06
000016.SH,20160729,2155.2387,9.58,1.413192781,95.34871368,7.492079512,2173.6
000016.SH,20160801,2147.5582,9.6,1.056011802,104.0198312,5.29269001,2170.84
000016.SH,20160802,2148.4547,9.6,1.065346708,97.19430832,5.254823775,2157.03
000016.SH,20160803,2145.7877,9.58,0.881896956,94.73723467,5.256873235,2163.79
000016.SH,20160804,2143.8436,9.57,0.734091142,82.54746566,5.245809004,2164.25
000016.SH,20160805,2148.6819,9.59,0.905903012,83.80805598,5.155482145,2182.87
000016.SH,20160808,2159.6726,9.64,1.362675134,81.07672583,5.302304173,2180.89
000016.SH,20160809,2175.345,9.7,2.019117353,74.39536994,2.996055362,2181.74
000016.SH,20160810,2170.1028,9.69,1.703721587,71.65859503,3.044689323,2175.49
000016.SH,20160811,2177.0644,9.73,1.949077184,87.14088635,3.140742465,2185.79
000016.SH,20160812,2222.4884,9.92,3.959604456,103.8002759,5.674210403,2184.05
000016.SH,20160815,2287.6559,10.17,6.829787476,147.3501896,9.810285202,2190.15
000016.SH,20160816,2257.6988,10.03,5.287777246,126.5405314,11.68829415,2178.15
000016.SH,20160817,2253.7364,10.01,4.963219571,109.9501321,11.70586215,2182.22
000016.SH,20160818,2244.7198,9.96,4.398982818,106.3607046,11.93460188,2187.02
000016.SH,20160819,2249.3415,9.99,4.470246417,108.2976348,11.08383651,2183.87
000016.SH,20160822,2237.1276,9.98,3.773651437,106.1684377,11.51449152,2182.64
000016.SH,20160823,2241.9516,10.02,3.863298155,109.0156496,10.85692865,2186.9
000016.SH,20160824,2232.2134,9.98,3.300448251,111.6042032,10.92424396,2175.44
000016.SH,20160825,2222.1523,9.98,2.782134565,104.2188942,10.98136375,2172.47
000016.SH,20160826,2219.3076,10.1,2.587018442,99.51963343,10.84582518,2169.04
000016.SH,20160829,2214.2593,10.19,2.293289028,102.5346723,10.86159818,2180.38
000016.SH,20160830,2224.0621,10.26,2.689680374,106.1071032,10.8820088,2176.12
000016.SH,20160831,2232.7117,10.29,3.012641519,102.3654178,10.93440552,2170.95
000016.SH,20160901,2220.4031,10.24,2.380716438,117.308307,11.16945821,2170.86
000016.SH,20160902,2229.893,10.27,2.741755368,127.9813933,11.28444912,2179.98
000016.SH,20160905,2228.7184,10.27,2.57388091,133.9875122,11.23710681,2179.98
000016.SH,20160906,2232.4508,10.26,2.637463724,142.5821916,11.00282591,2186.48
000016.SH,20160907,2236.5455,10.28,2.723460057,150.673358,10.89815393,2186.16
000016.SH,20160908,2236.6259,10.28,2.615757829,154.804188,10.85717888,2181.3
000016.SH,20160909,2229.3097,10.25,2.180777557,161.3610606,8.328093684,2127.81
000016.SH,20160912,2199.9764,10.11,0.762573074,120.817817,3.132328011,2159.04
000016.SH,20160913,2193.1932,10.08,0.383970947,115.5176164,1.534727159,2127.02
000016.SH,20160914,2176.523,9.99,-0.425184848,101.4593773,1.546937559,2125.77
000016.SH,20160919,2189.4611,10.04,0.102665997,107.6870208,1.639065456,2139.12
000016.SH,20160920,2184.2066,10.02,-0.219615694,94.3709485,1.598297937,2139.76
000016.SH,20160921,2187.1542,10.03,-0.154338473,81.51606723,1.419682346,2163.12
000016.SH,20160922,2200.6981,10.09,0.388607767,61.52247382,1.402912845,2177.18
000016.SH,20160923,2196.2903,10.09,0.131720852,63.60428195,1.29996477,2164.69
000016.SH,20160926,2167.264,9.96,-1.225123387,54.41390499,2.067700607,2146.1
000016.SH,20160927,2176.4476,10.01,-0.843745733,53.11645296,2.31579707,2159.93
000016.SH,20160928,2166.7226,9.96,-1.289375837,50.59211415,2.452439834,2171.37
000016.SH,20160929,2175.3696,10.01,-0.900341378,58.82896666,2.381577718,2151.13
000016.SH,20160930,2177.3524,10.01,-0.817734071,54.41999265,2.255828953,2168.27
000016.SH,20161010,2202.8725,10.14,0.317342963,69.66721541,2.453702552,2163.66
000016.SH,20161011,2209.2276,10.16,0.560598914,85.82935741,2.222992738,2136.73
000016.SH,20161012,2200.9969,10.12,0.151546278,77.11718224,2.248006005,2139.18
000016.SH,20161013,2202.1167,10.12,0.201156433,81.44563695,2.212105744,2132.55
000016.SH,20161014,2209.8145,10.15,0.542253205,75.67007477,2.347540792,2132.98
000016.SH,20161017,2192.8845,10.08,-0.226256879,64.58715375,2.633726292,2126.5
000016.SH,20161018,2222.7832,10.22,1.110799242,80.51831065,4.082091898,2139.6
000016.SH,20161019,2221.5341,10.22,1.028281658,79.01926715,4.078348867,2144.29
000016.SH,20161020,2223.4242,10.22,1.077443253,78.42416282,4.032824543,2141.34
000016.SH,20161021,2240.7496,10.3,1.808265045,86.62953558,4.302275201,2141.16
000016.SH,20161024,2270.9504,10.43,3.107688584,103.4842537,4.894574793,2151.33
000016.SH,20161025,2266.1718,10.4,2.805976504,100.7916096,4.840507366,2143.16
000016.SH,20161026,2257.1164,10.34,2.319696446,97.13664415,4.981594261,2139.43
000016.SH,20161027,2250.2589,10.33,1.956639976,134.1435931,5.044088767,2133.04
000016.SH,20161028,2253.8017,10.24,2.055638149,159.070702,4.919808279,2126.41
000016.SH,20161031,2250.4693,10.14,1.838137618,165.5817851,3.85228354,2126.15
000016.SH,20161101,2263.4785,10.19,2.343282062,158.8460443,3.837645102,2111.72
000016.SH,20161102,2244.7436,10.1,1.421903981,144.674975,3.850587769,2097.94
000016.SH,20161103,2273.6329,10.33,2.630436231,161.1011653,4.849800758,2088.66
000016.SH,20161104,2271.9263,10.41,2.456173465,144.3857137,4.894621912,2085.18
000016.SH,20161107,2276.9543,10.22,2.580290351,146.1143916,4.749826715,2131.52
000016.SH,20161108,2282.4184,10.25,2.723304539,187.1602879,4.807439394,2139.56
000016.SH,20161109,2263.9243,10.17,1.81133648,149.9836417,5.336631702,2163.26
000016.SH,20161110,2289.4491,10.29,2.871237901,194.010453,5.352389627,2167.48
000016.SH,20161111,2308.4288,10.36,3.616711979,189.5186435,5.730424046,2164.45
000016.SH,20161114,2317.7726,10.41,3.92672229,201.8079297,5.202417197,2164.2
000016.SH,20161115,2310.901,10.37,3.550188298,168.6507067,4.277827128,2180.39
000016.SH,20161116,2309.9426,10.37,3.490017796,159.3287061,4.299999856,2176.94
000016.SH,20161117,2316.7211,10.39,3.747984315,165.012387,4.3143411,2187.12
000016.SH,20161118,2307.2741,10.35,3.283655303,161.9706324,4.331955021,2181.9
000016.SH,20161121,2334.6776,10.49,4.44026038,181.2287529,4.567686703,2198.18
000016.SH,20161122,2353.0023,10.61,5.178714654,213.7833328,4.723042951,2202.94
000016.SH,20161123,2360.3355,10.62,5.409752131,211.8170764,4.535892058,2204.72
000016.SH,20161124,2368.7336,10.63,5.685070922,220.4606243,4.445574215,2204.72
000016.SH,20161125,2393.9464,10.74,6.681680432,221.0499581,4.694531844,2213.35
000016.SH,20161128,2403.1352,10.82,6.947403893,234.9218935,4.813745409,2201.72
000016.SH,20161129,2441.5786,10.95,8.479418783,226.5061524,6.226433942,2204.66
000016.SH,20161130,2419.4136,10.82,7.331572324,207.3771987,6.452453174,2198.81
000016.SH,20161201,2431.3063,10.87,7.694142359,231.7275888,5.610234661,2191.08
000016.SH,20161202,2416.5077,10.86,6.893601465,214.2642788,5.927473115,2191.95
000016.SH,20161205,2375.2578,10.7,4.9491065,153.9294266,6.03555951,2204.71
000016.SH,20161206,2368.6823,10.66,4.551715402,162.0282204,6.051638286,2212.23
000016.SH,20161207,2376.9191,10.69,4.80102248,156.5640973,5.29075482,2241.35
000016.SH,20161208,2379.0013,10.69,4.779988373,173.7322823,5.382124039,2246.19
000016.SH,20161209,2411.3144,10.86,6.067101767,174.6714497,6.12848716,2259.53
000016.SH,20161212,2387.1588,10.6,4.888809177,149.8188406,7.015466419,2256.96
000016.SH,20161213,2372.9307,10.54,4.154099453,135.0613584,6.922192525,2271.72
000016.SH,20161214,2360.3788,10.51,3.481737096,127.945814,7.115291757,2253.28
000016.SH,20161215,2309.8159,10.26,1.178782006,119.1990189,9.297731915,2262.03
000016.SH,20161216,2302.3152,10.23,0.757690452,103.1006901,9.016452284,2258.07
000016.SH,20161219,2291.3842,10.21,0.204815758,94.26163204,8.236811189,2262.53
000016.SH,20161220,2279.6828,10.15,-0.376225887,82.33961282,8.159564184,2270.76
000016.SH,20161221,2297.3706,10.27,0.316214226,91.14445752,8.421055527,2265.18
000016.SH,20161222,2292.0412,10.29,0.017015169,88.61569542,8.265556243,2260.96
000016.SH,20161223,2278.4779,10.23,-0.634235996,84.84449516,7.789379354,2263.79
000016.SH,20161226,2294.7094,10.3,-0.018985945,84.33896314,8.907650112,2263.79
000016.SH,20161227,2286.9617,10.24,-0.43645682,74.47248023,6.615259095,2268.88
000016.SH,20161228,2277.1759,10.2,-0.941873229,67.11235104,6.441870286,2249.92
000016.SH,20161229,2275.1064,10.18,-1.103409383,61.72499634,6.30623564,2249.26
000016.SH,20161230,2286.8984,10.23,-0.669655761,59.65662343,6.393393655,2238.83
000016.SH,20170103,2307.8917,10.34,0.166027701,60.47450511,7.093335074,2257.83
000016.SH,20170104,2322.2059,10.4,0.704985872,55.71363788,7.401697614,2270.75
000016.SH,20170105,2322.6843,10.44,0.637219987,45.52184962,7.310482242,2269
000016.SH,20170106,2308.9363,10.43,-0.035563614,47.22374766,7.57756505,2276.98
000016.SH,20170109,2318.3365,10.47,0.292877876,43.45926802,5.986741588,2268.9
000016.SH,20170110,2312.5985,10.44,-0.041631338,46.46238829,5.505384865,2268.9
000016.SH,20170111,2300.4749,10.4,-0.621275148,60.59865802,5.658130204,2275.32
000016.SH,20170112,2295.4033,10.4,-0.893074206,61.82516993,5.586516453,2270.44
000016.SH,20170113,2308.0552,10.46,-0.407465186,65.7334748,4.02483691,2274.64
000016.SH,20170116,2337.3944,10.6,0.788468995,68.15910677,5.290195203,2274.64
000016.SH,20170117,2329.595,10.58,0.409840133,54.46943395,5.092717594,2267.89
000016.SH,20170118,2342.7751,10.62,0.922390106,63.81610192,4.710322709,2271.89
000016.SH,20170119,2334.9572,10.59,0.529426366,70.42089737,4.61530761,2263.69
000016.SH,20170120,2347.1829,10.62,0.985557585,74.02926937,4.635915399,2271.31
000016.SH,20170123,2347.1047,10.65,0.914676424,93.83519786,4.339381273,2265.2
000016.SH,20170124,2352.4242,10.72,1.069549137,98.11114918,3.615347791,2280.07
000016.SH,20170125,2358.6974,10.76,1.270021873,102.7694191,3.524250356,2298.37
000016.SH,20170126,2364.0244,10.79,1.412174985,119.6050567,3.231234004,2296.68
000016.SH,20170203,2339.9894,10.68,0.333517914,99.19330035,4.585981016,2297.42
000016.SH,20170206,2343.9673,10.7,0.45236587,108.8645198,4.596848425,2292.56
000016.SH,20170207,2337.5346,10.67,0.133360097,114.3466843,4.205123968,2293.08
000016.SH,20170208,2346.4263,10.69,0.468342691,117.5818708,4.062758749,2294.67
000016.SH,20170209,2354.9009,10.73,0.765784223,126.0574468,4.111429522,2307.87
000016.SH,20170210,2368.1834,10.79,1.277272364,146.8879808,3.78425741,2316.1
000016.SH,20170213,2379.3057,10.85,1.701548432,161.7791276,3.776208812,2328.25
000016.SH,20170214,2373.5138,10.83,1.413706613,149.1333832,3.868725,2337.58
000016.SH,20170215,2372.192,10.87,1.313010062,140.9679404,3.628259586,2349.25
000016.SH,20170216,2376.7626,10.86,1.45995646,134.2622917,3.53749023,2347.22
000016.SH,20170217,2362.7086,10.79,0.827025686,131.1104712,3.865035891,2351.16
000016.SH,20170220,2394.1201,10.91,2.104422533,153.9947997,3.66994098,2351.16
000016.SH,20170221,2396.8843,10.93,2.177130952,156.5027856,3.674802731,2365.38
000016.SH,20170222,2398.1922,10.95,2.200072459,156.8754188,3.543743051,2362.82
000016.SH,20170223,2387.4172,10.9,1.721324756,152.4672588,3.71310973,2363.81
000016.SH,20170224,2389.8774,10.89,1.810860603,145.9548902,3.564735239,2367.34
000016.SH,20170227,2370.5594,10.8,1.004668899,123.7274542,3.831886129,2369.75
000016.SH,20170228,2370.707,10.81,1.034224313,123.8419428,3.808761436,2363.64
000016.SH,20170301,2371.9252,10.81,1.136177921,142.6020163,3.708920673,2395.96
000016.SH,20170302,2354.9134,10.75,0.456860547,126.1533197,4.252222674,2381.92
000016.SH,20170303,2347.1456,10.69,0.185445543,118.7922681,3.332562785,2383.12
000016.SH,20170306,2349.8889,10.68,0.350098903,113.6675999,3.339688514,2375.31
000016.SH,20170307,2356.2933,10.72,0.63717734,113.7825536,3.324555669,2368.39
000016.SH,20170308,2358.074,10.74,0.72083672,111.6818697,3.18914812,2362.98
000016.SH,20170309,2346.5527,10.67,0.250396925,98.63067464,3.145121561,2364.87
000016.SH,20170310,2339.2339,10.63,-0.033973512,89.04165169,3.008562743,2372.6
000016.SH,20170313,2354.8904,10.7,0.675558452,99.94156884,3.298076168,2373.47
000016.SH,20170314,2354.8998,10.71,0.69910646,95.71461318,3.232801013,2365.45
000016.SH,20170315,2357.3071,10.72,0.813271652,96.67709484,3.244005486,2385.26
000016.SH,20170316,2369.194,10.78,1.315264363,110.048981,3.283311144,2381.38
000016.SH,20170317,2346.9602,10.69,0.337903846,92.65063278,3.739646068,2378.25
000016.SH,20170320,2350.0671,10.7,0.436557327,83.65904774,2.387276976,2373.47
000016.SH,20170321,2357.1359,10.74,0.691503351,80.26319642,2.432883279,2344.02
000016.SH,20170322,2338.5468,10.65,-0.144429286,73.14783768,2.502925873,2348.45
000016.SH,20170323,2347.4342,10.66,0.199361769,75.39653622,2.507555996,2345.96
000016.SH,20170324,2365.6043,10.71,0.92212963,83.08476445,2.777370167,2343.98
000016.SH,20170327,2364.4277,10.63,0.810324337,88.12692164,2.525441257,2341.59
000016.SH,20170328,2356.3135,10.59,0.420405134,73.58693972,2.697023614,2358.57
000016.SH,20170329,2352.6937,10.58,0.219346575,68.51930293,2.724777242,2361.13
000016.SH,20170330,2346.6672,10.57,-0.086661886,66.57434477,2.149209104,2368.06
000016.SH,20170331,2359.752,10.65,0.410133828,73.69355074,2.402602694,2362.72
000016.SH,20170405,2384.2636,10.81,1.383125261,87.29949165,2.620712711,2352.95
000016.SH,20170406,2390.3893,10.82,1.584208948,99.03703483,2.611021304,2357.49
000016.SH,20170407,2388.2714,10.84,1.446734711,94.04728137,2.617690119,2355.54
000016.SH,20170410,2379.1574,10.8,1.01921117,87.0100182,2.686228213,2357.16
000016.SH,20170411,2382.1093,10.84,1.092201322,83.53918924,2.693611284,2353.78
000016.SH,20170412,2378.8628,10.84,0.911225564,85.37488804,2.350488605,2344.93
000016.SH,20170413,2368.1061,10.81,0.41552007,77.22485294,2.355451043,2328.95
000016.SH,20170414,2355.5204,10.75,-0.156995954,69.44776422,2.517516096,2328.95
000016.SH,20170417,2357.5233,10.76,-0.115933009,64.80102903,2.557894567,2349.01
000016.SH,20170418,2337.3507,10.67,-0.991091787,65.37798643,2.086195964,2342.19
000016.SH,20170419,2325.0424,10.59,-1.503875444,61.47204119,2.138758513,2338.17
000016.SH,20170420,2335.6472,10.61,-1.058850615,61.32916469,2.269987258,2355.84
000016.SH,20170421,2347.6745,10.69,-0.552798013,65.48565792,2.277150996,2348.69
000016.SH,20170424,2341.9296,10.68,-0.801034337,60.5231534,2.241332616,2374.15
000016.SH,20170425,2344.741,10.67,-0.680237477,54.42869549,2.040565553,2388.61
000016.SH,20170426,2344.5049,10.67,-0.688415564,61.70111487,2.042990362,2387.45
000016.SH,20170427,2351.6403,10.69,-0.385613731,60.11573882,2.051562478,2388.77
000016.SH,20170428,2347.0391,10.42,-0.572334854,53.33255363,1.999101492,2384.2
000016.SH,20170502,2336.7917,10.3,-0.987407867,58.19255932,2.011137347,2391.17
000016.SH,20170503,2329.7661,10.26,-1.277963451,53.04485518,1.854418577,2388.13
000016.SH,20170504,2325.4332,10.26,-1.448666891,44.96534562,1.601954045,2389.52
000016.SH,20170505,2320.602,10.25,-1.6416484,36.31768053,1.562484063,2399.29
000016.SH,20170508,2326.0968,10.29,-1.394591397,35.6680024,1.902859685,2399.38
000016.SH,20170509,2316.2944,10.25,-1.783334591,31.19673921,1.768774982,2396.92
000016.SH,20170510,2324.9219,10.29,-1.387357952,37.2392104,1.809058755,2399.63
000016.SH,20170511,2339.2903,10.37,-0.749839844,37.42133257,2.271066838,2394.44
000016.SH,20170512,2375.4495,10.52,0.782923895,39.47694203,3.789342649,2390.9
000016.SH,20170515,2381.7516,10.54,1.0434721,42.92949581,3.425542742,2402.32
000016.SH,20170516,2381.317,10.5,1.021781452,40.98827833,3.411974566,2400.67
000016.SH,20170517,2363.5591,10.41,0.267841295,38.50768029,3.324913093,2357.03
000016.SH,20170518,2354.753,10.39,-0.077922148,37.19230585,3.132400448,2365.72
000016.SH,20170519,2361.6616,10.4,0.240209447,40.28251329,3.116898073,2381.73
000016.SH,20170522,2381.5525,10.5,1.096374538,49.57004516,3.378973201,2394.02
000016.SH,20170523,2411.7999,10.66,2.362711695,61.28541537,4.068025215,2398.42
000016.SH,20170524,2407.5706,10.63,2.170422456,59.0769472,4.079633082,2404.39
000016.SH,20170525,2473.4953,10.86,4.891711993,83.80127931,8.757998895,2415.07
000016.SH,20170526,2471.2141,10.87,4.720585993,91.32872942,8.833422349,2415.82
000016.SH,20170531,2479.078,10.91,4.974384642,96.22066265,8.649246514,2411.8
000016.SH,20170601,2496.4482,11,5.604426373,93.99126396,8.339011323,2430.06
000016.SH,20170602,2475.4636,10.92,4.62208885,96.08764994,9.070158401,2439.07
000016.SH,20170605,2450.3457,10.76,3.487286303,86.80323905,10.01115763,2436.1
000016.SH,20170606,2466.0064,10.8,4.068327958,86.85758689,9.938684146,2429.33
000016.SH,20170607,2484.0334,10.87,4.736298302,96.24269205,9.915077564,2433.14
000016.SH,20170608,2507.0335,10.94,5.586994619,108.1807276,9.992673088,2433.79
000016.SH,20170609,2519.2731,10.97,5.968562084,119.8606753,9.978804928,2431.77
000016.SH,20170612,2521.1681,11.05,5.924795858,128.4463696,9.952973701,2429.39
000016.SH,20170613,2515.1427,11.03,5.553204633,123.5973243,9.22020029,2440.35
000016.SH,20170614,2477.3173,10.9,3.878585862,116.4125778,10.75841614,2437.92
000016.SH,20170615,2461.974,10.83,3.168317329,115.4656013,11.2535823,2432.46
000016.SH,20170616,2452.7899,10.79,2.707546298,120.1683573,10.78526707,2433.15
000016.SH,20170619,2484.1159,10.86,3.922062536,124.4509795,11.20529094,2453.46
000016.SH,20170620,2474.4253,10.84,3.432073866,119.8290647,11.88284517,2437.03
000016.SH,20170621,2497.2544,10.91,4.271050502,115.4470993,11.66285127,2435.61
000016.SH,20170622,2516.6729,10.99,4.958242408,120.6156625,11.19164098,2434.5
000016.SH,20170623,2529.0983,11.05,5.356715799,124.4493658,11.29380154,2438.3
000016.SH,20170626,2543.3213,11.07,5.817783662,142.8485181,5.961754303,2439.07
000016.SH,20170627,2554.6996,11.08,6.145169026,149.0616649,6.013894778,2419.38
000016.SH,20170628,2537.6363,11.02,5.301347243,142.1279258,6.281457833,2440.69
000016.SH,20170629,2552.9754,11.09,5.786916969,139.626414,6.056561242,2419.7
000016.SH,20170630,2549.9676,11.11,5.523662283,125.5488849,5.406084311,2423.41
000016.SH,20170703,2534.3675,11.07,4.769627995,126.085656,5.248305222,2429.01
000016.SH,20170704,2511.1507,11.03,3.723553937,100.3226125,5.719918687,2429.01
000016.SH,20170705,2548.0993,11.13,5.134045222,110.7016818,6.906257079,2432.54
000016.SH,20170706,2553.8793,11.15,5.246073849,104.338466,6.42733534,2409.75
000016.SH,20170707,2543.6576,11.11,4.708652652,94.19624952,6.357675245,2425.18
000016.SH,20170710,2550.1147,11.11,4.85126482,99.81599078,6.425056674,2427.43
000016.SH,20170711,2570.5919,11.16,5.546757072,120.0103549,6.895907603,2425.53
000016.SH,20170712,2565.1428,11.14,5.172152093,121.910419,5.765331094,2443.25
000016.SH,20170713,2600.9535,11.28,6.463311421,124.4968527,6.10314587,2447.83
000016.SH,20170714,2622.9835,11.32,7.156247162,124.0506333,6.11249018,2459.27
000016.SH,20170717,2631.4144,11.46,7.276890716,118.1776498,5.693851693,2459.14
000016.SH,20170718,2624.3081,11.42,6.777754882,105.2765987,5.064147248,2460.61
000016.SH,20170719,2657.8882,11.5,7.917039967,119.3832398,5.736489241,2473.83
000016.SH,20170720,2665.4483,11.54,7.987584173,133.8985782,5.514951599,2473.45
000016.SH,20170721,2639.2128,11.47,6.712499591,129.3660021,6.107175304,2472.54
000016.SH,20170724,2654.3785,11.51,7.102049691,138.1566116,6.169747461,2469.91
000016.SH,20170725,2643.0733,11.5,6.437292988,127.2851285,6.636647059,2477.13
000016.SH,20170726,2636.2005,11.55,5.954889544,127.8733118,6.473719736,2477.83
000016.SH,20170727,2636.6262,11.52,5.759580747,116.563058,6.470028923,2475.42
