ts_code,trade_date,close,pe_ttm,bias60,BR26,variance20,close_SPX
399001.SZ,20160706,10641.647,33.43,4.428213382,111.4763152,32.35483762,2099.73
399001.SZ,20160707,10620.582,33.37,4.219626332,111.7694043,32.21247277,2097.9
399001.SZ,20160708,10611.802,33.36,4.120118226,93.40535499,32.14407812,2129.9
399001.SZ,20160711,10594.819,33.92,3.968804691,91.69553696,22.93098405,2137.16
399001.SZ,20160712,10757.845,34.45,5.570984648,92.7389621,23.76984612,2152.14
399001.SZ,20160713,10853.555,34.77,6.489338198,93.65323391,15.86746206,2152.43
399001.SZ,20160714,10854.135,34.76,6.445384843,91.04650035,15.46102691,2163.75
399001.SZ,20160715,10823.214,34.68,6.103862223,90.77863825,15.79722394,2161.74
399001.SZ,20160718,10761.999,34.49,5.400893983,90.28915257,16.10275039,2166.89
399001.SZ,20160719,10778.248,34.5,5.436214079,109.5279249,13.5971646,2163.78
399001.SZ,20160720,10759.86,34.44,5.15208583,109.8903014,12.30045665,2173.02
399001.SZ,20160721,10787.212,34.49,5.302684309,105.0345226,11.98284637,2165.17
399001.SZ,20160722,10709.067,34.23,4.455017137,104.2626801,11.70050885,2175.03
399001.SZ,20160725,10718.355,34.31,4.453204513,98.33764569,7.342719233,2168.48
399001.SZ,20160726,10852.206,34.76,5.637119938,106.1319704,7.331649651,2169.18
399001.SZ,20160727,10405.85,33.33,1.248802859,81.69743829,20.81378125,2166.58
399001.SZ,20160728,10396.305,33.29,1.163413401,74.17842335,20.8094272,2170.06
399001.SZ,20160729,10329.435,33.53,0.527942983,74.58358681,20.86694512,2173.6
399001.SZ,20160801,10185.477,33.1,-0.826667973,73.8585244,17.7832494,2170.84
399001.SZ,20160802,10250.545,33.31,-0.21740838,67.6940286,18.27747665,2157.03
399001.SZ,20160803,10281.247,33.4,0.001832496,66.08348334,18.09296381,2163.79
399001.SZ,20160804,10366.498,33.63,0.737416364,66.94772271,18.74386732,2164.25
399001.SZ,20160805,10342.279,33.57,0.410812218,66.93577628,18.77272814,2182.87
399001.SZ,20160808,10468.884,33.98,1.529539892,68.67875255,20.24357225,2180.89
399001.SZ,20160809,10564.775,34.26,2.326283189,67.82872146,19.00062164,2181.74
399001.SZ,20160810,10511.159,34.03,1.708292055,68.72391033,18.89993853,2175.49
399001.SZ,20160811,10390.956,33.66,0.46705923,66.04102862,19.4623453,2185.79
399001.SZ,20160812,10528.104,34.03,1.656591148,73.90950148,21.10643494,2184.05
399001.SZ,20160815,10822.105,34.97,4.312683414,90.11335267,25.18704015,2190.15
399001.SZ,20160816,10882.951,35.08,4.719802638,90.6293976,25.21382789,2178.15
399001.SZ,20160817,10890.688,35.09,4.631061566,87.78628213,25.16081702,2182.22
399001.SZ,20160818,10879.196,35,4.343967944,81.16396517,25.15237113,2187.02
399001.SZ,20160819,10872.707,34.86,4.100661539,82.40266635,24.67815811,2183.87
399001.SZ,20160822,10731.4,34.37,2.599507324,80.3681087,26.02400123,2182.64
399001.SZ,20160823,10750.293,34.2,2.626964364,85.18246754,25.02161629,2186.9
399001.SZ,20160824,10760.439,34.27,2.562009812,90.8940145,11.43146659,2175.44
399001.SZ,20160825,10679.147,33.96,1.70329823,79.54073651,11.52020503,2172.47
399001.SZ,20160826,10693.75,33.85,1.76409383,79.5814109,11.17299113,2169.04
399001.SZ,20160829,10724.399,34.09,1.982909112,84.84049085,9.960400064,2180.38
399001.SZ,20160830,10729.115,34.3,1.965665471,85.74362405,9.902667229,2176.12
399001.SZ,20160831,10757.875,34.62,2.175097689,79.77597572,9.868678557,2170.95
399001.SZ,20160901,10669.508,34.33,1.284241995,102.2574531,10.3587118,2170.86
399001.SZ,20160902,10640.422,34.22,0.956444677,105.4810969,10.34946231,2179.98
399001.SZ,20160905,10695.452,34.37,1.345094043,122.7423239,9.119149247,2179.98
399001.SZ,20160906,10861.498,34.85,2.761642585,156.0514841,9.723555047,2186.48
399001.SZ,20160907,10838.715,34.77,2.438693991,153.4004253,9.556623239,2186.16
399001.SZ,20160908,10851.194,34.81,2.437862849,152.0167887,8.554419767,2181.3
399001.SZ,20160909,10762.793,34.54,1.51065945,141.6595348,8.040101153,2127.81
399001.SZ,20160912,10461.576,33.61,-1.36747505,104.7227672,4.621641804,2159.04
399001.SZ,20160913,10514.583,33.75,-0.927303041,107.5812997,4.490906129,2127.02
399001.SZ,20160914,10454.244,33.59,-1.520008931,96.42007769,4.461778708,2125.77
399001.SZ,20160919,10557.248,33.9,-0.596829657,107.1851231,4.965885793,2139.12
399001.SZ,20160920,10544.525,33.86,-0.778412033,112.9124434,4.956439577,2139.76
399001.SZ,20160921,10583.402,33.98,-0.444724796,108.7572753,4.025696484,2163.12
399001.SZ,20160922,10662.214,34.23,0.265393905,94.55970252,3.989359756,2177.18
399001.SZ,20160923,10609.695,34.06,-0.251736067,84.32168418,4.188915229,2164.69
399001.SZ,20160926,10392.695,33.38,-2.276987623,70.84544787,6.404401447,2146.1
399001.SZ,20160927,10476.969,33.64,-1.487416997,73.34456958,7.218926728,2159.93
399001.SZ,20160928,10467.16,33.61,-1.557634372,73.15175023,7.117032505,2171.37
399001.SZ,20160929,10512.248,33.76,-1.119556626,85.49868121,7.243796526,2151.13
399001.SZ,20160930,10567.577,33.95,-0.587576528,89.07047213,7.488328826,2168.27
399001.SZ,20161010,10741.689,34.5,1.031164243,99.50836701,8.068209318,2163.66
399001.SZ,20161011,10782.308,34.59,1.386108261,123.9220643,8.076460702,2136.73
399001.SZ,20161012,10788.592,34.61,1.414399756,111.2626242,8.127440081,2139.18
399001.SZ,20161013,10787.488,34.59,1.399312857,106.6942272,6.908074305,2132.55
399001.SZ,20161014,10759.681,34.45,1.152811001,93.96616115,6.89285704,2132.98
399001.SZ,20161017,10651.497,34.02,0.16756619,86.5411914,7.693485885,2126.5
399001.SZ,20161018,10797.022,34.48,1.540263854,101.8889741,8.709047961,2139.6
399001.SZ,20161019,10757.918,34.19,1.173158645,100.6145911,7.940491994,2144.29
399001.SZ,20161020,10784.328,34.21,1.420565742,92.35420752,7.931882557,2141.34
399001.SZ,20161021,10748.897,33.95,1.089094091,79.30675917,8.023442862,2141.16
399001.SZ,20161024,10842.642,34.08,1.961869732,86.72229397,8.062556344,2151.33
399001.SZ,20161025,10871.505,33.83,2.207270354,89.74605393,8.015329869,2143.16
399001.SZ,20161026,10817.51,33.48,1.683844048,88.46164779,8.206867713,2139.43
399001.SZ,20161027,10788.97,32.96,1.425618161,119.9150585,8.235542772,2133.04
399001.SZ,20161028,10711.036,32.38,0.644846179,108.7949568,8.330755008,2126.41
399001.SZ,20161031,10704.304,31.91,0.533098148,109.8044376,5.609594703,2126.15
399001.SZ,20161101,10796.137,32.18,1.321560277,105.8949919,5.39080343,2111.72
399001.SZ,20161102,10692.653,31.87,0.270819238,98.2819267,5.830678818,2097.94
399001.SZ,20161103,10743.963,32.04,0.674343481,100.1858715,6.082428483,2088.66
399001.SZ,20161104,10702.57,31.95,0.220533987,86.8063807,6.060476743,2085.18
399001.SZ,20161107,10695.178,32.19,0.099966021,88.50825575,5.148884423,2131.52
399001.SZ,20161108,10763.126,32.11,0.669828131,117.9301338,5.112140035,2139.56
399001.SZ,20161109,10697.114,31.92,0.01681967,99.23049192,5.342914308,2163.26
399001.SZ,20161110,10821.663,32.28,1.14085096,121.6450285,5.470020873,2167.48
399001.SZ,20161111,10878.139,32.48,1.610599112,115.1640063,5.622524458,2164.45
399001.SZ,20161114,10907.526,32.59,1.803227584,113.1716226,4.770014334,2164.2
399001.SZ,20161115,10958.104,32.76,2.206922461,98.95178012,3.471801274,2180.39
399001.SZ,20161116,10968.084,32.79,2.276797294,100.0125835,3.257670231,2176.94
399001.SZ,20161117,10945.416,32.72,2.055511809,96.23973258,3.248665749,2187.12
399001.SZ,20161118,10889.106,32.53,1.530724645,92.61129417,3.390727995,2181.9
399001.SZ,20161121,10899.917,32.59,1.628254608,104.1759998,3.001125492,2198.18
399001.SZ,20161122,10985.603,32.83,2.409204401,123.7789618,3.269792724,2202.94
399001.SZ,20161123,10973.8,32.78,2.26066252,113.4717319,3.165808,2204.72
399001.SZ,20161124,10967.466,32.77,2.167178207,120.077833,3.13171136,2204.72
399001.SZ,20161125,11036.529,32.98,2.766481976,108.9106267,2.911231172,2213.35
399001.SZ,20161128,11068.867,33.05,3.005297956,125.4503017,2.943032887,2201.72
399001.SZ,20161129,11034.702,33.03,2.633090093,115.7440122,2.658403594,2204.66
399001.SZ,20161130,11012.193,32.87,2.378061769,111.5058525,2.202546309,2198.81
399001.SZ,20161201,11088.157,33.12,3.026966953,129.5741591,1.987321866,2191.08
399001.SZ,20161202,10912.627,32.7,1.371714806,117.3852238,3.544200469,2191.95
399001.SZ,20161205,10784.332,32.26,0.162125483,105.3481746,3.532968402,2204.71
399001.SZ,20161206,10779.765,32.24,0.098117484,115.179844,3.527519284,2212.23
399001.SZ,20161207,10855.718,32.47,0.778401239,110.8322525,3.438421931,2241.35
399001.SZ,20161208,10812.297,32.32,0.38294674,118.2090676,3.578273204,2246.19
399001.SZ,20161209,10789.624,32.26,0.180057103,109.7944301,3.442965606,2259.53
399001.SZ,20161212,10302.853,30.85,-4.258298311,76.308404,16.61643838,2256.96
399001.SZ,20161213,10332.276,30.94,-3.920814417,75.05585127,16.67936484,2271.72
399001.SZ,20161214,10232.819,30.65,-4.811911511,64.12386462,16.88488915,2253.28
399001.SZ,20161215,10256.108,30.73,-4.557024651,74.5371193,17.25449667,2262.03
399001.SZ,20161216,10334.757,30.97,-3.80729308,66.95540145,17.8121951,2258.07
399001.SZ,20161219,10283.1641,30.81,-4.246791289,61.99568025,17.74803345,2262.53
399001.SZ,20161220,10245.3321,30.7,-4.554751494,55.9964846,17.15491601,2270.76
399001.SZ,20161221,10313.5692,30.91,-3.878785567,58.93335858,17.49142694,2265.18
399001.SZ,20161222,10306.9235,30.87,-3.887680469,55.50420641,17.45884088,2260.96
399001.SZ,20161223,10199.8607,30.59,-4.825422071,55.20246611,17.28721606,2263.79
399001.SZ,20161226,10233.419,30.66,-4.488632479,54.03921313,17.92405095,2263.79
399001.SZ,20161227,10230.5708,30.64,-4.478603714,52.9896867,17.94183276,2268.88
399001.SZ,20161228,10187.1595,30.5,-4.842466775,47.66233025,17.93469029,2249.92
399001.SZ,20161229,10159.4472,30.43,-5.049173862,46.58852114,17.54204963,2249.26
399001.SZ,20161230,10177.1379,30.51,-4.825952714,46.28898689,16.59717675,2238.83
399001.SZ,20170103,10262.8465,30.81,-3.952743819,52.01965241,16.97088709,2257.83
399001.SZ,20170104,10384.8671,31.18,-2.750498114,54.24302886,18.24338414,2270.75
399001.SZ,20170105,10371.4707,31.18,-2.812677875,52.53102324,17.72107987,2269
399001.SZ,20170106,10289.3616,30.93,-3.507024994,49.13846508,17.8486292,2276.98
399001.SZ,20170109,10331.7924,31.04,-3.044269096,46.13741879,18.16321621,2268.9
399001.SZ,20170110,10306.3367,30.96,-3.230910677,52.11472375,4.504539786,2268.9
399001.SZ,20170111,10215.4763,30.72,-3.99665671,56.40966898,4.76614629,2275.32
399001.SZ,20170112,10131.2306,30.45,-4.694833732,52.33252675,4.678955771,2270.44
399001.SZ,20170113,10008.3007,30.11,-5.736554147,46.67906529,5.458590397,2274.64
399001.SZ,20170116,9712.7956,29.21,-8.370748693,36.30230151,9.797363199,2274.64
399001.SZ,20170117,9826.7882,29.57,-7.147048986,39.24067297,11.77203078,2267.89
399001.SZ,20170118,9804.7583,29.5,-7.199308943,50.39340164,11.79558014,2271.89
399001.SZ,20170119,9768.5742,29.4,-7.388544879,49.43780928,11.50506048,2263.69
399001.SZ,20170120,9906.1397,29.74,-5.953157387,61.0609585,13.32949612,2271.31
399001.SZ,20170123,9976.1911,29.96,-5.177849965,63.10180372,13.01709964,2265.2
399001.SZ,20170124,9941.5474,29.85,-5.392817792,57.07969152,12.65674104,2280.07
399001.SZ,20170125,9977.9628,29.96,-4.922897516,61.92473707,12.86292119,2298.37
399001.SZ,20170126,10052.0496,30.36,-4.11940147,70.28494235,13.08320885,2296.68
399001.SZ,20170203,10004.8444,30.37,-4.457401309,63.27071651,13.26724103,2297.42
399001.SZ,20170206,10078.7336,30.58,-3.656126541,68.50229048,13.67620587,2292.56
399001.SZ,20170207,10055.5657,30.52,-3.779540596,70.91918118,13.44973512,2293.08
399001.SZ,20170208,10130.1213,30.74,-2.968171369,77.39504159,12.99025368,2294.67
399001.SZ,20170209,10182.7281,30.89,-2.384114707,78.99867398,13.25096038,2307.87
399001.SZ,20170210,10186.3764,30.8,-2.24992225,81.58968327,12.90035637,2316.1
399001.SZ,20170213,10270.8252,31.12,-1.343712065,87.38644728,13.17436416,2328.25
399001.SZ,20170214,10264.9178,31.11,-1.298915709,84.21540926,13.14512445,2337.58
399001.SZ,20170215,10177.2524,30.85,-2.019242229,73.37208392,13.19206882,2349.25
399001.SZ,20170216,10253.9566,30.94,-1.167529125,70.34879521,13.06318062,2347.22
399001.SZ,20170217,10197.9179,30.73,-1.589486202,70.00893592,12.09492694,2351.16
399001.SZ,20170220,10328.9975,31.15,-0.234687017,82.78977779,6.06171338,2351.16
399001.SZ,20170221,10405.7459,31.39,0.586625403,86.33209626,5.233529724,2365.38
399001.SZ,20170222,10444.3769,31.46,1.04815958,87.68412615,5.183783003,2362.82
399001.SZ,20170223,10432.6392,31.4,1.022752286,88.23249191,5.14512094,2363.81
399001.SZ,20170224,10443.7297,31.33,1.215698141,90.8389468,4.207765623,2367.34
399001.SZ,20170227,10353.5545,30.86,0.452579721,91.67269579,4.958067526,2369.75
399001.SZ,20170228,10391.3442,30.77,0.929800848,147.2129603,4.783166778,2363.64
399001.SZ,20170301,10418.6218,30.85,1.295768798,155.2540127,4.745197903,2395.96
399001.SZ,20170302,10367.3063,30.7,0.902292456,153.6684897,5.047867938,2381.92
399001.SZ,20170303,10397.0474,30.78,1.305324688,155.9660391,4.753686001,2383.12
399001.SZ,20170306,10522.2767,31.13,2.590549631,155.0362223,5.116879085,2375.31
399001.SZ,20170307,10552.1443,31.22,2.920585882,139.9291263,5.000686492,2368.39
399001.SZ,20170308,10498.3127,31.51,2.442408103,134.945521,5.06076368,2362.98
399001.SZ,20170309,10421.0578,31.27,1.760490368,118.3482446,5.337330698,2364.87
399001.SZ,20170310,10451.0081,31.32,2.112993306,114.4405763,5.359634291,2372.6
399001.SZ,20170313,10559.8834,31.62,3.215389002,125.8965262,5.617897383,2373.47
399001.SZ,20170314,10531.7286,31.58,2.901828856,117.3069086,5.710666353,2365.45
399001.SZ,20170315,10543.0096,31.59,2.976713306,121.9454759,5.048365468,2385.26
399001.SZ,20170316,10624.421,31.84,3.7057721,134.1087679,4.867668584,2381.38
399001.SZ,20170317,10515.4141,31.55,2.598466283,117.5570141,5.567014629,2378.25
399001.SZ,20170320,10532.3313,31.54,2.730520691,113.2853213,4.723295938,2373.47
399001.SZ,20170321,10586.6214,31.64,3.209142582,107.5684306,4.664204277,2344.02
399001.SZ,20170322,10553.5265,31.54,2.835003661,100.2510233,4.60723299,2348.45
399001.SZ,20170323,10583.0432,31.62,3.07750841,105.1386819,4.601808096,2345.96
399001.SZ,20170324,10646.7236,31.82,3.64057917,106.8089293,4.75714897,2343.98
399001.SZ,20170327,10581.9185,31.59,2.945921856,104.4024094,4.419087342,2341.59
399001.SZ,20170328,10563.2852,31.38,2.709714074,89.85965713,4.439152071,2358.57
399001.SZ,20170329,10520.8168,30.95,2.248688819,80.11453189,4.651044291,2361.13
399001.SZ,20170330,10348.2707,30.31,0.545525707,66.71906096,6.050557762,2368.06
399001.SZ,20170331,10428.7228,30.59,1.283046818,75.69430837,6.218074034,2362.72
399001.SZ,20170405,10627.1335,31.16,3.134875864,97.9043386,6.416953771,2352.95
399001.SZ,20170406,10656.1744,31.26,3.350962055,107.6370495,6.39122807,2357.49
399001.SZ,20170407,10669.4803,31.32,3.432426493,106.72448,6.194508076,2355.54
399001.SZ,20170410,10603.2757,31.06,2.752140069,95.97604311,6.162276255,2357.16
399001.SZ,20170411,10655.7913,31.07,3.199972031,93.32577188,6.249195755,2353.78
399001.SZ,20170412,10587.3125,30.84,2.494490136,90.40317988,5.769829122,2344.93
399001.SZ,20170413,10654.0851,31.01,3.083069224,86.04673707,6.036508609,2328.95
399001.SZ,20170414,10519.8562,30.29,1.734409342,77.64518063,7.274106414,2328.95
399001.SZ,20170417,10450.8625,30.04,1.015150993,74.90877592,7.125981528,2349.01
399001.SZ,20170418,10411.4385,29.98,0.568776467,83.81188941,6.419513537,2342.19
399001.SZ,20170419,10348.4068,29.76,-0.142257144,69.91470991,6.419798253,2338.17
399001.SZ,20170420,10359.0896,29.82,-0.124673969,67.26054591,6.165718429,2355.84
399001.SZ,20170421,10314.3535,29.56,-0.637353439,68.63125132,6.191166032,2348.69
399001.SZ,20170424,10091.8878,28.93,-2.830902946,57.33416538,8.186382019,2374.15
399001.SZ,20170425,10165.2152,28.89,-2.1655493,58.77682241,8.169834029,2388.61
399001.SZ,20170426,10204.8425,28.86,-1.820168687,65.99860421,8.321806922,2387.45
399001.SZ,20170427,10229.1944,28.59,-1.631252696,62.31990231,8.65407061,2388.77
399001.SZ,20170428,10234.6527,28.34,-1.619237794,58.58660761,8.64908355,2384.2
399001.SZ,20170502,10223.9695,28.09,-1.748991545,59.2181405,7.203466114,2391.17
399001.SZ,20170503,10184.1362,27.97,-2.159880287,57.32263816,6.806526711,2388.13
399001.SZ,20170504,10147.4401,27.89,-2.523147373,54.01245549,5.572355559,2389.52
399001.SZ,20170505,10024.4358,27.55,-3.699933739,51.06509488,5.976975651,2399.29
399001.SZ,20170508,9833.167,27.04,-5.492430002,46.06722367,7.378420044,2399.38
399001.SZ,20170509,9885.3443,27.2,-4.945668162,46.87287642,8.236079026,2396.92
399001.SZ,20170510,9756.8087,26.88,-6.116993695,51.54400381,8.494538648,2399.63
399001.SZ,20170511,9776.45,26.91,-5.853356016,44.46778654,9.124986876,2394.44
399001.SZ,20170512,9787.9863,26.94,-5.670055336,34.32974233,8.722123521,2390.9
399001.SZ,20170515,9845.6032,27.08,-5.064210462,36.79603688,8.002697147,2402.32
399001.SZ,20170516,10046.6623,27.61,-3.093223764,42.19430307,11.92616346,2400.67
399001.SZ,20170517,10030.1118,27.59,-3.226758176,45.16093486,11.84387104,2357.03
399001.SZ,20170518,9974.348,27.45,-3.709868924,43.93249255,11.81146811,2365.72
399001.SZ,20170519,9970.9623,27.44,-3.675169619,45.14078747,11.80859972,2381.73
399001.SZ,20170522,9899.6453,27.24,-4.280177349,41.48954483,11.92926359,2394.02
399001.SZ,20170523,9763.7828,26.89,-5.491967163,41.76080773,10.34834688,2398.42
399001.SZ,20170524,9812.4577,27.02,-4.92399613,43.62171414,10.69660464,2404.39
399001.SZ,20170525,9893.7782,27.26,-4.064825551,44.26868205,11.26742841,2415.07
399001.SZ,20170526,9859.2346,27.18,-4.317497389,48.10242086,11.13585922,2415.82
399001.SZ,20170531,9864.845,27.22,-4.177218744,51.19722422,11.57052865,2411.8
399001.SZ,20170601,9730.326,26.88,-5.386309396,47.14205027,12.27139577,2430.06
399001.SZ,20170602,9794.8886,27.06,-4.665496325,55.42532153,12.83889794,2439.07
399001.SZ,20170605,9842.6021,27.19,-4.095356498,53.01462709,12.94731294,2436.1
399001.SZ,20170606,9915.9233,27.38,-3.280996627,52.02593241,12.63887025,2429.33
399001.SZ,20170607,10109.8764,27.93,-1.326887618,64.30807265,12.26607969,2433.14
399001.SZ,20170608,10148.7215,28.02,-0.903856732,67.85444379,11.99467343,2433.79
399001.SZ,20170609,10177.4468,28.11,-0.579109971,71.33752506,10.38431431,2431.77
399001.SZ,20170612,10119.9868,27.95,-1.069567498,71.63028327,10.47854157,2429.39
399001.SZ,20170613,10224.8178,28.24,0.005241183,76.56661925,11.00579089,2440.35
399001.SZ,20170614,10151.5342,28.02,-0.648118119,78.8763329,11.54352293,2437.92
399001.SZ,20170615,10221.6916,28.19,0.104263764,91.3376734,8.860835155,2432.46
399001.SZ,20170616,10191.24,28.1,-0.141120744,91.68112292,8.955049306,2433.15
399001.SZ,20170619,10262.7997,28.26,0.604339849,100.0067525,9.111708427,2453.46
399001.SZ,20170620,10288.5267,28.3,0.905680788,117.7748464,9.063765012,2437.03
399001.SZ,20170621,10367.1732,28.52,1.707995203,127.281084,8.563688046,2435.61
399001.SZ,20170622,10265.1996,28.27,0.759940366,114.1660256,8.121780878,2434.5
399001.SZ,20170623,10366.7767,28.52,1.803612779,108.3778069,8.334668188,2438.3
399001.SZ,20170626,10537.5909,29,3.488547143,120.5062735,9.009369125,2439.07
399001.SZ,20170627,10535.3642,28.99,3.471407762,123.3778133,8.926220034,2419.38
399001.SZ,20170628,10451.5653,28.77,2.660027406,115.6249561,8.540945878,2440.69
399001.SZ,20170629,10511.8602,28.92,3.224626911,128.201731,7.068115814,2419.7
399001.SZ,20170630,10529.6094,28.96,3.381851075,137.8514968,6.926176853,2423.41
399001.SZ,20170703,10535.0458,29.09,3.450815689,145.7267787,7.023238303,2429.01
399001.SZ,20170704,10474.8284,28.93,2.890036961,133.9763256,7.398600683,2429.01
399001.SZ,20170705,10561.0892,29.15,3.755753345,141.8379078,5.987268946,2432.54
399001.SZ,20170706,10562.0553,29.15,3.772248634,122.4329927,5.984350651,2409.75
399001.SZ,20170707,10563.7169,29.15,3.804224624,132.007652,5.98800218,2425.18
399001.SZ,20170710,10505.6013,29.01,3.246969199,128.7114603,6.077756805,2427.43
399001.SZ,20170711,10467.7112,28.91,2.906007358,123.019071,5.582730379,2425.53
399001.SZ,20170712,10453.1935,28.87,2.774512218,110.4607313,5.240067677,2443.25
399001.SZ,20170713,10466.1027,28.9,2.89886416,95.78135032,4.99233723,2447.83
399001.SZ,20170714,10427.7872,28.82,2.519413887,85.48657816,4.969259995,2459.27
399001.SZ,20170717,10055.7956,27.82,-1.090349083,60.9511356,12.36198611,2459.14
399001.SZ,20170718,10103.7626,27.97,-0.576926158,61.64542677,12.90688347,2460.61
399001.SZ,20170719,10295.5748,28.51,1.313665033,65.16278587,15.74550284,2473.83
399001.SZ,20170720,10366.9829,28.64,1.970349968,73.65735376,15.13426008,2473.45
