ts_code,trade_date,close,pe_ttm,bias60,BR26,variance20,close_SPX
000001.SH,20170801,3292.6383,16.29,4.226073429,75.94291019,4.318033944,2476.35
000001.SH,20170802,3285.0568,16.29,3.872954508,77.49999172,4.216601218,2477.57
000001.SH,20170803,3272.9286,16.22,3.384635799,78.47320555,4.384579268,2472.16
000001.SH,20170804,3262.0809,16.17,2.928567219,75.89832551,4.5109681,2476.83
000001.SH,20170807,3279.4566,16.24,3.3583543,78.49506881,4.628277663,2480.91
000001.SH,20170808,3281.8728,16.26,3.326844364,80.00717083,4.606485336,2474.92
000001.SH,20170809,3275.573,16.19,3.02829898,80.41935733,4.571263164,2474.02
000001.SH,20170810,3261.7494,16.12,2.513540654,71.17088353,4.508708351,2438.21
000001.SH,20170811,3208.5413,15.87,0.786304987,60.11381185,5.330943515,2441.32
000001.SH,20170814,3237.3602,16.01,1.613242423,66.89822672,4.0279933,2465.84
000001.SH,20170815,3251.2617,16.1,1.963897572,73.0137707,3.797632786,2464.61
000001.SH,20170816,3246.4512,16.07,1.72223407,68.22170931,2.584417825,2468.11
000001.SH,20170817,3268.4298,16.17,2.300586791,75.03036051,2.543575237,2430.01
000001.SH,20170818,3268.7243,16.14,2.200698202,69.7185869,2.595062023,2425.55
000001.SH,20170821,3286.9055,16.22,2.673344816,75.10547279,2.493134231,2428.37
000001.SH,20170822,3290.2257,16.23,2.680745496,88.64452808,2.415679457,2452.51
000001.SH,20170823,3287.7049,16.22,2.511153249,90.62298806,2.413529615,2444.04
000001.SH,20170824,3271.5117,16.12,1.916798274,78.37474436,2.728771926,2438.97
000001.SH,20170825,3331.5221,16.45,3.664658326,91.35500427,4.563464485,2443.05
000001.SH,20170828,3362.6514,16.49,4.486442358,106.9462322,4.678133733,2444.24
000001.SH,20170829,3365.2261,16.48,4.424163434,103.7908721,4.609789815,2446.3
000001.SH,20170830,3363.6266,16.39,4.254131953,106.625037,4.556699387,2457.59
000001.SH,20170831,3360.8103,16.19,4.053707268,99.65765753,4.46363841,2471.65
000001.SH,20170901,3367.1194,16.2,4.136885031,111.9666406,4.346833695,2476.55
000001.SH,20170904,3379.583,16.27,4.393366712,117.3239276,4.215632484,2476.55
000001.SH,20170905,3384.317,16.32,4.415650626,111.4981733,4.211349327,2457.85
000001.SH,20170906,3385.3888,16.32,4.312093033,101.5454799,4.162509219,2465.54
000001.SH,20170907,3365.4974,16.23,3.575251592,95.48212683,4.421013008,2465.1
000001.SH,20170908,3365.2426,16.23,3.438972378,100.4645458,3.504407059,2461.43
000001.SH,20170911,3376.4188,16.27,3.659275839,103.8410778,3.154077542,2488.11
000001.SH,20170912,3379.488,16.29,3.626524574,106.7978418,3.165409549,2496.48
000001.SH,20170913,3384.147,16.31,3.648647308,106.2847116,3.116396937,2498.37
000001.SH,20170914,3371.4256,16.23,3.141099522,108.1303661,3.306979551,2495.62
000001.SH,20170915,3353.6192,16.14,2.494057136,108.5937741,3.430860607,2500.23
000001.SH,20170918,3362.8587,16.17,2.683641747,145.5323856,3.412837665,2503.87
000001.SH,20170919,3356.8446,16.16,2.413668867,129.1767755,3.522319134,2506.65
000001.SH,20170920,3365.9959,16.19,2.592291265,121.2234517,3.573393264,2508.24
000001.SH,20170921,3357.8123,16.19,2.254688695,132.0749977,3.361931069,2500.6
000001.SH,20170922,3352.5294,16.18,2.01091628,112.3602467,1.340913183,2502.22
000001.SH,20170925,3341.5487,16.15,1.60175449,110.6878524,0.978187639,2496.66
000001.SH,20170926,3343.5826,16.16,1.580832231,102.7786364,0.998244661,2496.84
000001.SH,20170927,3345.2717,16.15,1.561111029,105.5291032,1.003793586,2507.04
000001.SH,20170928,3339.6421,16.13,1.324984455,104.5854475,1.021018005,2510.06
000001.SH,20170929,3348.9431,16.17,1.53992188,115.3783406,1.052495945,2519.36
000001.SH,20171009,3374.3781,16.29,2.227554402,123.6853259,1.538092005,2544.73
000001.SH,20171010,3382.9879,16.33,2.395353184,102.7582959,1.564533674,2550.64
000001.SH,20171011,3388.2838,16.36,2.457062773,104.6851147,1.487940662,2555.24
000001.SH,20171012,3386.1,16.35,2.304440943,98.54404883,1.283621966,2550.93
000001.SH,20171013,3390.5233,16.36,2.351441674,108.269619,1.301059411,2553.17
000001.SH,20171016,3378.4704,16.32,1.884045766,99.03218558,1.36380267,2557.64
000001.SH,20171017,3372.0407,16.29,1.595947469,93.64830845,1.362672587,2559.36
000001.SH,20171018,3381.7937,16.36,1.812689225,96.32233813,1.349430052,2561.26
000001.SH,20171019,3370.1721,16.32,1.399052945,91.89891026,1.275368453,2562.1
000001.SH,20171020,3378.6481,16.33,1.582418237,98.8155794,1.315759792,2575.21
000001.SH,20171023,3380.699,16.33,1.57785878,98.43410158,1.264406991,2564.98
000001.SH,20171024,3388.2477,16.37,1.731026029,93.43464778,1.272258389,2569.13
000001.SH,20171025,3396.8975,16.4,1.91463102,91.43020292,1.245844783,2557.15
000001.SH,20171026,3407.5671,16.36,2.154144814,98.00278334,1.236570331,2560.4
000001.SH,20171027,3416.8124,16.27,2.34765972,107.8335999,1.288563332,2581.07
000001.SH,20171030,3390.3371,15.94,1.495174639,97.66640205,1.673785264,2572.83
000001.SH,20171031,3393.3417,15.69,1.534106044,89.06648629,1.722677467,2575.26
000001.SH,20171101,3395.9125,15.69,1.554885886,97.06675584,1.718558059,2579.36
000001.SH,20171102,3383.3095,15.67,1.122359495,86.20949789,1.758708052,2579.85
000001.SH,20171103,3371.7441,15.62,0.721663756,73.94483892,1.757098494,2587.84
000001.SH,20171106,3388.1742,15.67,1.1577142,82.14911179,1.337116552,2591.13
000001.SH,20171107,3413.5748,15.82,1.849330276,97.27976697,1.568382981,2590.64
000001.SH,20171108,3415.4602,15.83,1.834745283,102.7826764,1.566715273,2594.38
000001.SH,20171109,3427.7946,15.87,2.118244808,104.0200169,1.654674049,2584.62
000001.SH,20171110,3432.6731,15.89,2.149902757,106.4707146,1.666258287,2582.3
000001.SH,20171113,3447.8358,15.97,2.494123319,106.807681,1.441018412,2584.84
000001.SH,20171114,3429.5482,15.9,1.860510453,74.60308789,1.724081169,2578.87
000001.SH,20171115,3402.5245,15.78,0.979867948,66.5007837,1.928515449,2564.62
000001.SH,20171116,3399.2503,15.77,0.817459506,63.43514413,1.877931219,2585.64
000001.SH,20171117,3382.9075,15.76,0.276154733,62.26020767,1.92758165,2578.85
000001.SH,20171120,3392.3988,15.83,0.505115413,55.93393679,2.33718139,2582.14
000001.SH,20171121,3410.4977,15.91,0.981353374,60.28157995,2.619766295,2599.03
000001.SH,20171122,3430.4643,16.04,1.501037201,68.10589766,2.627216376,2597.08
000001.SH,20171123,3351.9182,15.69,-0.862304716,53.50034047,6.24974834,2597.08
000001.SH,20171124,3353.8207,15.7,-0.81693768,55.74541026,6.267819805,2602.42
000001.SH,20171127,3322.2298,15.55,-1.731602043,49.59322538,6.312233815,2601.42
000001.SH,20171128,3333.657,15.57,-1.378247767,48.90100242,6.508592993,2627.04
000001.SH,20171129,3337.862,15.6,-1.241302678,47.2843792,6.508370108,2626.07
000001.SH,20171130,3317.1884,15.5,-1.83186406,44.05695726,6.559468127,2647.58
000001.SH,20171201,3317.6174,15.49,-1.795190788,41.6954393,6.513487042,2642.22
000001.SH,20171204,3309.6183,15.47,-1.998144797,39.9593082,6.360394483,2639.44
000001.SH,20171205,3303.6751,15.49,-2.135181579,44.16376016,6.047387974,2629.57
000001.SH,20171206,3293.9648,15.44,-2.378766087,39.14430599,6.03106414,2629.27
000001.SH,20171207,3272.0542,15.32,-2.983338877,34.07273792,5.934684217,2636.98
000001.SH,20171208,3289.9924,15.4,-2.415181731,39.46411227,6.313640704,2651.5
000001.SH,20171211,3322.1956,15.54,-1.433578093,47.9655072,6.850107471,2659.99
000001.SH,20171212,3280.8136,15.34,-2.613825567,42.60115544,7.696310745,2664.11
000001.SH,20171213,3303.0373,15.45,-1.914788686,41.47402402,7.936351985,2662.85
000001.SH,20171214,3292.4385,15.41,-2.19128892,38.36675322,8.013746802,2652.01
000001.SH,20171215,3266.1371,15.3,-2.93058193,34.00024678,8.264251963,2675.81
000001.SH,20171218,3267.9224,15.32,-2.831829551,34.60719321,7.655554777,2690.16
000001.SH,20171219,3296.5384,15.48,-1.951661054,36.30372308,7.785593669,2681.47
000001.SH,20171220,3287.6057,15.45,-2.179332496,36.89809615,7.692843577,2679.25
000001.SH,20171221,3300.0593,15.5,-1.780653259,42.01204877,4.644018377,2684.57
000001.SH,20171222,3297.063,15.49,-1.842824864,42.39225178,4.568171533,2683.34
000001.SH,20171225,3280.461,15.44,-2.307473198,44.13920539,4.331944804,2683.34
000001.SH,20171226,3306.1246,15.58,-1.52489985,49.97234985,4.512313733,2680.5
000001.SH,20171227,3275.7828,15.43,-2.394980326,43.88155069,5.034471464,2682.62
000001.SH,20171228,3296.3847,15.54,-1.760023902,42.91273679,5.24236959,2687.54
000001.SH,20171229,3307.1721,15.64,-1.418080474,52.22748348,5.293401348,2673.61
000001.SH,20180102,3348.3259,15.85,-0.178426564,62.07300115,5.852454864,2695.81
000001.SH,20180103,3369.1084,15.93,0.448076531,75.15697245,6.000229486,2713.06
000001.SH,20180104,3385.7102,15.99,0.9443408,80.87761086,6.034812338,2723.99
000001.SH,20180105,3391.7501,16.02,1.121580231,86.86860753,5.82296377,2743.15
000001.SH,20180108,3409.4795,16.09,1.6405904,96.7183131,5.668963287,2747.71
000001.SH,20180109,3413.8996,16.11,1.754446837,99.03315337,5.256837607,2751.29
000001.SH,20180110,3421.8343,16.17,1.965725958,101.1903274,3.872030575,2748.23
000001.SH,20180111,3425.3449,16.19,2.048264365,99.01215105,3.687234483,2767.56
000001.SH,20180112,3428.9407,16.22,2.125589905,115.5812281,3.479421904,2786.24
000001.SH,20180115,3410.4882,16.15,1.559959627,122.9854578,3.345801684,2786.24
000001.SH,20180116,3436.594,16.27,2.308974936,125.2887275,3.629568746,2776.42
000001.SH,20180117,3444.6713,16.33,2.520738207,122.5289958,3.340497991,2802.56
000001.SH,20180118,3474.754,16.53,3.376139855,152.5051076,3.249065801,2798.03
000001.SH,20180119,3487.864,16.6,3.724872909,156.3200544,3.206544276,2810.3
000001.SH,20180122,3501.3622,16.65,4.082675374,164.0183396,3.237549579,2832.97
000001.SH,20180123,3546.5048,16.94,5.34309395,208.097408,3.213452003,2839.13
000001.SH,20180124,3559.4653,16.97,5.641184483,205.4128411,3.096723122,2837.54
000001.SH,20180125,3548.307,16.89,5.230693084,178.2810704,2.322286038,2839.25
000001.SH,20180126,3558.1288,16.95,5.430872355,190.4876807,2.284655379,2872.87
000001.SH,20180129,3523.0007,16.78,4.312072963,175.7265865,3.886450373,2853.53
000001.SH,20180130,3488.009,16.6,3.225152717,157.1670672,4.137171424,2822.43
000001.SH,20180131,3480.8334,16.61,2.978633267,151.8885802,4.02619539,2823.81
000001.SH,20180201,3446.9799,16.5,1.961248826,129.439826,4.842318593,2821.98
000001.SH,20180202,3462.0808,16.57,2.390624507,126.1682752,5.631216472,2762.13
000001.SH,20180205,3487.497,16.73,3.114440439,113.6420567,8.230550256,2648.94
000001.SH,20180206,3370.652,16.18,-0.302383093,80.10359256,10.13889386,2695.14
000001.SH,20180207,3309.2598,15.83,-2.060173381,73.1055973,17.3608781,2681.66
000001.SH,20180208,3262.0504,15.55,-3.390426919,60.53234267,17.57322104,2581
000001.SH,20180209,3129.8508,14.93,-7.182252342,36.486558,18.79508196,2619.55
000001.SH,20180212,3154.1254,15.01,-6.356483164,38.39487809,19.1308021,2656
000001.SH,20180213,3184.9587,15.15,-5.343906307,44.45211754,18.50864022,2662.94
000001.SH,20180214,3199.1589,15.2,-4.822246133,45.25298915,18.57598604,2698.63
000001.SH,20180222,3268.5589,15.55,-2.679406503,54.10388458,18.85783745,2703.96
000001.SH,20180223,3289.0241,15.65,-2.039485441,56.90716303,18.95916975,2747.3
000001.SH,20180226,3329.5737,15.81,-0.81981587,61.16941274,18.93299297,2779.6
000001.SH,20180227,3292.0679,15.6,-1.922339256,58.26295906,18.58160338,2744.28
000001.SH,20180228,3259.408,15.57,-2.859533693,51.05616538,18.51970501,2713.83
000001.SH,20180301,3273.7549,15.62,-2.400872922,48.90150116,19.68158832,2677.67
000001.SH,20180302,3254.5283,15.52,-2.943849963,43.5217354,19.37049789,2691.25
000001.SH,20180305,3256.9263,15.54,-2.843029329,41.89308066,18.549522,2720.94
000001.SH,20180306,3289.6419,15.68,-1.857346838,43.61878801,18.5775647,2728.12
000001.SH,20180307,3271.6683,15.62,-2.378032057,39.82081398,18.72792456,2726.8
000001.SH,20180308,3288.4055,15.69,-1.875904782,39.67815088,18.3290674,2738.97
000001.SH,20180309,3307.1656,15.77,-1.333343282,41.66734167,17.45849579,2786.57
000001.SH,20180312,3326.6992,15.85,-0.768685524,42.52096524,14.06439155,2783.02
000001.SH,20180313,3310.2389,15.74,-1.253806177,41.5095573,12.87684237,2765.31
000001.SH,20180314,3291.3819,15.65,-1.82147915,41.62824763,6.038321757,2749.48
000001.SH,20180315,3291.112,15.65,-1.823709453,42.12486983,5.709660726,2747.33
000001.SH,20180316,3269.8821,15.53,-2.446072728,43.23005245,4.468889203,2752.01
000001.SH,20180319,3279.2517,15.59,-2.172918661,44.59066006,4.241699772,2712.92
000001.SH,20180320,3290.6399,15.64,-1.844271212,44.66713062,4.695379043,2716.94
000001.SH,20180321,3280.9521,15.49,-2.125662377,60.9650997,5.110158353,2711.93
000001.SH,20180322,3263.4803,15.4,-2.635186311,56.63061457,4.994436591,2643.69
000001.SH,20180323,3152.7608,14.86,-5.869520256,41.73317439,5.280878694,2588.26
000001.SH,20180326,3133.7218,14.71,-6.361849527,61.37384396,5.169460762,2658.55
000001.SH,20180327,3166.6488,14.83,-5.324301846,64.21940552,4.181550755,2612.62
000001.SH,20180328,3122.2895,14.56,-6.564954936,47.255604,4.234935714,2605
000001.SH,20180329,3160.5306,14.76,-5.366185754,51.53294161,4.048701648,2640.87
000001.SH,20180330,3168.8966,14.72,-5.055282417,40.96186079,4.054342228,2640.87
000001.SH,20180402,3163.179,14.63,-5.158395042,40.72969965,4.115745584,2581.88
000001.SH,20180403,3136.6332,14.51,-5.85472496,29.96365348,3.849540914,2614.45
000001.SH,20180404,3131.1114,14.46,-5.908437816,35.40066298,3.836123031,2644.69
000001.SH,20180409,3138.2936,14.54,-5.575601315,41.3216272,3.708325742,2613.16
000001.SH,20180410,3190.3216,14.8,-3.913136015,48.19849399,4.924777104,2656.87
000001.SH,20180411,3208.0818,14.88,-3.280450757,56.32405163,4.951453089,2642.19
000001.SH,20180412,3180.1583,14.72,-4.009567681,52.33311952,5.239654031,2663.99
000001.SH,20180413,3159.0521,14.62,-4.520418956,48.97462365,6.045142379,2656.3
000001.SH,20180416,3110.6489,14.35,-5.834088142,42.59474096,7.219895086,2677.84
000001.SH,20180417,3066.7967,14.15,-6.991647202,39.06619214,8.445486038,2706.39
000001.SH,20180418,3091.3987,14.26,-6.09407178,39.18055422,8.253133897,2708.64
000001.SH,20180419,3117.376,14.36,-5.151685422,40.08193663,7.867813774,2693.13
000001.SH,20180420,3071.5425,14.14,-6.369040552,36.69805561,8.38919155,2670.14
000001.SH,20180423,3068.012,14.11,-6.28299799,38.98061393,8.319630202,2670.29
000001.SH,20180424,3128.9271,14.37,-4.247279081,48.21479329,10.75515978,2634.56
000001.SH,20180425,3117.9739,14.31,-4.395525143,46.16999999,10.5894522,2639.4
000001.SH,20180426,3075.0301,14.05,-5.484556306,43.49517372,11.95728889,2666.94
000001.SH,20180427,3082.2316,13.96,-5.031033171,43.54875592,11.93233173,2669.91
000001.SH,20180502,3081.1773,13.83,-4.835232222,42.74190329,11.01370441,2635.67
000001.SH,20180503,3100.8586,13.91,-4.001391062,45.62999232,11.5834315,2629.73
000001.SH,20180504,3091.0334,13.86,-4.09180081,68.05564211,11.57361587,2663.42
000001.SH,20180507,3136.6448,14.05,-2.499416038,86.71741414,12.8905492,2672.63
000001.SH,20180508,3161.4976,14.18,-1.564031143,83.83823737,13.18572291,2671.92
000001.SH,20180509,3159.1502,14.18,-1.489981182,89.88193621,13.08544351,2697.79
000001.SH,20180510,3174.4127,14.24,-0.865850398,86.69271176,11.59424181,2723.07
000001.SH,20180511,3163.2632,14.21,-1.047047584,83.91943263,11.62350931,2727.72
000001.SH,20180514,3174.032,14.27,-0.60829153,84.82798883,11.37823064,2730.13
000001.SH,20180515,3192.1183,14.34,0.019211207,98.48534296,10.73182332,2711.45
000001.SH,20180516,3169.5652,14.22,-0.639460348,89.78537327,9.460885764,2722.46
000001.SH,20180517,3154.2825,14.15,-1.131167783,87.44092947,7.924541911,2720.13
000001.SH,20180518,3193.3034,14.34,0.071434281,83.15735981,8.861789242,2712.97
000001.SH,20180521,3213.8404,14.42,0.699830375,83.78660241,8.642952771,2733.01
000001.SH,20180522,3214.3497,14.42,0.707799279,86.08191651,7.469334562,2724.44
000001.SH,20180523,3168.9642,14.21,-0.662498186,77.53245842,8.729549565,2733.29
000001.SH,20180524,3154.6506,14.14,-1.041714417,87.27525823,6.644751703,2727.76
000001.SH,20180525,3141.3032,14.09,-1.363320147,90.39259691,6.679768089,2721.33
000001.SH,20180528,3135.0821,14.07,-1.477720541,85.54547428,5.115511666,2721.33
000001.SH,20180529,3120.4605,13.99,-1.865797534,75.7057602,5.211940047,2689.86
000001.SH,20180530,3041.4434,13.63,-4.234168029,65.72118617,6.447464629,2724.01
000001.SH,20180531,3095.4737,13.87,-2.451494807,80.49085851,6.763126951,2705.27
000001.SH,20180601,3075.1372,13.78,-2.999749122,62.19741369,6.839916674,2734.62
000001.SH,20180604,3091.1909,13.87,-2.391525806,71.44573829,5.626283122,2746.87
000001.SH,20180605,3114.2055,13.96,-1.583252843,82.27796072,5.641520075,2748.8
000001.SH,20180606,3115.1803,13.95,-1.462541897,82.79750146,5.673382621,2772.35
000001.SH,20180607,3109.4988,13.94,-1.539652132,83.92319287,5.730264916,2770.37
000001.SH,20180608,3067.1478,13.74,-2.74745802,70.60529761,6.320590138,2779.03
000001.SH,20180611,3052.7831,13.69,-3.071053566,66.82052492,6.260900123,2782
000001.SH,20180612,3079.8018,13.81,-2.103573116,60.57573112,6.755016409,2786.85
000001.SH,20180613,3049.7965,13.69,-2.933246215,48.6244708,6.989414004,2775.63
000001.SH,20180614,3044.1597,13.68,-2.996502621,50.8779969,6.907331075,2782.49
000001.SH,20180615,3021.9008,13.61,-3.574000481,45.66606459,5.60864936,2779.66
000001.SH,20180619,2907.8221,13.14,-7.024856633,30.14472429,9.281114895,2762.59
000001.SH,20180620,2915.7314,13.15,-6.590162686,28.25653232,10.11284215,2767.32
000001.SH,20180621,2875.8099,12.98,-7.678007506,27.80455649,10.25539309,2749.76
000001.SH,20180622,2889.7603,13.04,-7.099430435,29.4456539,11.58429132,2754.88
000001.SH,20180625,2859.3364,12.94,-7.94216354,31.04126334,12.83282368,2717.07
000001.SH,20180626,2844.5081,12.86,-8.260990089,23.46425775,13.18479446,2723.06
000001.SH,20180627,2813.1775,12.71,-9.120441591,20.08712999,13.64577537,2699.63
000001.SH,20180628,2786.8966,12.59,-9.787964783,21.23586814,12.87132032,2716.31
000001.SH,20180629,2847.4181,12.87,-7.668742147,30.5417998,15.19274901,2718.37
000001.SH,20180702,2775.557,12.51,-9.80999706,27.42094512,18.42937286,2726.71
000001.SH,20180703,2786.8878,12.57,-9.269955549,27.54259309,18.58855927,2713.22
000001.SH,20180704,2759.126,12.5,-9.992098408,27.11510515,17.79321865,2713.22
000001.SH,20180705,2733.8819,12.42,-10.61907975,27.94443826,17.73219951,2736.61
000001.SH,20180706,2747.2285,12.48,-9.965349555,36.55917428,18.32363615,2759.82
000001.SH,20180709,2815.1095,12.81,-7.542234023,37.53279298,22.1383039,2784.17
000001.SH,20180710,2827.6252,12.86,-6.951617548,39.1364817,22.26096827,2793.84
000001.SH,20180711,2777.7711,12.65,-8.400615318,30.42781734,21.52574898,2774.02
000001.SH,20180712,2837.6586,12.93,-6.285168756,34.88689991,25.56081845,2798.29
000001.SH,20180713,2831.1837,12.89,-6.377588943,34.05069843,25.52473152,2801.31
000001.SH,20180716,2814.0418,12.79,-6.801977962,32.76861633,25.49210634,2798.43
000001.SH,20180717,2798.1259,12.69,-7.165502129,33.49313938,20.95393578,2809.55
000001.SH,20180718,2787.257,12.64,-7.380508286,36.5020423,20.68268599,2815.62
000001.SH,20180719,2772.5454,12.58,-7.718361911,35.24435055,19.87387641,2804.49
000001.SH,20180720,2829.2712,12.88,-5.67349702,43.46111167,21.96722497,2801.83
000001.SH,20180723,2859.5424,13.02,-4.52717154,45.21773484,21.32248851,2806.98
000001.SH,20180724,2905.5618,13.22,-2.899133162,52.13239644,22.34933789,2820.4
000001.SH,20180725,2903.6467,13.2,-2.866516401,66.75620384,21.3182982,2846.07
000001.SH,20180726,2882.2254,13.1,-3.476039472,66.63678678,21.78825044,2837.44
000001.SH,20180727,2873.5938,13.06,-3.642878114,66.54099215,19.69963588,2818.82
000001.SH,20180730,2869.0495,13.07,-3.675758227,68.75000754,15.02503454,2802.6
000001.SH,20180731,2876.4009,13.1,-3.288111719,69.92464506,15.01279577,2816.29
000001.SH,20180801,2824.5337,12.85,-4.852354622,74.36667172,18.15888448,2813.36
000001.SH,20180802,2768.0239,12.59,-6.550744466,66.93215293,20.01838391,2827.22
000001.SH,20180803,2740.4429,12.49,-7.255420793,66.79341775,20.57852696,2840.35
000001.SH,20180806,2705.1565,12.36,-8.212441517,58.1747282,18.12374493,2850.4
000001.SH,20180807,2779.374,12.68,-5.48325259,74.90567113,22.31134124,2858.45
000001.SH,20180808,2744.0696,12.52,-6.446258324,74.94646805,23.0241568,2857.7
000001.SH,20180809,2794.3818,12.74,-4.527427218,83.77153055,22.92784894,2853.58
000001.SH,20180810,2795.3099,12.72,-4.300097317,84.53948934,22.93789938,2833.28
000001.SH,20180813,2785.872,12.65,-4.400963936,77.59089106,22.97453696,2821.93
000001.SH,20180814,2780.9646,12.63,-4.332517131,66.0460457,22.86893467,2839.96
000001.SH,20180815,2723.2576,12.36,-6.053163092,60.02726097,25.49249598,2818.37
000001.SH,20180816,2705.1917,12.28,-6.426883895,67.74710678,25.28720303,2840.69
000001.SH,20180817,2668.966,12.11,-7.420717168,59.61194598,24.86952806,2850.13
000001.SH,20180820,2698.4658,12.26,-6.157197342,63.911266,23.65738533,2857.05
000001.SH,20180821,2733.8264,12.4,-4.705858841,70.5520341,23.07841257,2862.96
000001.SH,20180822,2714.6082,12.25,-5.152120815,72.64811886,23.21707146,2861.82
000001.SH,20180823,2724.6244,12.27,-4.62619854,72.63246791,23.11276681,2856.98
000001.SH,20180824,2729.4308,12.32,-4.25348508,73.84844955,23.33601169,2874.69
000001.SH,20180827,2780.899,12.47,-2.279911042,74.55811118,25.30201573,2896.74
000001.SH,20180828,2777.9808,12.43,-2.20306165,72.03888818,25.22293134,2897.52
000001.SH,20180829,2769.2947,12.32,-2.311154547,63.09378568,22.34285831,2914.04
000001.SH,20180830,2737.7367,12.17,-3.209598048,61.87817132,21.20152667,2901.13
000001.SH,20180831,2725.2499,12.07,-3.432416583,61.29994552,20.64862821,2901.52
000001.SH,20180903,2720.7344,12.05,-3.394783238,58.80225077,19.46895347,2901.52
000001.SH,20180904,2750.5804,12.19,-2.160064538,61.79739752,16.32675981,2896.72
000001.SH,20180905,2704.3368,11.97,-3.590379159,56.60163928,17.00212278,2888.6
000001.SH,20180906,2691.5929,11.91,-3.840039449,58.23387398,13.26785478,2878.05
000001.SH,20180907,2702.3007,11.96,-3.260574702,73.3653261,13.28811498,2871.68
000001.SH,20180910,2669.4845,11.82,-4.233993053,71.25301394,13.6414415,2877.13
000001.SH,20180911,2664.7997,11.79,-4.262946947,73.38472397,13.62962126,2887.89
000001.SH,20180912,2656.1101,11.75,-4.426560633,61.88700812,11.14654498,2888.92
000001.SH,20180913,2686.5784,11.9,-3.220406491,70.92150744,11.00351097,2904.18
000001.SH,20180914,2681.6431,11.89,-3.277336316,63.42224558,8.149818937,2904.98
000001.SH,20180917,2651.7886,11.76,-4.234659332,58.06241277,7.899002557,2888.8
000001.SH,20180918,2699.9501,11.97,-2.410468566,72.22578099,9.900703309,2904.31
000001.SH,20180919,2730.8503,12.11,-1.244604795,81.22639807,10.7175816,2907.95
000001.SH,20180920,2729.2438,12.11,-1.268393013,93.03603141,10.69232092,2930.75
000001.SH,20180921,2797.4848,12.44,1.230731992,114.5416243,13.94264828,2929.67
000001.SH,20180925,2781.1385,12.36,0.635831608,110.6456463,12.40528388,2915.56
000001.SH,20180926,2806.8133,12.47,1.552673981,119.2110834,12.64604044,2905.97
000001.SH,20180927,2791.7748,12.4,0.988687134,106.0328865,12.8511163,2914
000001.SH,20180928,2821.3501,12.55,2.004742462,119.8259901,12.0414421,2913.98
000001.SH,20181008,2716.5104,12.08,-1.767510564,83.71029741,14.97091015,2884.43
000001.SH,20181009,2721.013,12.1,-1.548858332,84.76204824,14.98027946,2880.34
000001.SH,20181010,2725.8367,12.12,-1.313753081,75.33021294,14.32952234,2785.68
000001.SH,20181011,2583.4575,11.51,-6.358659078,47.3963697,16.78581592,2728.37
000001.SH,20181012,2606.9125,11.64,-5.376596009,49.79185083,17.68111827,2767.13
000001.SH,20181015,2568.0984,11.47,-6.63684472,48.30502777,19.36142914,2750.79
000001.SH,20181016,2546.3296,11.39,-7.277843217,51.12719594,19.04471123,2809.92
000001.SH,20181017,2561.614,11.45,-6.587192374,56.74695981,19.22841753,2809.21
000001.SH,20181018,2486.4186,11.13,-9.163209592,45.26754975,22.96873664,2768.78
000001.SH,20181019,2550.4652,11.42,-6.697217783,54.99081677,31.96796476,2767.78
000001.SH,20181022,2654.8762,11.87,-2.774205748,72.31969364,39.12314203,2755.88
000001.SH,20181023,2594.8255,11.58,-4.819572545,62.69126241,42.66229829,2740.69
000001.SH,20181024,2603.2951,11.63,-4.332115627,69.71062912,40.4882119,2656.1
000001.SH,20181025,2603.7995,11.63,-4.137527882,64.21648153,43.1580091,2705.57
000001.SH,20181026,2598.8468,11.63,-4.153207181,65.57805074,43.39879326,2658.69
000001.SH,20181029,2542.1033,11.35,-6.054513987,56.88325446,43.00081814,2641.25
000001.SH,20181030,2568.0481,11.44,-4.919427466,60.25481501,43.90521632,2682.63
000001.SH,20181031,2602.7832,11.48,-3.470396518,68.6111227,44.40238497,2711.74
000001.SH,20181101,2606.2372,11.49,-3.211698456,67.63716137,44.34113328,2740.37
000001.SH,20181102,2676.4762,11.8,-0.546866179,72.94478311,44.41788973,2723.06
000001.SH,20181105,2665.4306,11.74,-0.91126911,68.59347129,41.6769053,2738.31
000001.SH,20181106,2659.3564,11.71,-1.109017913,58.8677865,41.68808878,2755.45
000001.SH,20181107,2641.342,11.63,-1.694804543,61.90263569,42.14081054,2813.89
000001.SH,20181108,2635.6322,11.61,-1.841286273,58.39103957,38.85990901,2806.83
000001.SH,20181109,2598.8715,11.43,-3.092760049,55.3869886,38.54785643,2781.01
000001.SH,20181112,2630.5195,11.55,-1.81210663,55.11984053,37.99302521,2726.22
000001.SH,20181113,2654.8795,11.65,-0.822013379,69.99733327,39.42121642,2722.18
000001.SH,20181114,2632.2425,11.54,-1.576524103,66.66171828,39.56300255,2701.58
000001.SH,20181115,2668.1704,11.69,-0.19886469,69.5597695,34.87443805,2730.2
000001.SH,20181116,2679.1097,11.74,0.226609045,97.53770117,27.82018825,2736.27
000001.SH,20181119,2703.5116,11.85,1.117714111,102.4245479,21.13380034,2690.73
000001.SH,20181120,2645.8545,11.61,-1.006331094,97.17457898,18.9278696,2641.89
000001.SH,20181121,2651.5053,11.63,-0.74395684,94.51808187,19.25949283,2649.93
000001.SH,20181122,2645.4339,11.6,-0.928475736,91.75074649,15.99702924,2649.93
