,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,log_ret,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
227,000016.SH,20161208,2379.0013,2380.6577,2387.173,2374.4669,39651556.0,37465801.967,0.25,1.06,10.23,10.69,1.21,-0.17926351084051095,-0.898681837799681,0.6057666969826392,4.779988372672201,177.39888783173797,1.1049287967121746,34735.077816991434,54.0,-39.90656739671689,55179722.87166667,1.6067039106145253,-7752036.820146203,18332375.376196243,214.34664038594585,173.7322823237001,1.438,0.4932008771922005,40.61435806224574,129924094986.87248,5.382124038998695,0.6083752827947649,0.0038567107705604607,-0.1267471892935229,4.391386254553368,0.6697362890507325,0.5101221673356681,0.0008756244671539971,1.0,1391.56,-0.0091,2246.19,0.22,10391.49,0.18,2353.95,-1337.0,2016-12-08
228,000016.SH,20161209,2411.3144,2374.2955,2422.7765,2372.459,67860127.0,61692701.664,0.42,1.82,10.39,10.86,1.23,1.2206780709768617,0.37475446097724024,1.7509019578315022,6.067101767431896,181.10576562506884,2.1598158397397347,921719.1557498185,57.0,25.52201457980049,53154697.455333345,1.5139268159475696,19690858.99155487,18559885.830664463,217.13067631879696,174.67144974935783,1.386,0.4994678747374399,42.459226569439124,131502295026.79794,6.128487160399564,0.668497867077514,-0.1977941492042965,2.2649252114789613,4.816262917789351,0.6770335642251052,0.29570888546419943,0.013491215251319147,-1.0,1388.15,-0.0025,2259.53,0.59,10551.92,1.54,199.21,163.0,2016-12-09
229,000016.SH,20161212,2387.1588,2408.0861,2423.3928,2362.1425,70574194.0,71536049.675,0.45,1.99,10.22,10.6,1.22,0.10666794463668448,-0.5646316077826513,0.584350512696309,4.888809176809066,151.7600385281117,0.7778502403140705,-706984.5394637892,54.0,89.92955746459404,52678436.55566666,1.4814290767598162,23369280.191094164,18823648.090921283,183.7295672651703,149.81884064104713,1.3960000000000001,0.5113408586101922,33.91072662412316,132834537082.93185,7.015466419419252,0.6143024291609057,-0.23743941628270898,-1.2179194380785117,5.063637519517882,0.6186409178979964,0.1937125535398733,-0.010068120854843269,-1.0,1401.86,0.0099,2256.96,-0.11,10442.81,-1.03,1108.47,697.0,2016-12-12
230,000016.SH,20161213,2372.9307,2373.7919,2382.4434,2357.4597,41202486.0,38968411.908,0.26,1.16,10.16,10.54,1.21,-0.5254388865740892,-0.8738436823839936,-0.14565147807373657,4.1540994530922,140.87043428764676,-0.8778684435039952,-245577.75170072934,50.0,-7.0508273838360545,47460068.48816667,1.4675052410901468,31123920.083711985,18479900.647701632,177.4982874731995,135.06135842911817,1.4,0.4997473045660683,42.436929044081324,133735031461.01424,6.922192525355359,0.5979539392628108,-0.19545364427251363,-0.0655430766282944,5.019236680418656,0.6113481363002039,0.225683485692985,-0.005978098677862899,-1.0,1415.35,0.0096,2271.72,0.65,10369.66,-0.7,1744.85,568.0,2016-12-13
231,000016.SH,20161214,2360.3788,2369.4963,2384.5618,2359.7223,46800326.0,45575405.193,0.3,1.32,10.14,10.51,1.21,-0.9142135395957056,-1.1544198751720458,-0.7791354319628617,3.4817370958848723,145.40847123190198,-1.7791924482650916,-247555.9070980863,46.0,-39.65492191143405,48280747.215833336,1.5301873698820263,20755325.186778355,17787027.441204373,177.4999761275679,127.9458139715186,1.47,0.4791206308930626,49.55416215604929,135502152750.96838,7.115291756587149,0.6038701839618712,-0.2821505419820293,-0.5425328547837962,5.075565395097479,0.6150591335368131,0.18473791889360272,-0.005303658855383787,-1.0,1398.38,-0.012,2253.28,-0.81,10326.81,-0.41,999.47,639.0,2016-12-14
232,000016.SH,20161215,2309.8159,2346.7652,2354.3523,2302.4343,42583252.0,43441485.557,0.27,1.2,9.9,10.26,1.18,-2.470266978987107,-2.777206507418803,-2.8905032585775774,1.1787820063823058,117.6262264225624,-5.396619220040664,-912197.9542227696,39.0,-54.23054688298896,49779975.993999995,1.5379876796714578,-28261466.02990577,17402532.43662066,175.19825321395615,119.19901886996418,1.4979999999999998,0.4655328017161434,55.99923434399197,136362124408.74944,9.297731915101185,0.19360871786519757,0.03590143613387806,-1.9128071215180134,5.73631779212592,0.2879971244260985,0.4583639086102611,-0.02165429024395497,-1.0,1401.72,0.0024,2262.03,0.39,10096.5,-2.23,563.27,216.0,2016-12-15
233,000016.SH,20161216,2302.3152,2302.8738,2315.5373,2298.4339,30579551.0,29864306.385,0.2,0.86,9.87,10.23,1.18,-1.8838399954233618,-2.624886755072772,-3.195757394444258,0.7576904520158443,104.66373788241587,-4.839949647302961,-99301.4370477325,36.0,-55.66380579475897,48513060.06366667,1.3321999319959197,-24091120.240016084,17689903.681333084,170.5763158422237,103.10069006878477,1.306,0.46994820543276006,67.47562577343892,135895526820.54451,9.016452284080664,0.13373045056758578,0.20884014106726595,-0.042810057565074215,5.68716044420456,0.2734308475187305,0.5049327353353044,-0.0032525990480806047,0.0,1384.04,-0.0126,2258.07,-0.18,10075.19,-0.21,1291.0,752.0,2016-12-16
234,000016.SH,20161219,2291.3842,2299.7136,2303.6854,2288.3022,24162297.0,23999280.183,0.15,0.68,9.84,10.21,1.17,-1.5459870118522332,-2.7421961927029628,-3.567597796724526,0.20481575840351493,92.37357320997084,-5.755017374816172,-114718.46622347842,34.0,-67.17376878080377,42230823.15016667,1.0595399188092016,-87099177.84353364,19152558.40917307,155.7730279580206,94.26163204305332,1.044,0.5080302518965808,61.51139591496728,131997332721.9054,8.236811188937894,0.3171355459640153,0.7417813692745165,-0.4754046824132475,5.718768895919788,0.32756931236247794,0.49771757150656704,-0.004759136234159337,0.0,1360.0,-0.0174,2262.53,0.2,10020.54,-0.54,-500.59,1168.0,2016-12-19
235,000016.SH,20161220,2279.6828,2293.3996,2295.1135,2262.8781,30105533.0,29079311.142,0.19,0.85,9.79,10.15,1.17,-1.2575209682191337,-2.871952782111315,-3.911802094871702,-0.37622588670154333,77.65518629470624,-5.6620924485363755,-153739.77172671334,31.0,-61.216713163489544,35154700.061333336,0.9872654155495978,-75796696.1646784,19774698.189117845,131.4749660453335,82.33961281635312,0.982,0.524017627264779,49.13535322898038,127706497608.53044,8.159564183524202,0.5362251701253972,0.9901216175706475,-0.7805425363910276,5.803918336483965,0.32587832979299064,0.4290544139550913,-0.00511977862493662,0.0,1341.94,-0.0133,2270.76,0.36,9947.65,-0.73,-2467.56,1040.0,2016-12-20
236,000016.SH,20161221,2297.3706,2282.1242,2304.6006,2281.9966,40184256.0,37262711.092,0.26,1.14,9.9,10.27,1.18,0.05473857754104182,-1.785474766493499,-3.0375975767091288,0.31621422599818244,76.66163727248987,-3.279105114400621,311785.0796070427,35.0,-44.518614442682996,34870416.592,0.9383369151925939,-47272142.68389758,19998377.0453045,141.516243194423,91.14445751960531,0.9460000000000001,0.5287271209433567,50.37178567481769,125933609451.3802,8.421055526595149,0.4474530102454793,0.6754272724264413,0.8237277611726709,5.866913989460827,0.28755618898439345,0.34227006846592173,0.007728941091472707,0.0,1348.07,0.0046,2265.18,-0.25,10014.06,0.67,214.96,1982.0,2016-12-21
237,000016.SH,20161222,2292.0412,2293.3477,2298.1885,2280.7874,29222980.0,27254973.86,0.19,0.83,9.92,10.29,1.18,-0.022577392562412334,-1.6476747821352782,-3.1057123738136965,0.017015168850252668,72.51668100392267,-3.2356006544229183,-67790.95615309183,33.0,-31.39494113936405,31817011.369833335,0.8589722541454605,-32287882.70957668,20401078.008117348,141.31801884677168,88.61569542075117,0.8719999999999999,0.5370315584179765,52.70232342602051,124893738762.83073,8.265556242578628,0.5666337737848809,0.9159408994378453,-0.08626002486791773,5.87296899363841,0.3103316073629767,0.34497626667583725,-0.002322477314204423,0.0,1314.22,-0.0251,2260.96,-0.19,9984.17,-0.3,-458.55,2064.0,2016-12-22
238,000016.SH,20161223,2278.4779,2290.2506,2291.723,2271.1285,33060817.0,32451253.211,0.21,0.93,9.87,10.23,1.18,-0.4070930699475373,-1.6691891486735493,-3.4434276526517476,-0.634235996432091,65.79711697838424,-4.141546087958997,-195639.4933983335,29.0,-8.957594068081184,29985305.978833333,0.8639687957094099,-20880971.484187618,20789597.544506032,133.86193520062866,84.844495162787,0.8859999999999999,0.5462530260063106,49.017440037841666,123388601041.42867,7.789379354328131,0.8144031924361584,1.6476389636865802,-0.68832154211538,5.927447916434296,0.3116793606740515,0.30210078800206597,-0.005935141946980301,0.0,1314.46,0.0002,2263.79,0.13,9929.06,-0.55,0.0,3615.0,2016-12-23
239,000016.SH,20161226,2294.7094,2266.3837,2295.6936,2251.713,29923521.0,29506329.303000003,0.19,0.85,9.93,10.3,1.18,0.27324182600326014,-0.5720009085100344,-2.5316492310941414,-0.01898594513947059,53.30824777302195,-3.543163259305479,213170.2182020329,34.0,-24.533803919321603,29925643.131833334,0.8913289197481028,-609998.0578426197,20421735.102821015,141.1960192674342,84.33896313839351,0.9200000000000002,0.5370200427505366,56.857056129040686,117475085741.84875,8.907650111850222,0.6188016137714224,0.5739716909861264,1.5056005572963729,5.862878910691495,0.321314269831669,0.22605038270675853,0.007098580090301409,0.0,1293.15,-0.0162,2263.79,0.13,9994.29,0.66,0.0,3615.0,2016-12-26
240,000016.SH,20161227,2286.9617,2291.2318,2300.1599,2286.4342,24597656.0,24199961.477,0.16,0.7,9.87,10.24,1.18,-0.12884599031957955,-0.5372068032280938,-2.5407080632446,-0.4364568201448881,51.74154574941207,-5.157050445184599,-83049.84473903694,30.0,-63.75241679108559,29959090.01416667,0.8571428571428572,4820545.932628996,18378433.3817701,128.01983004621184,74.472480234756,0.89,0.48355155388350984,53.54734981145583,109032163275.5376,6.61525909529908,0.5133499442051087,1.2686525991656608,-0.2802760976036256,5.84760942937773,0.37658209816689336,0.2713758017819139,-0.003382044330939821,0.0,1311.55,0.0142,2268.88,0.22,9966.98,-0.27,0.0,3615.0,2016-12-27
241,000016.SH,20161228,2277.1759,2286.4067,2289.8074,2269.1647,23304574.0,22778607.123000003,0.15,0.66,9.84,10.2,1.17,-0.38048129370885303,-0.6031261162733604,-2.6627274831867753,-0.94187322922942,46.2185537624896,-4.607272042396173,-99719.1602505595,25.0,-66.97861827511625,28908972.677666668,0.7596874501674374,7209934.724376544,18223794.451886762,116.14203011126646,67.112351042347,0.7939999999999999,0.48124700956008615,49.029679068919464,103319120636.47731,6.4418702860070285,0.4987938026892159,1.4466192773357758,-0.5975293412377489,5.823541851187962,0.37794637142012516,0.28843685632089,-0.004288133204035294,1.0,1316.42,0.0037,2249.92,-0.84,9921.46,-0.46,-400.25,4843.0,2016-12-28
242,000016.SH,20161229,2275.1064,2273.2206,2282.1935,2265.8937,23997471.0,23962418.064,0.15,0.68,9.82,10.18,1.17,-0.32332549506782166,-0.5427762934426733,-2.4254485894393536,-1.1034093831022425,41.92485311645733,-4.122509772409273,-21808.92843389985,23.0,-41.75722552275122,26692257.173000004,0.7268114793087047,-17117969.988539614,17309222.679002196,111.4453449899683,61.72499634103828,0.764,0.45963486652593644,49.72034864893003,97117068394.35977,6.306235639703338,0.5714442854095253,1.7070944012716862,0.1045977756278397,5.8244338394321415,0.3871158887849473,0.292284393003734,-0.0009092143264342089,1.0,1321.85,0.0041,2249.26,-0.03,9915.66,-0.06,23.57,4096.0,2016-12-29
243,000016.SH,20161230,2286.8984,2276.8102,2286.9917,2272.4997,25480755.0,25510014.465,0.16,0.72,9.86,10.23,1.17,0.11943242271999206,0.04013813151584885,-1.646356589970102,-0.6696557606545513,48.117119644715686,-3.1130765960107722,132068.13666384915,29.0,-45.55432156605063,26401430.607166667,0.6817752596789424,2813848.1160602774,15374960.485567173,105.97479448683612,59.65662342684617,0.722,0.41183159562847366,46.31817105998995,90624479415.56052,6.393393655365171,0.38142426330868273,1.4324048172506494,0.6223757749136244,5.840658378976786,0.37175326698617195,0.2658722607826916,0.005169668502856076,1.0,1304.58,-0.0131,2238.83,-0.46,9970.3,0.55,100.0,6739.0,2016-12-30
244,000016.SH,20170103,2307.8917,2285.2729,2311.2926,2285.2729,25908920.0,25440737.012,0.17,0.73,9.97,10.34,1.19,0.922022788090158,0.8856364809788615,-0.5994947904530774,0.16602770128462668,63.75714870360633,-0.08330534048189416,237839.04446126785,37.0,-39.157018820450816,25233011.24066667,0.6568381430363865,44235329.37649159,13400968.27632682,110.9891575567151,60.47450511329855,0.6980000000000001,0.3641930517560276,50.51465244341655,84992431380.6771,7.093335073591421,0.23819190337267535,0.6519582459616245,1.3347478388748475,5.929604703580903,0.36492039821101063,0.18818408672906803,0.009137934758506393,0.0,1292.61,-0.0092,2257.83,0.85,10065.2,0.95,33.02,1271.0,2017-01-03
245,000016.SH,20170104,2322.2059,2305.9117,2324.5577,2304.1733,26104403.0,27183258.5,0.17,0.74,10.02,10.4,1.19,1.2359208338330998,1.323015963753588,0.11721923780632904,0.7049858721596439,70.44105040016873,0.86394339054878,161906.9237185587,42.0,-14.634446398509906,24845832.7735,0.6624960900844542,45829554.08718765,13506967.31827977,112.47777987434986,55.713637876310415,0.706,0.36790266161180857,56.76414199803945,82965386256.39017,7.401697613880645,0.09072827764664636,0.3165422928170964,0.9299837480800778,5.993921562777212,0.3273497238574853,0.1049620488064484,0.006183129100311519,0.0,1299.11,0.005,2270.75,0.57,10136.83,0.71,-719.15,851.0,2017-01-04
246,000016.SH,20170105,2322.6843,2322.4239,2326.1847,2317.8853,26528712.0,26566424.137,0.17,0.75,10.06,10.44,1.2,0.8565925063987491,1.2320794864999212,0.25505387008241137,0.6372199871130321,76.36758928491501,1.365990915011107,5465.206948616862,42.0,9.79383292904644,25240243.216833334,0.6757934038581207,54314305.66460734,13655427.71385578,96.29806151957034,45.521849619032494,0.724,0.3719405017500858,50.776211900537845,81738997162.04454,7.310482241973371,0.17373148314947914,0.42654581633900635,0.00034139151859911095,5.967757964742702,0.3159084249831278,0.1244653045387206,0.00020598980001370687,0.0,1300.71,0.0012,2269.0,-0.08,10133.7,-0.03,-278.84,977.0,2017-01-05
247,000016.SH,20170106,2308.9363,2323.0064,2326.4342,2308.3694,26445124.0,27286688.19,0.17,0.75,10.05,10.43,1.2,-0.03407421110508645,0.5588381704477662,-0.1874282381467831,-0.035563614377342616,69.2780661324132,1.283226771724549,-156529.04906275953,35.0,-12.158592242827922,25991590.06133334,0.6860861481251936,44138147.679697305,13742353.094374258,97.36839311362556,47.22374765838915,0.738,0.37503122677002776,50.14464545523641,80083107504.11932,7.5775650497473,0.24854059509083948,0.2218547042369951,-0.8200825892881864,6.101046575205727,0.3274520156628563,0.037195566714973954,-0.005936600410216546,0.0,1290.73,-0.0077,2276.98,0.35,10083.43,-0.5,-1459.0,592.0,2017-01-06
248,000016.SH,20170109,2318.3365,2308.4423,2321.692,2307.1634,26523074.0,25903507.21,0.17,0.75,10.09,10.47,1.2,0.10041230634256951,0.7932665610375074,0.4207429906499934,0.29287787575736424,58.339487983624515,0.9126041745289023,107981.41127358131,40.0,-33.99635419404057,26315104.919,0.6904872389791182,59424389.39295388,11350430.126007436,94.04315756443955,43.45926801540012,0.744,0.3192668410428404,50.583889549039434,75032215026.80867,5.986741588042102,-0.06817795273179364,0.37356032782336235,0.6216660035639342,6.096303729474642,0.3302130229959338,0.043181218972996684,0.004062960338652034,0.0,1322.41,0.0245,2268.9,-0.35,10120.27,0.37,39.4,1512.0,2017-01-09
249,000016.SH,20170110,2312.5985,2316.1574,2320.9954,2309.9369,24055981.0,23234949.978,0.15,0.68,10.06,10.44,1.2,-0.18791064451347853,0.46566033194196327,0.33421846182357834,-0.04163133754090093,57.99170023697145,0.89689923549367,-59539.76869966715,37.0,-17.681287124037315,25935927.5045,0.6805748725081132,33944863.051751085,7066101.904414138,100.51404472703575,46.462388294927976,0.734,0.19857121220305438,54.05165643210778,69355433030.15685,5.505384865329975,-0.1432734232663942,0.9113103578684999,-0.2562584183052539,5.965021898796622,0.3331137978657431,0.12443301175777181,-0.002478118538245651,1.0,1343.68,0.0161,2268.9,0.0,10095.79,-0.24,387.6,983.0,2017-01-10
250,000016.SH,20170111,2300.4749,2311.9197,2317.6623,2299.313,26928346.0,25072639.38,0.17,0.76,10.02,10.4,1.19,-0.5245683646687522,-0.11965713137711616,-0.03465148350055454,-0.6212751484727077,62.338169352076235,0.9654252077670054,-141169.55259012632,29.0,-18.54906065993469,25874577.89916667,0.6852367688022284,-5373347.124790039,6583549.906709359,100.51542804393353,60.59865802163331,0.7380000000000001,0.1852991890799452,39.91677002230021,67571117685.28054,5.65813020368683,-0.0429385084746538,0.6774741186407154,-0.7783145027181709,5.662473942094129,0.3552276662756466,0.25665373372685646,-0.005256204209642527,1.0,1353.61,0.0074,2275.32,0.28,10059.97,-0.35,1769.32,833.0,2017-01-11
251,000016.SH,20170112,2295.4033,2299.4896,2310.7752,2294.3243,22139174.0,21207409.536,0.14,0.63,10.01,10.4,1.19,-0.509139003061721,-0.41865924142798,-0.11402189503238103,-0.8930742057132268,57.5724475295983,0.03023912308895225,-48807.76350066015,26.0,-26.01414118345231,24878603.07183333,0.6644951140065147,-31739043.294440202,5327949.48835021,100.23482525997427,61.825169931154655,0.7140000000000001,0.1499289305321943,38.40965532881962,64580303605.410095,5.5865164534091845,-0.0889637294193134,0.7855604278086613,-0.29159097985169435,5.676678109643877,0.3619663306548264,0.24526192118470203,-0.0022070219609493865,1.0,1361.66,0.0059,2270.44,-0.21,10045.99,-0.14,1296.54,750.0,2017-01-12
252,000016.SH,20170113,2308.0552,2293.4653,2315.2116,2291.0624,27540467.0,26932674.953,0.18,0.78,10.07,10.46,1.2,0.04688046549363873,-0.012706053700308775,0.44038159182198205,-0.4074651855231008,75.91203496775213,0.9223372652021217,151798.69892027063,31.0,11.963786305491872,24939644.874500003,0.6674907292954264,-15932645.309091143,4093267.800445743,106.25276269101785,65.73347480191454,0.72,0.11563440573408514,40.51928788910331,62791195031.4185,4.02483690964307,0.6025962272282732,-0.6374362072272355,1.1337836767297471,5.727922888021972,0.31746952180151294,0.16844078484186506,0.005496707249620415,1.0,1367.51,0.0043,2274.64,0.18,10102.11,0.56,1255.0,1747.0,2017-01-13
253,000016.SH,20170116,2337.3944,2303.3177,2343.2727,2282.2431,59294735.0,57422130.271000005,0.38,1.68,10.2,10.6,1.21,1.1515193757121545,1.03727499387158,1.6395659244385592,0.7884689953623625,95.28123598701748,2.644437788051417,753734.1780699269,43.0,154.43389353523474,29962218.55466667,0.8305576776165012,37772638.104388565,8232613.693582956,111.85856965382224,68.15910676760653,0.906,0.2333615897677861,43.69946288621571,66149824588.684875,5.290195203392432,0.6285359176147227,-0.6421044009680309,2.3132089064272217,6.002687645047957,0.3610374444184727,0.10095264282546192,0.012631539518686757,0.0,1410.21,0.0312,2274.64,0.18,10205.33,1.02,-706.89,1267.0,2017-01-16
254,000016.SH,20170117,2329.595,2326.0089,2332.8355,2320.0333,19170449.0,20007429.486,0.12,0.54,10.18,10.58,1.21,0.6659123159995352,0.6057506147637164,1.2163271123371022,0.40984013286867027,112.18712377585922,2.394991284803193,-63967.809596277955,42.0,-20.114711254365094,28979538.934000004,0.8145971857120767,25079964.788540557,8452565.69824484,97.32886265471339,54.46943395410362,0.8780000000000001,0.23962415746770277,42.85942870060977,65607788301.922485,5.09271759417733,0.5604024605244623,-0.5787964112378756,0.23144433679499282,5.787278970818511,0.40225147145342416,0.29902300972351453,-0.0033423719629117805,0.0,1384.39,-0.0183,2267.89,-0.3,10185.2,-0.2,1248.16,1701.0,2017-01-17
255,000016.SH,20170118,2342.7751,2330.1424,2349.3934,2327.9266,20298891.0,21780720.212,0.13,0.57,10.22,10.62,1.22,0.8667059953985303,1.0851516618076362,1.6496536987106287,0.9223901055615648,143.66775590086218,2.443339852789254,114844.60314737145,43.0,-20.336383282206512,28737167.306333337,0.7828518173345761,44767190.43799493,8638501.223642558,114.25039270887834,63.81610191866767,0.8400000000000001,0.2451267126674674,50.43429079021067,64537287298.91182,4.710322709234894,0.45466447720635833,-0.5751164433503498,0.8908684840901685,5.79869928124596,0.35106979581730724,0.2578086536672635,0.005641734142284052,0.0,1387.32,0.0021,2271.89,0.18,10251.19,0.65,1475.64,1942.0,2017-01-18
256,000016.SH,20170119,2334.9572,2335.6565,2349.6445,2330.3364,21090735.0,19780250.558,0.13,0.6,10.19,10.59,1.21,0.18887429313091836,0.6945055378766873,1.2279035378461052,0.5294263656939817,130.32963371216104,1.1727370049469696,-70380.31826294388,41.0,-18.596626181253406,27855102.502666667,0.7787114845938375,60799037.73172192,8272530.0337835485,121.04235703146784,70.42089736924174,0.834,0.23445962507322038,50.6214596622261,62399364409.91683,4.615307609648731,0.6380629217014991,-0.31132560738190035,-0.06949504342420319,5.761163851633396,0.3390834708105973,0.2887038080086219,-0.0033426056805873306,1.0,1384.73,-0.0019,2263.69,-0.36,10220.52,-0.3,1142.07,1459.0,2017-01-19
257,000016.SH,20170120,2347.1829,2334.4871,2350.2614,2333.4654,17511288.0,18489265.518,0.11,0.49,10.21,10.62,1.21,0.3764134373795579,1.0550583156773419,1.6364424328145752,0.9855575847196543,137.15012261876365,1.0755721531841713,91688.0847758577,43.0,-32.91825903852312,27402078.499666672,0.7260252611882115,79534742.76155989,8523619.405713283,125.47382452976339,74.02926936732943,0.776,0.24182366346271364,51.44455516243396,61098947999.267784,4.635915399481431,0.4804555811713471,-0.4766634918721905,0.9008454657050783,5.76596920611679,0.28769771319117293,0.2589697789813722,0.0052222819155544,0.0,1360.74,-0.0173,2271.31,0.34,10273.21,0.52,1767.0,1444.0,2017-01-20
258,000016.SH,20170123,2347.1047,2350.5468,2358.4726,2340.5341,19311321.0,20759190.263,0.12,0.55,10.24,10.65,1.22,0.289777097347476,0.9266858085418405,1.482271843369393,0.9146764242654206,158.55756975033108,1.0513869663647348,-643.3862917962374,43.0,-27.20596084725108,26373164.38466667,0.5161895823557017,59190464.68690502,8520685.447466727,145.13459995569465,93.83519786215051,0.55,0.24182366346271383,51.299402093544145,59590746979.303955,4.339381272884647,0.5374999430081603,-0.33780554625341513,-0.27597638193454704,5.786058056834369,0.3007373072203796,0.2429260241480499,-3.331708948008959e-05,0.0,1368.45,0.0057,2265.2,-0.27,10271.73,-0.01,1484.39,1904.0,2017-01-23
259,000016.SH,20170124,2352.4242,2347.5024,2357.169,2343.4627,20110777.0,19232210.881,0.13,0.57,10.31,10.72,1.22,0.3213534021625921,0.9824919306164704,1.5855225709846235,1.0695491371560415,178.8300544469356,1.883460362245597,45579.25270717632,44.0,-23.95279749869957,20008177.81966667,0.5214944505236829,33304035.807707913,8553674.336420955,144.0380758567139,98.11114918262948,0.5559999999999999,0.24264496480943112,45.92692667408443,58541627244.50803,3.615347790600714,0.6363153615563251,0.35933962680551795,0.38101368321120566,5.785619488432026,0.29300040644952163,0.2402517514489002,0.0022638449023546585,0.0,1388.61,0.0147,2280.07,0.66,10309.98,0.37,1441.93,1859.0,2017-01-24
260,000016.SH,20170125,2358.6974,2349.5184,2358.9482,2345.699,17800221.0,18384465.912,0.11,0.5,10.32,10.76,1.22,0.45246117702086386,0.9993521595442798,1.6988995159740141,1.2700218732811872,162.23900516932196,1.7409422661464429,47467.77659284476,45.0,-32.887790457471105,19737683.890666667,0.509079524107702,40266019.52623017,8717247.701633729,151.743643039083,102.76941913715653,0.542,0.24743473355295686,48.974223901926464,57821488568.03943,3.524250356116079,0.5019040646702702,0.3769418542988651,0.7367972346081991,5.759359691375611,0.30614826531962885,0.274865698337608,0.002663146588126103,0.0,1389.24,0.0005,2298.37,0.8,10331.03,0.2,279.36,0.0,2017-01-25
261,000016.SH,20170126,2364.0244,2359.428,2371.9263,2359.428,18629831.0,19294724.868,0.12,0.53,10.34,10.79,1.23,0.4306783293293008,0.9308835303994761,1.738096749938815,1.4121749850734173,206.39420430355955,2.2237279839107273,42074.54069224638,46.0,-22.55634471942757,19323351.333333336,0.4963961140708242,35171950.32754978,8826446.980226297,183.07778928976063,119.60505673823837,0.528,0.25041018980444163,63.472732551522256,57362607856.582726,3.2312340042992003,0.49301847434458823,0.7431460669519188,0.3729295729380867,5.65547422215475,0.27834791758622557,0.3573691425667249,0.002255903474617612,-1.0,1406.75,0.0126,2296.68,-0.07,10361.64,0.3,965.61,0.0,2017-01-26
262,000016.SH,20170203,2339.9894,2367.5296,2368.9093,2338.198,14515951.0,16092735.125999998,0.09,0.41,10.24,10.68,1.21,-0.5296023501509668,-0.2313053862927595,0.5633254243715636,0.33351791377857765,187.2471139199065,1.717667078219361,-147583.45230489073,37.0,-46.094160406287116,18708765.428000003,0.48653785239151104,22918709.48202019,9118428.528638301,147.8118011858331,99.19330035162709,0.512,0.2586864592716985,48.61850083420602,56342252102.94653,4.585981016295769,-0.19409099590956963,0.9305165606268702,-2.0129611653523,5.689878838268071,0.20551580791771176,0.43599613399486925,-0.010219021534767194,0.0,1368.89,-0.0269,2297.42,0.73,10253.79,-1.04,1404.0,3154.0,2017-02-03
263,000016.SH,20170206,2343.9673,2346.4438,2351.5572,2336.8989,19895715.0,21725103.384,0.13,0.56,10.26,10.7,1.22,-0.33392173707267286,-0.08970143351454934,0.6109008289625539,0.4523658703197028,161.79836223072752,2.115706638567604,33822.01846662095,38.0,-10.13343587253978,19248071.739000004,0.49155243863563913,6320881.71048567,9164783.251323493,150.08118448743016,108.86451980027485,0.514,0.2600662870966023,41.216664687155316,55768060646.70762,4.596848424853099,-0.05010109905193005,0.8827644993630261,-0.19842773570639927,5.699041486682311,0.2129167965371084,0.42724685131331475,0.0016985216606914555,1.0,1368.57,-0.0002,2292.56,-0.21,10271.53,0.17,2886.74,2280.0,2017-02-06
264,000016.SH,20170207,2337.5346,2343.6583,2347.357,2331.7758,16972740.0,18894961.191,0.11,0.48,10.23,10.67,1.21,-0.48142944545173244,-0.3975992286426949,0.2709968568671533,0.13336009723375514,133.96939445884388,1.2772398164480716,-46579.38043674811,35.0,-38.37163327695205,18937366.89366667,0.47593155285462985,3355802.2664826037,9283381.825835213,156.58875424631208,114.34668433955983,0.4960000000000001,0.26344678879484884,42.24206990675225,54779279042.040474,4.205123968481004,0.10854047059519473,1.4060108776691487,-0.4851898472062035,5.7318541501023725,0.24514019627939518,0.4006168606604738,-0.0027481368953195663,1.0,1381.6,0.0095,2293.08,0.02,10243.2,-0.28,1786.01,2535.0,2017-02-07
265,000016.SH,20170208,2346.4263,2334.6822,2347.0961,2323.9054,24237691.0,24896256.753,0.15,0.68,10.25,10.69,1.22,0.0016152483535892283,-0.034276134510915345,0.6001559074857709,0.46834269077847634,113.08012639926926,0.386408900440591,92197.25648754167,39.0,-59.123367361368594,19881374.539,0.5120307988450432,8408527.528232116,9265645.219017116,151.11503558128112,117.5818707504367,0.532,0.26290082180408847,33.53316483084441,54595404402.00749,4.06275874913869,0.12267475804546905,1.686808725860112,0.8887792489715468,5.753889547852995,0.2025006835861715,0.36131067572255554,0.0037966630681708956,1.0,1393.83,0.0089,2294.67,0.07,10280.73,0.37,1337.35,1964.0,2017-02-08
