,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,log_ret,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
329,399001.SZ,20170512,9787.9863,9755.8732,9794.9874,9703.1,140962776.0,198511984.4,0.91,1.47,28.21,26.94,2.81,-0.20355892347694374,-1.977406890308538,-3.5426597591814337,-5.670055335894563,39.29679809840424,-3.710978002708689,166337.3589358883,2.0,-8.503970457438164,216954421.85,0.8877284595300262,-201292763.73123598,21109002.97591369,59.51929804808643,34.3297423312068,1.7,0.2621625650742682,25.18955571687963,1732497614679.856,8.722123521,-0.6622949567834504,-0.42149063231539574,0.3926036737057743,6.948031967641415,-0.5728482584781793,-0.05012072363299009,0.0011793134399725913,1.0,1240.78,-0.0118,2390.9,-0.15,10549.52,1.64,289.0,2629.0,2017-05-12
330,399001.SZ,20170515,9845.6032,9812.3763,9866.0656,9812.3763,133036246.0,191251395.1,0.88,1.42,28.36,27.08,2.83,0.35844167414126654,-1.014734468145316,-2.651446325044509,-5.064210461921448,44.9330278800592,-3.520282650124204,783116.7563196606,4.0,-19.546705948785487,209431147.1,0.8398427260812581,26753289.47098303,19403078.017598346,62.870346775748054,36.7960368802568,1.6019999999999999,0.21937950775096807,26.074309895491254,1682169147851.4336,8.002697147080541,-0.9235155403442016,0.28723889477238024,0.42203048685960975,6.830004470771688,-0.6447991247929281,0.10029013203113304,0.005869233987842685,1.0,1254.85,0.0113,2402.32,0.48,10572.48,0.22,1756.91,2722.0,2017-05-15
331,399001.SZ,20170516,10046.6623,9819.7104,10046.6623,9761.3487,187821149.0,267431902.8,1.27,2.06,28.91,27.61,2.89,2.0721972272227918,1.187040425422311,-0.4645729242439423,-3.093223763638216,57.18809063241403,-1.7844230235765228,3835534.5438770046,7.0,-8.195414430550471,217148037.88333333,0.89527291721076,324967359.41048753,18964290.038137246,70.30024272702862,42.194303072060315,1.714,0.217625341984082,28.105939654968303,1673830829407.4844,11.926163460798277,0.03587553350918111,1.204562436696493,2.4033588303834588,7.8645627926355886,-0.1813090036285189,0.7617784067347584,0.020215489997571532,-1.0,1259.26,0.0035,2400.67,-0.07,10576.05,0.03,3162.11,3537.0,2017-05-16
332,399001.SZ,20170517,10030.1118,10030.3635,10091.4678,10019.3556,192083349.0,278897156.1,1.29,2.08,28.89,27.59,2.88,1.3412570980322682,1.1773038394053805,-0.44047980906374445,-3.226758175787766,64.57908933410698,-1.9985133447664516,-316431.00690508727,7.0,16.76881672843407,231051949.86666664,0.9293280083347804,240997634.15836692,19442658.813362457,75.50127669551264,45.16093485725996,1.784,0.21930752261080477,30.340341838252684,1674062114858.4678,11.84387103788036,-0.024384396625542253,1.268897402754072,-0.014284312231990472,7.769526963210775,-0.21576815920360362,0.8599571599848039,-0.0016487214197500855,-1.0,1271.02,0.0093,2357.03,-1.82,10481.41,-0.89,1554.63,2919.0,2017-05-17
333,399001.SZ,20170518,9974.348,9955.8589,10045.6795,9936.3073,160236016.0,231895093.1,0.99,1.61,28.75,27.45,2.87,0.37643048329580797,0.7907794516868547,-0.8098516967637822,-3.709868923897888,68.28782878387044,-2.441532127027563,-890854.3919740655,7.0,1.4819693552172255,232896519.04999998,0.9016436211844507,366472133.76736075,17878937.64897419,81.26502246838805,43.93249254513488,1.7279999999999998,0.2095483865740656,37.332529923253176,1650940559351.961,11.811468108558971,-0.1047645694573639,1.3027093502582006,0.18541055478648405,7.450679943596973,-0.2282105527152821,1.0647636390157225,-0.00557515124091566,-1.0,1262.4,-0.0068,2365.72,0.37,10459.22,-0.21,1010.83,3759.0,2017-05-18
334,399001.SZ,20170519,9970.9623,9978.495,10005.7135,9922.7627,143486594.0,203673736.5,0.9,1.46,28.73,27.44,2.87,-0.025820527519313196,0.8110401688380847,-0.6517916744428076,-3.6751696187841265,62.02115658444877,-2.093195689979103,-48705.19469602464,7.0,-14.624372774128286,228610211.33333334,0.9043751637411578,294385712.3365706,18304065.27262628,81.56533359914314,45.1407874713581,1.7259999999999998,0.21875003759399245,36.42454612778504,1632706851930.3784,11.808599715790521,-0.07086920613058534,1.300620378200526,-0.09185293346302137,7.362587494869907,-0.19265058654718675,1.1420199327154401,-0.00033949835641517725,-1.0,1282.62,0.016,2381.73,0.68,10496.74,0.36,1371.0,3071.0,2017-05-19
335,399001.SZ,20170522,9899.6453,9958.2939,10014.9385,9864.951,157600498.0,216732132.0,1.02,1.64,28.52,27.24,2.85,-0.8483343877405847,0.02276438025207825,-1.1581669597360391,-4.280177349150994,60.87048309444736,-2.441943953923903,-1127232.6960724602,6.0,-10.524546485502155,231646902.6,0.9297032303247833,183496135.04010028,17852994.96466373,75.70690375477643,41.48954482714367,1.77,0.21936751186801248,34.217358927632766,1636250239307.195,11.929263588398788,-0.049156872350733426,1.208755609725914,-0.6358056438845413,7.407210988323812,-0.13439631687980522,1.081109482642664,-0.007178170658842284,-1.0,1290.99,0.0065,2394.02,0.52,10586.93,0.86,644.73,2705.0,2017-05-22
336,399001.SZ,20170523,9763.7828,9878.3797,9914.4954,9761.3111,169709216.0,225679040.7,1.13,1.83,28.16,26.89,2.81,-1.6518033691279836,-1.2286329748723763,-2.35473064931331,-5.491967163374983,64.5640677045215,-2.600176261291418,-2329085.301551145,1.0,2.1053792064861034,237384843.53333333,0.9072888343127796,-25795669.32037857,17892957.378311824,78.75277261734873,41.760807729241705,1.7240000000000002,0.2196761971150995,36.99196488810702,1638024266485.591,10.34834687661763,0.245753991468387,1.3891819718783303,-1.3363974526977458,7.704843623895347,-0.11395221458413506,0.8452942747572677,-0.013819020914142234,1.0,1288.06,-0.0023,2398.42,0.18,10742.14,1.47,390.11,2564.0,2017-05-23
337,399001.SZ,20170524,9812.4577,9722.0361,9812.4577,9609.4068,144757481.0,189669705.9,0.92,1.5,28.29,27.02,2.83,-0.7262220025467842,-0.7920821603591464,-1.6945413985478757,-4.923996130453429,57.55337076634929,-0.21060661331185182,721652.2587871266,5.0,-11.967979066161162,224424477.38333333,0.8485488126649076,-110734804.17162535,18274650.303019494,80.85406722527001,43.621714143825834,1.6079999999999999,0.22838736714995633,37.23235308144418,1630638095197.9702,10.69660464111571,0.21350565092229104,1.111157319718647,1.0209426250626819,7.896844689619159,-0.1262855638846661,0.7037050527043046,0.004972864969484215,0.0,1271.92,-0.0125,2404.39,0.25,10727.11,-0.14,1195.77,1430.0,2017-05-24
338,399001.SZ,20170525,9893.7782,9792.0952,9917.812,9727.5125,174125956.0,226802219.8,1.16,1.88,28.55,27.26,2.85,0.2599575838785,-0.08841767355383763,-0.7251484087196354,-4.064825550683131,63.0931346457271,0.08531721044860313,1443064.5448691174,9.0,25.312673464442764,215741988.0,0.8760432223491169,-17023390.133540243,18431876.9563038,82.62504524383509,44.26868204738062,1.6619999999999997,0.22553970358839617,38.35636319645447,1632134984650.9753,11.267428407128454,0.1528703628351902,0.709420743536697,1.1114151463787143,7.968574168423842,-0.1847336234230734,0.6916922991959357,0.008253322656183792,-1.0,1272.34,0.0003,2415.07,0.44,11007.51,2.61,1674.49,0.0,2017-05-25
339,399001.SZ,20170526,9859.2346,9871.6832,9913.4823,9838.6985,155697181.0,208159582.4,1.01,1.63,28.46,27.18,2.85,0.1366563175557143,-0.5088371046226856,-0.8877990087857633,-4.317497388879617,72.37299073322141,1.0497889540460108,-543608.4206528642,7.0,-0.31770609128808547,211786069.54999998,0.8931016324381255,-70028429.7930265,15775451.546748392,88.82781532078229,48.10242086240772,1.6960000000000002,0.19733487434202765,40.72539445837457,1604578707340.2031,11.135859216313028,0.2688435210672885,0.843503304047315,-0.15000419658004094,7.947070110492778,-0.15502127928905712,0.7043717218785823,-0.003497556100811519,-1.0,1267.18,-0.0041,2415.82,0.03,10992.12,-0.14,44.0,0.0,2017-05-26
340,399001.SZ,20170531,9864.845,9944.1227,9976.6453,9855.2973,156911394.0,211223735.2,1.04,1.68,28.5,27.22,2.85,0.264516892263072,-0.4715472890969623,-0.6467224993288749,-4.177218743561555,71.32962599832783,0.9041625538922473,89290.4693532227,8.0,-9.488535222098719,213044402.66666666,0.8980237154150198,-159510093.18627575,15784780.983340463,84.90300707553409,51.197224218987756,1.704,0.1950026990366643,33.705782856546335,1598214662377.438,11.570528649632871,0.39872584760629026,0.6553271778404556,-0.8706498060427795,8.071664231535967,-0.09906508008016914,0.5939764147867065,0.0005688884110272586,-1.0,1223.39,-0.0346,2411.8,-0.05,11032.11,0.36,-1545.26,1212.0,2017-05-31
341,399001.SZ,20170601,9730.326,9833.8249,9854.5485,9730.0618,155204548.0,201220754.2,0.98,1.58,28.15,26.88,2.82,-1.0354045115542398,-1.5144123459088863,-1.7573068215457712,-5.3863093957497705,65.06649164269369,-0.5890925695308887,-2116400.267050525,1.0,10.103214766428833,210459173.03333333,0.8726697150896939,-226922515.05024233,15823023.65357719,81.4059875067582,47.142050272846156,1.654,0.19693439997811915,34.26393723391204,1593481868789.2874,12.271395771910392,0.5024861718044803,0.42047228832391625,-1.1138578370081236,8.239738750995176,-0.10015629037822775,0.49095662348705665,-0.013730026976091608,1.0,1224.19,0.0007,2430.06,0.76,11131.53,0.9,-1606.26,3361.0,2017-06-01
342,399001.SZ,20170602,9794.8886,9708.7194,9811.581,9637.5385,148352069.0,186780968.9,0.9,1.46,28.34,27.06,2.84,-0.3431397178984678,-0.6243464384864745,-0.9107342857078334,-4.665496325128999,60.63709743770113,-0.515098963159508,984344.7475469543,5.0,11.512518926608918,203976161.0666667,0.8699022284858628,-26513599.35167429,15956755.539295986,94.03746868326589,55.425321527536006,1.6460000000000001,0.2045251239231858,38.61214715572988,1580134229798.356,12.83889793905342,0.3318972692911307,0.020621289828291322,0.8889535058651769,8.349538535441896,-0.10058171345963525,0.42471408229971436,0.0066132779207454424,1.0,1215.56,-0.0071,2439.07,0.37,11047.97,-0.75,1730.0,1933.0,2017-06-02
343,399001.SZ,20170605,9842.6021,9799.8094,9866.3445,9799.6505,134634243.0,178532840.1,0.81,1.31,28.47,27.19,2.85,0.2467091498357985,-0.006605133982406261,-0.2742735523530934,-4.095356497514391,67.60153408935794,-2.031124306825759,655839.1029970957,9.0,-28.317847208995616,202120016.76666665,0.8135233206478449,-4591245.0841400325,16407622.045314066,91.93087048270904,53.014627088932784,1.532,0.2186946922562543,38.916243393776256,1556803665787.1677,12.947312936226378,0.23079502565090754,-0.07866486327574855,0.430869543554876,8.109575201807969,-0.10904754347967119,0.554104956998281,0.004859438980435815,1.0,1219.12,0.0029,2436.1,-0.12,10930.34,-1.06,1887.97,121.0,2017-06-05
344,399001.SZ,20170606,9915.9233,9834.5415,9915.9233,9821.1322,128153122.0,170016745.0,0.75,1.21,28.67,27.38,2.87,0.876996763996376,0.7946426066137028,0.5238811261950029,-3.280996627279229,76.93791659496976,-1.1384569013478014,954660.2202670004,15.0,-33.28254496437377,192655770.96666667,0.7728849746463837,12392164.697781071,17535396.85879615,90.89847614416814,52.025932405112755,1.448,0.23933845227386125,38.87254373905539,1536377576594.5103,12.63887024870739,0.025478666434740647,-0.022963336643781574,0.8348475778531385,8.255615582958287,-0.12393276203503435,0.45442365712093147,0.00742176200655008,1.0,1219.44,0.0003,2429.33,-0.28,11022.55,0.84,2125.97,1526.0,2017-06-06
345,399001.SZ,20170607,10109.8764,9915.1779,10117.0607,9910.5337,195081975.0,261528770.6,1.24,2.0,29.25,27.93,2.93,2.339908847006382,2.5470204960537304,2.3465543071737973,-1.3268876184158966,103.06330206300898,1.3587695155613102,3815757.0062459307,22.0,21.746645897636398,201550635.66666666,0.803542958370239,222218672.3191993,19553835.4407162,107.2563635355747,64.30807264683108,1.512,0.24540192595650737,42.94829088874363,1552504023092.741,12.266079691521997,0.18311854281848672,-0.20200892453537445,2.0152000119979365,9.046586143971624,-0.022687668985244176,0.43388902158830284,0.019370928269110653,1.0,1221.33,0.0016,2433.14,0.16,11134.71,1.02,2381.51,536.0,2017-06-07
346,399001.SZ,20170608,10148.7215,10104.5933,10162.4834,10097.657,181596476.0,247606053.8,1.08,1.75,29.34,28.02,2.94,1.8702227925871042,2.5406630151030978,2.603015560710118,-0.9038567318769289,126.25017955321272,1.782768750414395,697746.7370291178,24.0,26.559890326757635,207614355.4333333,0.8204493189456925,448345402.7877803,19769657.20397044,110.78457459486313,67.85444378609684,1.546,0.2438825213305199,42.93013080876629,1576086769072.4617,11.994673425117487,0.2575685024625911,-0.036133325913908346,0.44770071452920635,8.989632445820348,-0.07827566705650972,0.4781999704306691,0.0038349295246018376,0.0,1221.87,0.0004,2433.79,0.03,11229.53,0.85,2421.16,1100.0,2017-06-08
347,399001.SZ,20170609,10177.4468,10147.0205,10182.6108,10124.9413,163669953.0,223862158.7,0.99,1.6,29.44,28.11,2.95,1.3799578293429746,2.4530736170832674,2.6751072425284645,-0.5791099706505699,124.94898092701239,2.806176298053826,463257.2192380006,27.0,3.8511648611668727,211387922.85,0.8342019256249449,663735187.2492031,19775519.08934067,112.73504775517122,71.3375250587506,1.574,0.24363691708857724,41.39752269642062,1582587523552.7292,10.384314306120487,0.3079830163915516,0.377066976407783,0.3267156268548798,8.98439533489516,-0.07599586034714143,0.4820129952293068,0.0028264372014729774,0.0,1224.95,0.0025,2431.77,-0.08,11303.03,0.65,1467.0,2035.0,2017-06-09
348,399001.SZ,20170612,10119.9868,10144.1175,10197.0972,10108.9763,157412979.0,217054483.6,1.01,1.63,29.27,27.95,2.94,0.25356497585070703,1.6431836273155302,1.9188088833979995,-1.0695674977302636,153.67043054881157,3.6482171643555987,-888724.8394498965,23.0,-7.2454739287700205,216433508.63333333,0.8695036715916129,547180045.9804076,19520846.0670538,115.7432281204692,71.63028326710112,1.638,0.23717637230329805,44.11294485336808,1577900879977.6792,10.478541567348065,0.46543452174610483,0.4187201845544413,-0.2809007155538931,8.772668470895825,-0.03036879186788781,0.6097139267879181,-0.005661814653792049,1.0,1237.3,0.0101,2429.39,-0.1,11313.58,0.09,-921.5,450.0,2017-06-12
349,399001.SZ,20170613,10224.8178,10104.7097,10237.4044,10102.4997,154654986.0,208613330.2,1.0,1.63,29.57,28.24,2.97,0.6759235119764192,2.3203810931610707,2.748552920998589,0.005241183069654186,144.29098408832135,4.202414039451093,1602041.302797551,31.0,6.8373012100148385,221446923.65,0.9146600566572237,598487159.9482226,19089317.708861988,122.85350574346752,76.5666192450927,1.722,0.23381504161241587,46.28688649837483,1587628532528.3079,11.00579088902275,0.33049755564041444,0.01980496164089369,1.2879994284965524,9.04646189788628,-0.07132711222875016,0.4611684657042528,0.010305523188556496,0.0,1217.01,-0.0164,2440.35,0.45,11285.34,-0.25,600.88,-360.0,2017-06-13
350,399001.SZ,20170614,10151.5342,10208.8396,10226.1513,10138.8233,161572507.0,221840743.3,1.01,1.64,29.34,28.02,2.95,-0.12757359622662584,1.2964166389852492,1.8555642846851905,-0.6481181191201546,136.00785098282856,2.6052332565935163,-1158026.9893890242,26.0,-7.209407080010519,230084256.70000002,0.8764164305949008,382437485.65190315,18027508.601143498,125.13955415684077,78.8763329014059,1.65,0.22761694507267186,46.26322125543487,1604489853570.762,11.543522925551423,0.41651366647970156,-0.16100843130834397,-0.6165074287860981,9.11789845185485,-0.026359785238316145,0.4064564726312921,-0.007193035924463113,1.0,1241.36,0.02,2437.92,-0.1,11100.74,-1.64,-1264.78,108.0,2017-06-14
351,399001.SZ,20170615,10221.6916,10140.0824,10225.0515,10134.408,178519213.0,241963746.0,1.08,1.75,29.51,28.19,2.96,0.41846704602662754,1.4988228914149515,2.4695131870794267,0.10426376352592874,126.0334903108104,3.676319863612946,1233748.8686317196,32.0,14.657960955632202,226823419.26666665,0.8785942492012778,359254989.4773389,17412369.55811206,145.0357474192654,91.33767340349195,1.65,0.2086365512711544,53.69807401577344,1602080926640.4526,8.860835154922338,0.08264907553976968,-0.40864168155672487,0.9694669642473837,9.206061683831901,-0.03499044630871993,0.35130575953318827,0.00688724289512972,1.0,1234.74,-0.0053,2432.46,-0.22,11018.85,-0.74,2303.44,421.0,2017-06-15
352,399001.SZ,20170616,10191.24,10212.9808,10233.7987,10176.8567,157560167.0,214023990.5,0.94,1.52,29.43,28.1,2.96,0.09218281784685334,0.7997317371934968,2.081800153674011,-0.1411207441976403,115.06912846016932,3.3086683064964575,-469389.93751457456,30.0,0.41346455694606854,221226408.71666667,0.874420264002854,175482407.77541542,15768235.920398,142.1297455794189,91.68112291999014,1.634,0.1829718126120296,50.448622659428764,1586121155605.38,8.955049305973798,0.11686332600581131,-0.4630326080486234,-0.2732896531556098,8.922762361744395,-0.045739395984056845,0.5080152108842545,-0.0029835619092653067,1.0,1238.67,0.0032,2433.15,0.03,10975.45,-0.39,1142.0,941.0,2017-06-16
353,399001.SZ,20170619,10262.7997,10191.9805,10262.7997,10191.8661,147909480.0,199244823.4,0.9,1.46,29.59,28.26,2.98,0.5130352829303699,1.0873867122115564,2.650292284208098,0.6043398488044133,130.71910059420517,5.472310999652021,1038574.1103100281,37.0,-4.700292674413124,217123519.5,0.8576789064593944,236801439.56939766,15954989.163149612,156.08583223699236,100.00675250738173,1.6,0.1862539296653761,56.079079729610626,1581919129384.9946,9.111708426666386,0.02357674059827329,-0.570557262182322,0.8240482592350231,9.009918372313729,-0.06888382498795811,0.4465427743854225,0.0069971500020097974,1.0,1248.14,0.0076,2453.46,0.83,11090.65,1.05,2398.09,1228.0,2017-06-19
354,399001.SZ,20170620,10288.5267,10281.5699,10323.0048,10273.0606,173672936.0,235756589.9,1.09,1.77,29.64,28.3,2.99,0.6394135470329194,0.9702238321564292,2.744442846651081,0.9056807876623671,146.5351128687937,5.039752060069373,435366.9325215549,38.0,17.06809158152017,220240537.21666667,0.8712094184801998,304097980.10387427,15904583.624210063,171.97037527491983,117.77484644388134,1.6280000000000001,0.1861882182942419,54.19552883103849,1599668864139.9993,9.063765011592672,-0.0026106669826158,-0.5408476012701707,0.06871891709234791,8.952963179032002,-0.042354190627943065,0.4875144018487773,0.0025036839898566927,1.0,1245.61,-0.002,2437.03,-0.67,11063.7,-0.24,401.72,1331.0,2017-06-20
355,399001.SZ,20170621,10367.1732,10327.1306,10367.1732,10269.323,165176341.0,225175487.7,1.06,1.71,29.86,28.52,3.01,0.9827016083666086,1.4857906853699854,3.2887100914726353,1.7079952033994892,158.6583583930388,5.329597749359381,1262624.0356120495,43.0,22.685237662754194,223000896.79999998,0.8798785388943466,233999880.59287137,15938622.51128527,171.2624729096688,127.28108399503509,1.642,0.18717006058382488,43.9813889146337,1606883570991.316,8.563688046489082,-0.1412952048914684,-0.2510519330595322,0.4690169241452449,8.974769718277953,-0.05479540103274089,0.4712216090765458,0.007615029307250476,1.0,1242.88,-0.0022,2435.61,-0.06,11194.04,1.18,1527.76,1338.0,2017-06-21
356,399001.SZ,20170622,10265.1996,10361.3366,10418.6089,10265.1996,189652241.0,257635212.7,1.26,2.03,29.6,28.27,2.98,-0.09526278913824836,0.37310848379415085,2.017919028981134,0.7599403660313788,192.72076799663827,3.522377991770061,-1865457.573607189,38.0,47.98877939157815,228966641.70000002,0.9081023264105534,221175815.2524692,17142030.27496449,157.70485405936284,114.16602559443444,1.6979999999999997,0.20323955271914704,43.5388284649284,1621343891390.7668,8.12178087770888,-0.048096795023035675,-0.3210950914123998,-1.2079265848273424,9.184130677978219,-0.010204930531311388,0.34088102882732135,-0.009884896062815379,1.0,1236.18,-0.0054,2434.5,-0.05,11280.37,0.77,1770.37,2129.0,2017-06-22
357,399001.SZ,20170623,10366.7767,10249.7931,10366.7767,10196.3902,170980622.0,229828742.8,1.15,1.85,29.86,28.52,3.01,0.5497671845935382,1.179019803994964,2.7444087522305933,1.8036127789351062,215.91851373159807,2.541082500276672,1691902.390184042,45.0,-12.3544745740861,226944141.16666666,0.9444097439100563,177840852.14156827,16816704.785763692,149.07044553645778,108.37780689800513,1.764,0.2058736198944057,40.69263863845265,1638775636711.074,8.33466818838284,-0.050417027513986926,-0.419942864499922,1.4209465832876456,9.385697055292784,-0.0093653275309921,0.24292850874467772,0.00984664961175719,1.0,1250.33,0.0114,2438.3,0.16,11362.71,0.73,1647.0,147.0,2017-06-23
358,399001.SZ,20170626,10537.5909,10377.2234,10537.5909,10377.2234,177259321.0,238845838.4,1.35,2.19,30.36,29.0,3.06,1.6646077256782632,2.4286770511538935,4.105200146226161,3.4885471428184704,222.0855690426191,3.831708260001022,2920715.8584941835,51.0,-2.388347558021996,231081115.8166667,1.0186666666666668,415257597.86696583,16944560.91106969,158.9399080191526,120.5062734522427,1.9100000000000001,0.2335537805753907,38.4336345669099,1645763743115.8022,9.009369125242957,0.006690117029717306,-0.5669739140789236,1.851534861120391,9.778452337975594,-0.03812092470671038,0.13497793201359148,0.016342805016627687,0.0,1253.63,0.0026,2439.07,0.03,11436.97,0.65,229.07,1942.0,2017-06-26
359,399001.SZ,20170627,10535.3642,10532.5663,10548.7968,10479.3544,160497026.0,215408536.4,1.1,1.78,30.36,28.99,3.06,1.1613058558804583,2.098836459665104,3.7367332757357152,3.471407762485037,222.15707156981202,3.516770040989065,-33914.6519527609,52.0,-1.9386130085831943,233775067.98333332,1.0175625332623737,274053239.74476296,16874246.950525355,148.39904953765344,123.377813260681,1.9120000000000001,0.23460773532364465,25.021236276972445,1653496040846.3513,8.926220034066413,-0.017004662680413916,-0.5170783422756962,0.019060531742643,9.765747990798484,-0.04905103041451644,0.14410650887490606,-0.00021133248732509727,0.0,1268.68,0.012,2419.38,-0.81,11492.66,0.49,2744.18,1389.0,2017-06-27
360,399001.SZ,20170628,10451.5653,10507.0492,10517.9366,10436.0794,153786203.0,209593991.5,1.05,1.7,30.12,28.77,3.04,0.1942803033394573,0.9930869434288934,2.615193248925247,2.6600274064659453,195.9483768384918,3.2764716649630374,-1223224.4089460776,49.0,-2.303987906867578,229414634.91666666,1.0177619893428063,145623748.90233722,16947163.913467333,145.20938397168607,115.62495611078683,1.9099999999999997,0.23466157041915497,29.58442786089924,1656368366061.0457,8.540945878403404,0.019924857932839296,-0.44043060869373013,-0.6749516007214384,9.774818349704082,-0.04796355149025207,0.1388479104374175,-0.007985860470780513,0.0,1273.93,0.0041,2440.69,0.88,11410.03,-0.72,-314.29,823.0,2017-06-28
361,399001.SZ,20170629,10511.8602,10460.382,10523.5224,10459.9362,149470642.0,204255584.9,1.07,1.73,30.28,28.92,3.06,0.2979662067041011,1.2917036881669914,2.8127255929182753,3.2246269111359487,251.03740164320047,2.8073106593644965,862293.5563848646,51.0,-3.3521997150483074,225927984.45000002,0.9882478632478634,199038351.03564626,17129357.955962837,157.7437531875344,128.2017310215896,1.85,0.23374299876935195,29.542022165944786,1658825598770.4258,7.068115813913042,0.09864367851136392,-0.18484485051136865,0.6589396965834652,9.224298173408888,-0.05165260860612309,0.2917782984616987,0.005752405899881918,0.0,1295.11,0.0166,2419.7,-0.86,11485.94,0.67,3237.63,2124.0,2017-06-29
362,399001.SZ,20170630,10529.6094,10475.2245,10537.501,10454.8837,144071841.0,194704681.5,1.02,1.64,30.33,28.96,3.06,0.15610283379043224,1.132988994394969,2.6176169864640544,3.3818510750739805,307.91357803602983,3.724315877298619,243264.26261616655,52.0,-10.83146280573588,215439562.58333334,0.9646954201867498,412726599.0753741,17340603.99705301,175.0755624336099,137.85149684010898,1.8080000000000003,0.22797737653225886,37.22406559350091,1662145711023.107,6.92617685305358,0.17210043020878601,-0.040671697411908306,0.7029857240021267,9.171551903679974,-0.04352730444811408,0.3255149271971108,0.0016870688737270528,0.0,1294.04,-0.0008,2423.41,0.15,11460.25,-0.22,-1073.0,1511.0,2017-06-30
363,399001.SZ,20170703,10535.0458,10531.7335,10541.8642,10464.6806,156423480.0,213136551.0,1.17,1.88,30.77,29.09,3.12,0.21266509493938304,0.9213122583598913,2.3253372594337396,3.450815689352013,275.6464351030536,3.0655806520321915,80760.88811728181,52.0,-12.377229671071875,212657530.61666667,0.9348563269676958,302047932.40417796,16157270.078091389,175.02506535557515,145.72677865075315,1.746,0.2124115915164029,29.298286704822004,1678415654210.6313,7.023238303387664,0.25275510503141263,-0.10269847164631771,0.02821620414378967,8.884857877405834,-0.0146040073406196,0.4822824960812286,0.000516163219296426,0.0,1312.75,0.0145,2429.01,0.23,11369.75,-0.79,501.02,2440.0,2017-07-03
364,399001.SZ,20170704,10474.8284,10527.7741,10527.7741,10437.4035,160742635.0,222572623.6,1.18,1.9,30.6,28.93,3.1,-0.24525707662167523,0.1656899615591306,1.4650499106378163,2.8900369612589643,243.88255662300273,2.782668252342213,-918790.8370411572,48.0,2.0198429975007577,209945328.15,0.9493161705551086,30613831.88606569,13906773.18154801,158.13428623119265,133.9763256227375,1.77,0.17784085138420072,24.15796060845514,1699538902776.5435,7.398600682617205,0.41785345812882885,-0.17910650890799396,-0.691266072443113,8.964442792162806,0.014303298954385504,0.4230907443407192,-0.0057323108476442465,0.0,1286.1696,-0.0202,2429.01,0.23,11256.08,-1.0,-512.91,2620.0,2017-07-04
365,399001.SZ,20170705,10561.0892,10443.0305,10561.0892,10434.6774,169332084.0,236374055.4,1.19,1.91,30.84,29.15,3.13,0.3668581530909259,0.8036373974716798,2.077545145952641,3.755753344734368,202.92813720982136,2.9065119530687205,1394459.2191607838,55.0,14.483590909791582,213439581.3166667,0.9767316503458809,182290131.587428,12040530.770876614,169.80851966309123,141.8379078171495,1.812,0.17245212913185506,27.970611845941733,1690792508253.0486,5.987268945757039,0.05641868944771636,-0.7199065069311569,1.6605503899480205,9.20324799912975,-0.01205150174570476,0.28387704763947774,0.008201333086096942,0.0,1293.9421,0.006,2432.54,0.15,11424.27,1.49,680.24,2742.0,2017-07-05
366,399001.SZ,20170706,10562.0553,10547.5122,10574.1096,10467.9098,201012912.0,274178422.0,1.41,2.29,30.83,29.15,3.13,0.28036656226049267,0.5280192765779428,1.8833682521910744,3.7722486338868237,184.6814704929686,2.6585789003200975,18388.119880961523,56.0,15.74222019255781,224203653.0666667,1.0429126389014365,314055363.76658237,14156472.127542702,170.80439508195283,122.43299272219423,1.924,0.21004949291461963,48.371402359758605,1704926634233.9714,5.984350650959271,0.1292874472589098,-0.7070205437668164,0.18923403497778432,9.099882126152774,-0.04713846189405458,0.3558884658827951,9.147312330064598e-05,-1.0,1297.8781,0.003,2409.75,-0.94,11439.09,0.13,-1008.46,2267.0,2017-07-06
367,399001.SZ,20170707,10563.7169,10526.7824,10564.3075,10504.0971,194723547.0,264378563.4,1.33,2.16,30.83,29.15,3.13,0.23122665685575294,0.3557226908819297,1.7099094130315935,3.8042246238385378,180.5042550052641,1.8958273022775407,30633.492867159428,57.0,17.88827977488616,234224149.48333332,1.110117689991789,312494806.3138366,15663866.101115521,188.12423138361748,132.00765197867037,2.028,0.2217223251584935,56.11657940494712,1724434439832.8708,5.98800218005795,0.11661768765049618,-0.7127640539411082,0.5060832165025104,9.075937047549937,-0.03858070158910653,0.37290390953834857,0.00015730549280703186,-1.0,1303.1943,0.0041,2425.18,0.64,11364.95,-0.65,354.0,2276.0,2017-07-07
