,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,log_ret,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
10,000905.SH,20160118,5978.9076,5768.7577,6051.1817,5765.1458,72469789.0,86980313.69,1.52,2.67,41.61,42.58,2.93,-0.5442074189844971,-5.359287521802468,,,,,1047955.7614867532,,,105136048.4205,,-70812435.29789756,,,,3.184,,,,,,,,,,,0.014357030839392245,1.0,850.76,0.0182,1880.33,-2.16,9302.18,-0.13,383.0,1093.0,2016-01-18
11,000905.SH,20160119,6197.0947,5965.3551,6203.3998,5956.2253,87981015.0,106185500.293,1.84,3.25,43.12,44.1,3.04,2.878377470255198,-0.8181556088047641,,,,,3210673.889308226,,,100647024.952,,100100943.00403424,,,,3.156,,,,,,,,,,,0.03584270976103428,-1.0,858.15,0.0087,1881.33,0.05,9545.43,2.61,600.0,988.0,2016-01-19
12,000905.SH,20160120,6138.5031,6161.2319,6244.9612,6095.7216,91947518.0,113394506.635,1.92,3.39,42.73,43.7,3.01,1.1852052742901302,-0.2761975096939382,,,,-12.098702174543986,-869335.141134567,,17.85876969632468,101924909.4475,,81743744.62363732,,,,3.1980000000000004,,,,,,,,,,,-0.009499667803076072,-1.0,850.83,-0.0085,1859.33,-1.17,9384.26,-1.69,-593.0,1209.0,2016-01-20
13,000905.SH,20160121,5886.8835,6031.1695,6191.3173,5886.8835,81882765.0,100555303.501,1.71,3.02,41.0,41.93,2.89,-2.195219652983434,-3.4615629665467744,,,,-14.555813372037447,-3356405.990280269,,-27.810943881031374,102274676.2185,,112672811.57188708,,,,3.12,,,,,,,,,,,-0.04185417716408552,1.0,848.37,-0.0029,1868.99,0.52,9174.4,-2.24,-162.0,1577.0,2016-01-21
14,000905.SH,20160122,5980.6111,5954.3643,6013.9706,5799.7117,69830709.0,84429369.08399999,1.46,2.58,41.69,42.66,2.93,-0.9242081373003703,-0.9666418411432499,,,,-15.356015848490175,1111804.702924461,,-30.81302529315565,98970383.42566667,,33561205.02197735,,,,2.982,,,,,,,,,,,0.01579601289297299,1.0,856.74,0.0099,1906.9,2.03,9254.13,0.87,619.0,661.0,2016-01-22
15,000905.SH,20160125,6041.3261,6034.0844,6093.2693,5976.3363,65308514.0,78677683.156,1.37,2.41,42.18,43.14,2.96,-0.12494206162370246,0.18361748805419906,,,,-6.513477023797369,663010.2444731793,,129.74322558666765,95037112.72649999,,95517664.4874378,,,,2.93,,,,,,,,,,,0.010100787451743152,-1.0,854.85,-0.0022,1877.08,-1.56,9263.61,0.1,250.0,485.0,2016-01-25
16,000905.SH,20160126,5589.3069,5966.7049,5982.4993,5573.8266,85443917.0,98104095.983,1.79,3.15,39.04,39.92,2.74,-5.702727199688063,-6.463221739139407,,,,-14.932423921740549,-6393015.43533736,,-23.113272111423413,96891076.44199999,,-36630825.940618694,,,,2.91,,,,,,,,,,,-0.07776825061547189,-1.0,857.75,0.0034,1903.63,1.41,8796.0,-5.05,-235.0,897.0,2016-01-26
17,000905.SH,20160127,5514.1886,5604.1667,5628.1856,5240.6457,87924118.0,95354931.801,1.84,3.24,38.58,39.46,2.7,-4.968142460821512,-7.083013565788419,,,,-10.02613329989914,-1181668.9244885317,,-23.94155864197958,95085981.69333333,,-139531849.36712614,,,,2.88,,,,,,,,,,,-0.013530774351730076,-1.0,867.8,0.0117,1882.95,-1.09,8793.39,-0.03,4485.0,894.0,2016-01-27
18,000905.SH,20160128,5271.2325,5441.7378,5511.3206,5257.0812,67338076.0,73152739.267,1.41,2.48,36.9,37.72,2.58,-7.185712426542246,-9.88073022746824,,,,-14.102626652217118,-2966927.2332222406,,-26.730956087151526,88379020.46533334,,-170688670.3346733,,,,2.772,,,,,,,,,,,-0.045060309683964433,1.0,859.03,-0.0101,1893.36,0.55,8643.35,-1.71,-342.0,711.0,2016-01-28
19,000905.SH,20160129,5469.1254,5262.4596,5515.4864,5248.215,72359091.0,78303710.591,1.51,2.67,38.23,39.02,2.68,-1.9349077527006926,-5.8138272412559715,-10.522973034496884,,,-7.679190093794036,2716508.9681310565,,-15.982079992613391,84670421.647,,-75929264.2419459,19683320.03918485,,,2.79,0.7273113790566342,,520585002950.0931,225.32079346108452,-0.12307681383725588,-0.6458768742306572,0.9339924067000133,,,,0.03685450716182389,-1.0,857.56,-0.0017,1940.24,2.48,8887.48,2.82,1694.0,750.0,2016-01-29
20,000905.SH,20160201,5399.4771,5458.6048,5493.9818,5319.7007,64716114.0,70863332.935,1.35,2.38,37.76,38.61,2.64,-0.902771414089777,-6.0760389139605975,-10.502846608722956,,34.65648882122458,-11.842683969726982,-824147.7371694915,,-29.84813051060468,82409415.62216666,,-106439548.79377201,20131548.15582964,,,2.784,0.7442642074736066,,509678959687.24695,181.3879480983305,0.024570371834421255,-0.5680640635687061,-0.2981322449520108,,,,-0.012816597791039832,1.0,859.25,0.002,1939.38,-0.04,8734.08,-1.73,-192.0,537.0,2016-02-01
21,000905.SH,20160202,5586.6266,5407.7068,5594.3607,5407.6681,66571962.0,75674180.029,1.39,2.45,39.09,39.96,2.73,2.542093507004462,-1.7775373294963548,-6.389857221594239,,44.28057679936654,-5.209899788442931,2307428.880903851,,-24.888235193966267,81908831.76766668,,-46683836.45423673,19204933.98294767,,,2.6439999999999997,0.7100072275391954,,489543173441.5338,180.95377254091844,0.02412250728831945,-0.5608456825690468,0.8802423544797944,,,,0.03407351897415521,1.0,861.98,0.0032,1903.03,-1.87,8859.86,1.44,96.0,1235.0,2016-02-02
22,000905.SH,20160203,5610.1734,5520.6415,5634.9198,5482.2247,63280726.0,70624920.617,1.32,2.33,39.19,40.05,2.74,2.6127283039774176,-0.43872546823906916,-4.834889323432829,,41.635954670424844,-6.167250351887022,266718.84585535125,,-12.679853393805246,77328969.20666666,,69325563.55666375,19038273.438640557,,,2.462,0.7037005568309652,,471871744155.8447,179.1616112419238,0.03726860531939452,-0.5121711962061781,0.4357044896523825,,,,0.004205993625437307,1.0,863.57,0.0018,1912.53,0.5,8779.94,-0.9,-2058.0,1585.0,2016-02-03
23,000905.SH,20160204,5721.4853,5631.3198,5744.0236,5631.3198,71083982.0,83226216.373,1.48,2.62,39.99,40.86,2.79,2.9529708613139536,1.835590568649158,-2.3330971745026337,,51.95631505726234,-7.674715701859444,1410382.9831687275,,-19.205317192578423,75307516.63533333,,146608315.07087576,14961784.240620056,,,2.49,0.5540767569855091,,482524092829.33484,150.08432773790832,0.057897427311879975,-0.41213155588038675,0.46999682032775253,,,,0.019646811368180212,-1.0,875.04,0.0133,1915.45,0.15,8872.83,1.06,519.0,0.0,2016-02-04
24,000905.SH,20160205,5664.1971,5734.4807,5747.9794,5662.4365,56075545.0,65321968.979,1.17,2.06,39.63,40.44,2.75,1.2115877731865188,1.386919061668803,-2.55731835965079,,60.491465575261486,-7.726737158445022,-561474.3145576197,,-39.01353052292287,74002388.254,,145695816.04385534,14310454.37075977,,,2.368,0.5307184802351977,,461862914960.63074,150.66902092140577,0.08119608862420799,-0.43306318394213517,-0.36996294186599926,,,,-0.010063285001247405,1.0,871.02,-0.0046,1880.05,-1.85,8851.03,-0.25,241.0,0.0,2016-02-05
25,000905.SH,20160215,5668.0398,5485.723000000001,5700.5221,5482.7957,53631253.0,63351303.196,1.12,1.97,39.52,40.4,2.75,0.3174341322441022,2.138156286272764,-2.1033399645505564,,60.18056716908726,-3.7174797157103647,36384.471137676206,,-34.50239131519313,71510320.35483333,,134653655.17774016,12555228.770797754,77.16675362971206,,2.286,0.4659839617750584,,440505890560.62683,141.04469510869635,-0.08314483618503948,-0.30160983087004595,1.0014523419557504,,,,0.0006781891662155849,1.0,875.24,0.0048,1880.05,-1.85,8774.55,-0.86,124.0,1101.0,2016-02-15
26,000905.SH,20160216,5902.5341,5694.7487,5918.5932,5694.7487,82877143.0,98534904.807,1.73,3.05,41.16,42.07,2.87,3.3124223430693567,5.766761324489207,2.153318419133072,,77.80859273129245,-1.3055020414218244,3428736.974250768,,18.682946495645634,76122249.00016667,,233541003.53479257,12101231.790311648,97.18057884661336,50.402233450876224,2.406,0.449068040794664,46.778345395737134,436358024713.37244,148.4990704195509,-0.18881716095933734,-0.5191106906350623,1.0701290678258368,,,,0.04053842349290226,1.0,876.21,0.0011,1895.58,1.65,8993.09,2.49,532.0,456.0,2016-02-16
27,000905.SH,20160217,5971.4123,5889.5021,5979.4073,5854.2197,90582520.0,107857008.107,1.89,3.33,41.63,42.57,2.9,3.2128164659629803,6.131453122615378,3.3030286511546527,,84.30831755605239,-1.1572591653345823,1057030.899501963,,38.69940449112041,81486053.67983334,,229008822.0276756,12348026.132728713,89.60373938324531,54.931720099342925,2.6060000000000003,0.4572949641211091,34.67201928390239,437180488569.80164,134.20686609042204,-0.3421985168591763,-0.03743556617345039,0.43172046042444734,,,,0.011601698417413814,1.0,872.68,-0.004,1926.82,1.65,9048.34,0.61,-44.0,872.0,2016-02-17
28,000905.SH,20160218,5957.1305,6009.7485,6034.8519,5945.204000000001,93714798.0,110109734.502,1.95,3.44,41.5,42.43,2.89,2.1339779980696165,4.6024479744774105,3.205657224539378,,98.45023799951112,6.580844576632582,-224137.26181264967,,9.67989447393897,88066855.994,,136899501.76341566,12455694.309546785,85.41213894128877,52.121750830223576,2.77,0.45949171002200623,33.2903881110652,437866095922.7513,109.4908142596087,-0.5487420988169247,-0.06621359370789306,-0.3105767212345333,,,,-0.0023945601845385797,1.0,876.51,0.0044,1917.83,-0.47,9016.81,-0.35,529.0,317.0,2016-02-18
29,000905.SH,20160219,5979.5164,5939.6973,6009.724,5919.6832,70380499.0,86849115.989,1.47,2.59,41.66,42.59,2.9,1.4211951367582405,4.062908672473393,3.5165188648176193,,91.3866790279573,8.438735664572663,264478.143052954,,-19.95313618045051,88670672.59666668,,111155411.73916525,12121204.925630435,100.52590387473579,64.94234143527095,2.876,0.44693576601942314,35.58356243946484,432310323158.79285,101.01627171410568,-0.7374887277329147,0.5846968423867539,0.2386658952697197,,,,0.0037507897204399365,1.0,885.56,0.0103,1917.78,0.0,8998.68,-0.2,309.0,539.0,2016-02-19
30,000905.SH,20160222,6103.7225,6055.6751,6111.6899,6029.4589,94320520.0,110801609.577,1.97,3.47,42.56,43.48,2.96,2.020091998895057,4.938356400133013,5.552718850984279,,104.74989549346144,15.793080650493025,1959219.3006063073,,40.07011426937711,96250612.69633333,,212339378.83572808,12864900.411796998,113.68138965353916,67.64731980394282,3.1759999999999997,0.4740019986633413,46.034069849596335,439698570133.4211,94.12554704915905,-0.7364675042984302,0.8657394647839142,0.2932005394671966,,,,0.02055913582938835,-1.0,897.99,0.014,1945.5,1.45,9194.71,2.18,220.0,811.0,2016-02-22
31,000905.SH,20160223,6070.4998,6102.5122,6118.6447,5982.210999999999,87874876.0,106556791.415,1.83,3.23,42.37,43.33,2.95,0.8982613236964717,3.5061073942235206,5.093229491512836,,90.11885325805315,10.995805654776168,-478304.9430712525,,21.44275831215182,103451527.39950001,,146811661.5242715,12859659.08920592,119.0446250985216,76.35052782810469,3.2119999999999997,0.47300940237678385,42.69409727041692,439689501177.3202,85.61593185654057,-0.7140908015349113,1.1732879091263098,-0.21179844230548625,,,,-0.005457889900914827,-1.0,895.89,-0.0023,1921.27,-1.25,9096.06,-1.07,550.0,544.0,2016-02-23
32,000905.SH,20160224,6111.0427,6041.7529,6116.2549,5975.1403,89819579.0,111114133.801,1.87,3.3,42.64,43.62,2.97,1.102847500524926,3.315064085703883,5.8202664579847605,,83.14543173705887,13.178416850772457,599875.8470330785,,38.79013038391026,105548065.56516667,,113983332.7725846,12727651.685592039,122.03740554656433,76.29672642195328,3.2060000000000004,0.46742604255984493,45.74067912461105,438705223156.2533,86.06591082319501,-0.8034624486094801,1.236449627597949,0.44433567960695675,,,,0.006656472232460606,-1.0,895.68,-0.0002,1929.8,0.44,9153.77,0.63,125.0,893.0,2016-02-24
33,000905.SH,20160225,5626.0522,6097.4199,6097.5442,5604.1035,110668653.0,129597084.427,2.31,4.06,39.15,40.07,2.73,-5.890008366979756,-4.73061676951753,-2.3574371846802253,,79.20815634640881,0.7057138918144358,-8782993.015708512,,66.23913382633968,109171411.6185,,-51002907.01009136,14899825.664776644,108.69873945413828,66.61105418626799,3.3299999999999996,0.5458115637817641,42.087685267870285,446743666474.5917,127.89756213506476,-1.2107806218055013,1.6171411669763187,-2.600283035391153,,,,-0.08268942491300067,-1.0,894.21,-0.0016,1951.7,1.13,8731.2,-4.62,297.0,581.0,2016-02-25
34,000905.SH,20160226,5648.9376,5668.329000000001,5701.0506,5517.6299,79857895.0,91756326.917,1.67,2.93,39.31,40.19,2.75,-4.450458255183907,-4.3183603056994535,-1.6772618042718117,,76.40346669675394,0.6909626001934366,324842.32375821355,,26.19623706592747,106112510.35433334,,-4440526.990649065,14807572.683336627,90.23062048939336,64.20417575001616,3.3979999999999997,0.5426213179896658,26.026444739377197,448502298818.34784,127.74530643029136,-1.1711275666362768,1.5549589041988594,-0.11420613058416784,,,,0.004059503704110695,-1.0,889.85,-0.0049,1948.05,-0.19,8821.18,1.03,1640.0,335.0,2016-02-26
35,000905.SH,20160229,5350.4337,5618.5094,5618.5094,5286.3446,86703153.0,93375908.218,1.81,3.18,37.26,38.38,2.59,-7.13298825013368,-8.884248844854081,-6.309549545730309,,62.13653723940414,-6.485232077761357,-4581610.055808857,,21.97284192661013,107200309.05916667,,-105539501.42523174,14637740.43145687,85.07732233283782,61.29095716525862,3.34,0.5364432083543176,23.786365167579206,452562669722.1628,142.84392430024252,-0.9168130615440863,0.4680681038618446,-1.4963857108428138,,,,-0.05428986903639533,1.0,890.15,0.0003,1932.23,-0.81,8756.88,-0.73,2013.0,234.0,2016-02-29
36,000905.SH,20160301,5473.6349,5361.7919,5504.7514,5294.5438,80803571.0,87222593.763,1.68,2.97,38.1,39.18,2.66,-2.984486290976113,-6.100340115451037,-4.055027428371971,,71.1529485912105,-3.364328547112181,1860614.946314583,,44.097700700011025,103270473.09016667,,-117658455.89068209,14562825.02411992,78.6567086665469,62.53833370856688,3.2880000000000003,0.5334680476792747,16.118374957980024,449766426363.6349,117.64808884080146,-1.156208176278729,1.7080280693897425,0.6910303262776716,,,,0.02276528823765566,1.0,897.4,0.0081,1978.35,2.39,8872.43,1.32,757.0,517.0,2016-03-01
37,000905.SH,20160302,5753.1482,5464.7331,5763.7994,5462.7415,110671952.0,117963208.755,2.31,4.06,40.12,41.18,2.79,3.279935457609304,-0.934386115563696,0.6336819126000549,,106.17929712937908,1.5015490893342012,5651506.373024909,,106.35719997069619,105171542.64683335,,8984575.09305869,16138317.001158526,80.87184858445828,64.75007794635954,3.44,0.5904527700707403,16.121770638098738,456364757298.93915,132.0948323651146,-1.0775450119538834,1.5804580638841212,1.629883096730701,,,,0.04980430674164997,-1.0,902.51,0.0057,1986.45,0.41,9146.56,3.09,2992.0,286.0,2016-03-02
38,000905.SH,20160303,5776.977,5757.3608,5872.9242,5745.6227,128527360.0,136298622.526,2.68,4.72,40.26,41.32,2.8,3.14876785529779,-0.21452149632523662,0.605493008993639,,125.1658135496609,-2.1271728019326477,532343.7967351561,,55.081793782394264,109368957.43433332,,-15313353.663954083,19189684.37227966,83.42124825102644,68.88490110507726,3.572,0.7026826415508227,14.536347145949179,475391936762.3158,122.61950107125683,-1.3016271026376334,2.606126484507704,0.10850324613274963,,,,0.004133317463869564,-1.0,903.72,0.0013,1993.4,0.35,9170.78,0.26,-308.0,36.0,2016-03-03
39,000905.SH,20160304,5621.5614,5755.1192,5805.4085,5542.9828,108829948.0,117455003.081,2.27,4.0,39.19,40.25,2.73,0.4720222887852525,-2.2949036612028006,-2.2308264261713187,,111.04363580576333,-5.85876309361523,-2927806.648077157,,20.144535612389674,107345277.21,,35017334.33158875,19873373.51302665,77.91351335397842,68.5012907855794,3.786,0.7282430190100293,9.412222568399017,486931832325.3502,119.81122821891802,-1.1321252685528853,2.195277830411954,-0.7866290854060738,,,,-0.02727108098631316,1.0,918.98,0.0169,1999.99,0.33,9434.82,2.88,1800.0,69.0,2016-03-04
40,000905.SH,20160307,5752.5482,5686.6863,5788.4718,5681.8474,87170581.0,94467279.705,1.82,3.2,40.02,41.04,2.79,1.3562374627437392,0.595693413874769,-0.2589601603701801,,114.56217849926517,-3.4342423755867024,2031143.066289528,,-6.983120211175187,107797102.67466666,,97305256.73977605,19320510.823348884,83.44546102100256,73.12840927844498,3.7900000000000005,0.7079592613911294,10.317051742557581,494293628612.8128,118.87228106487117,-1.263605000072307,2.506216970835518,0.3818314769072903,,,,0.023033467358233566,-1.0,937.13,0.0198,2001.76,0.09,9382.38,-0.56,1153.0,425.0,2016-03-07
41,000905.SH,20160308,5764.3253,5751.3875,5764.3253,5538.1512,98149656.0,106368707.875,2.05,3.6,40.25,41.11,2.79,0.5339172929023311,1.344250697658823,-0.20849292682432316,,97.2579038071032,-3.5988044116744957,200940.2222266689,,39.45575464021646,109962569.28416668,,172894022.7370368,18964458.39866232,77.63315734427282,65.30551160585973,3.9160000000000004,0.6948644320638151,12.327645738413082,504252351227.6795,112.7969787577944,-1.2493827905923176,2.762891913334639,0.07345624234492079,,,,0.002045191189277469,-1.0,942.69,0.0059,1979.26,-1.12,9406.78,0.26,202.0,838.0,2016-03-08
42,000905.SH,20160309,5617.0376,5627.1384,5709.5166,5583.0666,72615323.0,80804882.924,1.51,2.67,39.2,40.04,2.72,-1.5675538127212112,-0.3800326450869413,-2.7641023942162013,,91.80762398482105,-7.973575142054709,-1855437.2546301568,,-23.012168507976842,108892950.81099999,,124101199.07443212,18451403.177889492,90.22563291902262,71.74009954297877,3.6380000000000003,0.6762269550504786,18.485533376043847,507055686834.31024,111.48093285951606,-1.1749375556200568,2.721580756132447,-0.06589690175304196,,,,-0.02588370555458413,-1.0,930.78,-0.0126,1989.26,0.51,9387.79,-0.2,308.0,981.0,2016-03-09
43,000905.SH,20160310,5521.948,5617.4152,5657.2629,5517.0161,59559411.0,67298081.387,1.24,2.19,38.35,39.42,2.67,-2.361178948412203,-1.8853260392423359,-4.244810390726881,,79.58252230321955,-9.036353151679526,-1008268.2316788408,,-32.222480746373975,100448762.91633333,,-22465732.862392075,19164392.315130126,100.7069076849139,78.35015494854436,3.132,0.7027082946489396,22.356752736369543,503466969777.53937,112.06149834472401,-0.9984307732365977,2.357046103391155,-0.5947944214459076,,,,-0.01707371090696006,1.0,928.85,-0.0021,1989.57,0.02,9207.25,-1.92,472.0,610.0,2016-03-10
44,000905.SH,20160311,5508.9818,5460.5423,5545.3432,5433.3223,49800022.0,55449986.936,1.04,1.83,38.2,39.29,2.67,-2.20108433135158,-1.8716903150232098,-4.340918908787612,,73.14564916445804,-9.852015925203736,-116936.45888306762,,-44.55549385284917,86973990.31799999,,-20736559.887811627,19742461.174603734,108.40048201384957,84.55575313078724,2.6980000000000004,0.723925519576936,23.84472888306233,501144356567.41766,111.4444639529513,-1.122651266809501,2.612898630204426,0.30156824035952534,,,,-0.0023508817854379993,1.0,932.07,0.0035,2022.19,1.64,9236.49,0.32,1217.0,795.0,2016-03-11
45,000905.SH,20160314,5690.5904,5568.464,5748.3333,5568.464,79997418.0,95153496.604,1.67,2.94,39.45,40.7,2.76,1.2456689897414872,0.7527364259918459,-1.206772610246942,,91.44617324863114,1.1471311979650662,2637187.708007102,,-27.714473944125807,83257072.57183333,,88966970.51918204,18231563.42134759,105.82887070792944,87.18370748628453,2.646,0.6682782275921341,18.645163221644907,508706981729.73645,107.33944906476245,-1.1824480832702493,2.882806611694008,0.7604461965181423,,,,0.03243418893938085,-1.0,928.69,-0.0036,2019.64,-0.13,9278.0,0.45,705.0,809.0,2016-03-14
46,000905.SH,20160315,5639.8012,5672.7536,5701.5681,5608.9982,66268900.0,82607046.675,1.38,2.43,39.13,40.39,2.73,0.788634529995126,-0.43940094881523173,-1.8647039509550096,,77.47030757578389,-0.16173660689755753,-591457.8592548167,,-17.0164703189334,81280367.06683333,,11531746.128189635,18851875.87482016,109.19260155982742,89.06947897383974,2.412,0.6914370999287605,20.123122585987687,503420004173.7034,98.14339865976123,-1.2279606967976207,3.4164974867090985,-0.21868222236490578,,,,-0.008965187077839979,-1.0,920.88,-0.0084,2015.93,-0.18,9348.03,0.75,107.0,242.0,2016-03-15
47,000905.SH,20160316,5562.8037,5662.4386,5689.281,5531.3341,57487332.0,69542980.639,1.2,2.11,38.5,39.82,2.69,-0.3943063555462984,-1.4675661884736444,-2.8591629120246718,,67.9948259901667,3.969210944525877,-784846.9633415395,,-33.69637664734061,75142745.86083333,,-30346427.88210261,19969417.18013112,96.02352287752099,79.16341445233996,2.3,0.7326045820797265,16.860108425181025,492692947049.3099,97.88040976649793,-1.0616952113720703,3.121358407719852,-0.6589840214584133,,,,-0.013746572907019241,1.0,928.42,0.0082,2027.22,0.56,9492.54,1.55,101.0,720.0,2016-03-16
48,000905.SH,20160317,5745.975,5589.2203,5759.5403,5579.725,84575758.0,106177927.914,1.76,3.1,39.66,41.13,2.78,2.0666468545904997,1.832816845885243,0.5248117798545084,,68.40946486605995,4.975488957073121,2784899.913212001,,4.6683419474122,79371586.6925,,49183321.218417704,19879788.91071211,99.71352384165873,89.36983421220376,2.482,0.7293609315154279,10.343689629454971,488623174209.3122,103.95110726943498,-1.1074258988261878,2.7977552980226723,0.9862873107718821,,,,0.0323973659401012,1.0,943.82,0.0166,2040.59,0.66,9483.81,-0.09,2005.0,265.0,2016-03-17
49,000905.SH,20160318,5949.263000000001,5774.303000000001,5967.459,5768.908,125160341.0,157756130.598,2.61,4.59,40.89,42.76,2.87,4.050175425317912,4.826780196586459,4.1088504778648485,,81.79247360739248,3.408825797326083,4428072.764188507,,13.091292543570571,94447928.22766666,,200015235.64788997,21442250.96169394,103.01087957136122,93.09765432268973,3.0340000000000003,0.7864436942404245,9.91322524867148,504334306969.37146,110.19485924716027,-1.074384229728081,2.4023569857727365,1.034084655714202,,,,0.034767736644483925,1.0,956.04,0.0129,2049.58,0.44,9531.39,0.5,1332.0,457.0,2016-03-18
50,000905.SH,20160321,6099.4805,6016.6943,6100.031999999999,6001.3219,131825514.0,166761329.284,2.75,4.84,41.86,43.89,2.94,5.173164016924397,6.820638205572852,6.741536470290585,,85.27355232658724,5.582565068200891,3328563.411853677,,2.5661104374975103,112999818.619,,289040406.7889408,23564351.99034279,108.78621347909936,103.07402406619705,3.414,0.8643456606315736,5.712189412902305,515592813624.49884,111.08482312534083,-1.0894184366516197,2.363976923514392,0.46945923136766476,,,,0.02493625727883569,-1.0,955.66,-0.0004,2051.6,0.1,9743.3,2.22,85.0,531.0,2016-03-21
51,000905.SH,20160322,6075.4922,6045.8393,6130.2647,6013.0489,107721654.0,139915752.245,2.25,3.95,41.74,43.73,2.93,3.2088001152882137,5.823843607963582,6.3170944214588545,,88.40630654729999,8.074817078401031,-423652.36722179834,,-1.0183722590770696,120460194.55916665,,261975418.65324333,23893790.20909941,101.54778477656711,107.29555013246497,3.718,0.876297684339601,-5.7477653558978545,521493512569.89355,111.0345580026382,-1.1481386532371178,2.4665178539453074,0.16568123947058352,,,,-0.003940597097431358,0.0,956.86,0.0013,2049.8,-0.09,9667.54,-0.78,763.0,332.0,2016-03-22
