,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,log_ret,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
10,000001.SH,20160118,2913.8367,2847.5389,2945.4496,2844.7042,164699694.0,173619962.653,0.6,1.73,13.78,13.66,1.57,-1.5257270682927677,-5.310621882320082,,,,,730505.5339523348,,,219521448.90266666,,-223071659.55535686,,,,2.0599999999999996,,,,,,,,,,,0.004425571513197809,1.0,850.76,0.0182,1880.33,-2.16,9302.18,-0.13,383.0,1093.0,2016-01-18
11,000001.SH,20160119,3007.7393,2914.4078,3012.0684,2906.4038,205279703.0,222674800.351,0.75,2.16,14.21,14.09,1.62,1.7517479508744014,-1.3616997334973882,,,,,6615435.188570406,,,208903977.604,,167450168.94558036,,,,2.054,,,,,,,,,,,0.03171806705375014,-1.0,858.15,0.0087,1881.33,0.05,9545.43,2.61,600.0,988.0,2016-01-19
12,000001.SH,20160120,2976.6940000000004,2993.014,3016.283,2951.922,216505474.0,234562924.57900003,0.79,2.28,14.07,13.95,1.6,0.5171998049988769,-1.131031132186189,,,,-9.694750835644522,-2234727.388764096,,17.399048575531957,210641893.018,,122447637.55085532,,,,2.1,,,,,,,,,,,-0.01037544473971606,-1.0,850.83,-0.0085,1859.33,-1.17,9384.26,-1.69,-593.0,1209.0,2016-01-20
13,000001.SH,20160121,2880.482,2934.391,2998.79,2880.085,191675668.0,203634572.945,0.7,2.02,13.64,13.53,1.55,-1.8890807590100238,-3.543270119830902,,,,-12.386398926182984,-6195295.643292889,,-28.179641793338373,209851647.73833334,,197429672.51823622,,,,2.056,,,,,,,,,,,-0.03285564745327674,1.0,848.37,-0.0029,1868.99,0.52,9174.4,-2.24,-162.0,1577.0,2016-01-21
14,000001.SH,20160122,2916.562,2911.112,2931.3590000000004,2851.733,159810734.0,170062245.38,0.58,1.68,13.81,13.7,1.57,-0.7655773806534604,-1.444508602054032,,,,-13.245068176950724,2001738.3489013256,,-33.10186206706302,201859745.85916665,,11848680.301117051,,,,1.9740000000000002,,,,,,,,,,,0.012447884087562594,-1.0,856.74,0.0099,1906.9,2.03,9254.13,0.87,619.0,661.0,2016-01-22
15,000001.SH,20160125,2938.515,2934.078,2955.783,2911.829,153039057.0,164023396.461,0.56,1.61,13.91,13.8,1.58,-0.18625892895337734,-0.43962803364258957,,,,-5.967580180748687,1151926.966860638,,116.86404831756234,194762983.72816667,,174143643.4532479,,,,1.95,,,,,,,,,,,0.007498826359546508,-1.0,854.85,-0.0022,1877.08,-1.56,9263.61,0.1,250.0,485.0,2016-01-25
16,000001.SH,20160126,2749.785,2907.718,2911.991,2743.8390000000004,210836054.0,212608150.65,0.77,2.21,13.04,12.94,1.48,-4.9309302049960095,-5.963989982596786,,,,-13.702779176076426,-13541223.533458227,,-26.394550704089237,201261015.061,,-132263774.8826291,,,,1.9600000000000002,,,,,,,,,,,-0.06638162489882608,-1.0,857.75,0.0034,1903.63,1.41,8796.0,-5.05,-235.0,897.0,2016-01-26
17,000001.SH,20160127,2735.558,2756.0820000000003,2768.772,2638.302,215722046.0,207426675.004,0.78,2.26,12.98,12.87,1.47,-3.819110770892036,-5.760723616624652,,,,-9.319641569076719,-1116115.4593693581,,-20.586395654592987,198719660.83650002,,-347518216.3884767,,,,1.956,,,,,,,,,,,-0.005187289801798307,-1.0,867.8,0.0117,1882.95,-1.09,8793.39,-0.03,4485.0,894.0,2016-01-27
18,000001.SH,20160128,2655.661,2711.158,2740.536,2647.493,171120280.0,167357413.39,0.62,1.8,12.62,12.51,1.43,-5.128407016221177,-7.390177756418385,,,,-12.14743251509083,-4997882.337409767,,-17.595785665062994,187518742.30499998,,-394686441.0958688,,,,1.9120000000000001,,,,,,,,,,,-0.02964184907623231,1.0,859.03,-0.0101,1893.36,0.55,8643.35,-1.71,-342.0,711.0,2016-01-28
19,000001.SH,20160129,2737.6,2652.8540000000003,2755.367,2649.791,186673106.0,180006812.61200002,0.68,1.96,12.99,12.88,1.47,-0.9344856912645707,-3.9857454465565865,-8.238055903886266,,,-7.187320844169569,5759698.859355156,,-3.9164697957309564,183580782.2495,,-157795592.35433325,47381074.427035965,,,1.968,0.5010935410101643,,601960528904.978,140.91705178829469,-0.2798228314561681,-0.6846566655528319,0.9635063003705525,,,,0.030388036229882058,-1.0,857.56,-0.0017,1940.24,2.48,8887.48,2.82,1694.0,750.0,2016-01-29
20,000001.SH,20160201,2688.8540000000003,2730.9840000000004,2735.255,2655.623,156383744.0,152830741.554,0.57,1.64,12.75,12.7,1.44,-0.9079666950139083,-4.945338958315354,-8.94505564852987,,33.884741754455675,-10.599474872234095,-2784585.7630858943,,-26.54786361605332,180708864.94516668,,-251470010.48366827,48284486.36697706,,,1.9740000000000002,0.5109997940055203,,591647321154.3079,112.71002923824153,-0.12091351642173816,-0.6563974220351444,-0.5382772841524515,,,,-0.017966543620160768,1.0,859.25,0.002,1939.38,-0.04,8734.08,-1.73,-192.0,537.0,2016-02-01
21,000001.SH,20160202,2749.57,2687.982,2755.159,2687.982,158078211.0,158936802.659,0.57,1.66,13.03,12.98,1.48,1.3311989768297063,-1.9036556806433929,-6.0327711415508265,,41.80337518986946,-5.218937473944048,3569504.5766992117,,-20.452465238357945,179861099.31149998,,-121992357.7982179,46321690.38319696,,,1.8639999999999997,0.4897074851915494,,569872282526.6434,110.3925045991051,-0.13001135848567993,-0.6048587870958726,0.7831740624320177,,,,0.022329455280417267,1.0,861.98,0.0032,1903.03,-1.87,8859.86,1.44,96.0,1235.0,2016-02-02
22,000001.SH,20160203,2739.2470000000003,2719.574,2746.072,2696.884,148397217.0,146627121.739,0.54,1.56,12.97,12.92,1.47,0.9233190469158732,-1.4369832519868821,-5.378923172727596,,36.57823706779579,-5.991746208701385,-557143.2882563382,,-9.898304364791352,168864261.15966666,,135382933.48523706,46078662.23371874,,,1.7239999999999998,0.4862812701351045,,550391094225.5862,106.50667821558632,-0.09723782028470412,-0.4561906810416554,0.2510465441856621,,,,-0.0037614707035717775,1.0,863.57,0.0018,1912.53,0.5,8779.94,-0.9,-2058.0,1585.0,2016-02-03
23,000001.SH,20160204,2781.023,2751.432,2793.298,2751.3140000000003,170382018.0,175347388.383,0.62,1.79,13.16,13.1,1.49,1.5246533113264096,0.4255864655884501,-3.3617392913869186,,46.417698399276894,-7.537764326848409,2598480.2334247227,,-17.000066002628618,163517713.3895,,289405771.7470491,37105692.88837427,,,1.722,0.39199187692979987,,562604659349.5896,88.18682192253851,-0.08743743901564259,-0.2799122149918044,0.4115236760832598,,,,0.015135780511480231,-1.0,875.04,0.0133,1915.45,0.15,8872.83,1.06,519.0,0.0,2016-02-04
24,000001.SH,20160205,2763.492,2783.076,2790.061,2762.16,141186284.0,145553630.916,0.51,1.48,13.08,13.02,1.48,0.694306286185027,0.3471946732134399,-3.2600762553649973,,51.01277084524478,-7.162375440673452,-890009.4478916544,,-34.78858460641046,159883749.64383334,,292373115.7555864,31914839.389713995,,,1.626,0.33683159934274204,,536487405384.112,88.32735722848061,-0.058512310128105746,-0.29334741158976124,-0.27851082206628935,,,,-0.006323748216647956,1.0,871.02,-0.0046,1880.05,-1.85,8851.03,-0.25,241.0,0.0,2016-02-05
25,000001.SH,20160215,2746.196,2684.961,2760.3590000000004,2682.09,129263932.0,129321056.01,0.47,1.35,12.99,12.94,1.47,-0.3523197601543441,0.4204265874125851,-3.4082084479644346,,50.86476223710738,-4.661928107865283,-809030.3745666844,,-32.56111568631653,151436123.54349998,,243662055.609952,27564967.406070065,72.7692282486209,,1.568,0.2914862098390177,,512283305167.24786,83.06078675690775,-0.24848852777996872,-0.036253761106257686,0.8987417425823191,,,,-0.0062784160610085266,1.0,875.24,0.0048,1880.05,-1.85,8774.55,-0.86,124.0,1101.0,2016-02-15
26,000001.SH,20160216,2836.571,2758.579,2840.6220000000003,2758.579,195961614.0,198969133.397,0.71,2.05,13.42,13.36,1.52,2.281219763071199,3.397046530823396,0.09848717654021319,,65.40217636540639,-2.7426469932749584,6448931.855282726,,22.621058733138664,159125855.51733336,,512683937.4665343,27058384.192149874,91.4741500553989,47.76945176428098,1.6460000000000001,0.2854709866352908,43.704698291117914,508290740614.78937,88.08523179623485,-0.3433767627363389,-0.2594813730248625,1.0800088516820456,,,,0.03237924697279377,1.0,876.21,0.0011,1895.58,1.65,8993.09,2.49,532.0,456.0,2016-02-16
27,000001.SH,20160217,2867.338,2829.764,2868.701,2824.356,216909925.0,225964250.083,0.79,2.27,13.55,13.49,1.53,2.444296451064774,4.018885600404462,1.3312823783224261,,71.0278968989181,-2.422209857700222,2352723.6450189548,,41.73501147488121,170297096.75466666,,551547670.8525453,28178840.73289035,84.79257373790689,50.48006994308675,1.7879999999999998,0.29635682617590015,34.312503794820145,510087525064.65753,81.01411360157103,-0.5484506129371286,0.30409403722205824,0.5304678319214504,,,,0.010788144901498094,1.0,872.68,-0.004,1926.82,1.65,9048.34,0.61,-44.0,872.0,2016-02-17
28,000001.SH,20160218,2862.893,2881.777,2893.215,2857.699,219203873.0,230775052.843,0.8,2.29,13.53,13.48,1.53,1.690584797772733,3.0826797918422537,1.4336465195617578,,84.36758853416123,4.113339770200223,-339813.86759601964,,3.9688747921643417,184321751.93866667,,375643840.6871393,28595947.364211414,79.09838525375,47.222486916059935,1.888,0.2996396959156465,31.87589833769006,510262705379.7425,68.76602875368708,-0.6801739748017188,0.5015010039766288,-0.29420218381718394,,,,-0.0015514211875782458,1.0,876.51,0.0044,1917.83,-0.47,9016.81,-0.35,529.0,317.0,2016-02-18
29,000001.SH,20160219,2860.021,2854.9040000000005,2872.724,2840.488,163391413.0,178424845.383,0.59,1.71,13.51,13.46,1.53,0.8966755777297809,2.527333998800156,1.4054515099533105,,79.94685302205846,4.549821279607312,-163911.1689245719,,-24.258361150533496,184834661.43866667,,281491877.68429303,28501679.712136798,92.3482542886376,58.694384988245055,1.934,0.2986368151591848,33.65386930039255,504350055390.8252,61.72147539915865,-0.8699516407929273,1.4385591496757837,0.07810593698409762,,,,-0.0010036845708672306,1.0,885.56,0.0103,1917.78,0.0,8998.68,-0.2,309.0,539.0,2016-02-19
30,000001.SH,20160222,2927.175,2888.598,2933.9640000000004,2880.347,232176042.0,238682816.535,0.84,2.43,13.83,13.78,1.56,1.963752537794693,4.045792198247742,3.761940751812197,,97.01386193531144,10.223970604681853,5451550.853811213,,35.680026937777335,200356192.37516665,,547640781.9923389,30665500.68891734,103.8874000993395,59.81722842053468,2.15,0.3208783176483605,44.07017167880482,514384714340.1102,59.60538895024451,-0.8832307499030633,1.638472414511004,0.6220210089107256,,,,0.023208826639383007,-1.0,897.99,0.014,1945.5,1.45,9194.71,2.18,220.0,811.0,2016-02-22
31,000001.SH,20160223,2903.331,2925.708,2928.048,2872.282,199740663.0,211548952.172,0.73,2.09,13.71,13.66,1.55,0.6649927833197112,2.637308413493313,3.1075260125936746,,83.07263548693152,6.053879310344836,-1627035.0657449623,,7.000235481162455,214060841.7355,,366359946.1718516,30469522.332651626,107.05391379540413,66.9545919134572,2.158,0.3183857309682872,40.099321881946935,513099702257.6738,53.84282947049138,-0.8875055726054322,1.9874509283180415,-0.38736558223870976,,,,-0.008179095579488942,-1.0,895.89,-0.0023,1921.27,-1.25,9096.06,-1.07,550.0,544.0,2016-02-23
32,000001.SH,20160224,2928.896,2889.885,2929.871,2872.2740000000003,213410384.0,227851643.59,0.77,2.23,13.83,13.78,1.56,1.1197380308508522,2.851514643288875,4.103786167709031,,78.40791585701392,8.927297651713328,1879164.4724490633,,36.46583624446285,218874593.43433332,,324619137.90904063,30291437.95987767,112.20572073474395,66.98578511159337,2.15,0.31548584087003606,45.219935623150576,511832547943.68164,54.647344617959014,-1.0066847443043958,2.0513783802424763,0.6566529231065166,,,,0.008766861694191509,-1.0,895.68,-0.0002,1929.8,0.44,9153.77,0.63,125.0,893.0,2016-02-24
33,000001.SH,20160225,2741.245,2922.237,2922.237,2729.851,270284416.0,271767143.332,0.98,2.82,12.97,12.93,1.47,-4.557190515093038,-3.603412127189365,-2.3243254135038027,,73.87590179383045,-0.30277461566718694,-17316811.845424376,,70.98144917644595,226508408.97583333,,-113447903.71214437,36184893.80780784,100.14882981863514,57.76479482286684,2.2560000000000002,0.3758425622237952,42.384034995768296,522237079400.84045,81.07168010939749,-1.305336095898473,1.862593971698122,-2.5963054748803343,,,,-0.0662133634533431,-1.0,894.21,-0.0016,1951.7,1.13,8731.2,-4.62,297.0,581.0,2016-02-25
34,000001.SH,20160226,2767.21,2760.058,2784.753,2715.8740000000003,191110472.0,190068987.76,0.69,2.0,13.11,13.06,1.48,-3.026432070352253,-2.7030672332314873,-1.1360824288867546,,72.28350324805682,1.0208279866693195,1810193.3265651294,,28.78305662565087,219724064.79533336,,22947491.37354134,35684266.300883785,86.66637674652763,58.79191367589075,2.314,0.3707669859827555,27.874463070636885,525361927823.28485,81.10264707877563,-1.309354670832034,1.8678763167777135,0.10044558808624528,,,,0.00942739563260572,-1.0,889.85,-0.0049,1948.05,-0.19,8821.18,1.03,1640.0,335.0,2016-02-26
35,000001.SH,20160229,2687.9790000000003,2754.8140000000003,2755.89,2638.963,207410709.0,194640196.395,0.75,2.17,12.73,12.73,1.44,-4.19687951686906,-5.295025388565589,-3.535039564669747,,60.22127464807646,-3.3456753144436373,-5938601.654655394,,21.732745881669274,222426623.29733333,,-121543660.42046145,35012497.25686178,84.66444414790485,58.18714581358926,2.2619999999999996,0.3639877817498245,26.477298334315584,531115864328.4207,84.77429967797423,-1.101530175471337,1.1629412076287937,-0.9779761127045015,,,,-0.029049982265109464,1.0,890.15,0.0003,1932.23,-0.81,8756.88,-0.73,2013.0,234.0,2016-02-29
36,000001.SH,20160301,2733.17,2688.38,2747.562,2668.757,187207443.0,182185538.136,0.68,1.96,12.9,12.93,1.47,-1.3901215860302252,-3.3507173349456307,-1.8839937443718238,,75.0627713731296,-1.0972349476676653,3147380.0787182353,,32.59605515221294,213010410.23083338,,-182190304.87420732,34665161.7244403,80.06318404111921,61.03644995014591,2.2359999999999998,0.3602542961502844,19.026734090973306,526669586943.008,65.1500878347173,-1.312489260881918,2.784370588302041,0.7422373951138823,,,,0.016672497588684627,1.0,897.4,0.0081,1978.35,2.39,8872.43,1.32,757.0,517.0,2016-03-01
37,000001.SH,20160302,2849.681,2733.7670000000003,2852.7,2732.539,270961783.0,259318766.547,0.98,2.83,13.42,13.46,1.53,3.4045307866119345,0.832256459922422,2.0894259107212454,,110.80177181773252,3.768303500551313,11550700.578124665,,109.61901654051496,220972045.96,,159343675.83698338,38876293.45875037,82.39722476484724,63.02511276995774,2.356,0.4038169856441613,19.3721119948895,534875417159.8165,74.98806993958677,-1.1240863301410429,2.3042909416344166,1.7457215373465498,,,,0.041744950472317334,1.0,902.51,0.0057,1986.45,0.41,9146.56,3.09,2992.0,286.0,2016-03-02
38,000001.SH,20160303,2859.758,2847.331,2878.445,2840.8740000000003,287478210.0,279971936.075,1.04,3.01,13.48,13.51,1.53,2.8852916123834786,1.2000439089651915,2.077251533742308,,125.65833751320079,0.8174306231009166,1016576.2140288453,,46.70128712044595,229658761.3741667,,109885193.30617301,44035971.45910472,85.67737352100082,67.06883278807152,2.394,0.45850443377297184,18.6085407329293,552932721160.8508,70.52047882920664,-1.3425087867896932,3.310008988860832,0.18452235991042193,,,,0.0035299476756747612,1.0,903.72,0.0013,1993.4,0.35,9170.78,0.26,-308.0,36.0,2016-03-03
39,000001.SH,20160304,2874.147,2848.538,2880.3720000000003,2808.849,312495169.0,294982112.798,1.14,3.27,13.58,13.62,1.55,2.613401824454382,1.6584188672902709,2.341453769319096,,119.16395110867113,0.23746764420517363,1572333.3886087702,,44.066791319023324,233527922.95183334,,476051825.0019381,50894366.390534386,83.8463920831663,69.52607365710217,2.6479999999999997,0.5306150849919858,14.32031842606412,572484186792.8169,65.60738290516692,-1.423607124781697,3.854968703876649,0.3983745929469634,,,,0.005018928707214761,-1.0,918.98,0.0169,1999.99,0.33,9434.82,2.88,1800.0,69.0,2016-03-04
40,000001.SH,20160307,2897.34,2886.64,2911.8390000000004,2871.3459999999995,217466836.0,208559323.364,0.79,2.27,13.64,13.7,1.56,1.9178426823626433,2.5870101845935225,2.785776068280344,,131.97883798656449,1.2032234526403927,1754853.9888001715,,-0.792429885579622,236609645.55249998,,513672143.73687065,49733135.942031704,87.83648454917407,69.94426803020963,2.668,0.518526251682796,17.892216518964446,582740418587.162,62.78243488412877,-1.6255370489958993,4.827140933307532,0.1653877258032786,,,,0.008037140115555166,-1.0,937.13,0.0198,2001.76,0.09,9382.38,-0.56,1153.0,425.0,2016-03-07
41,000001.SH,20160308,2901.387,2895.666,2902.621,2802.563,233482661.0,220513953.726,0.85,2.44,13.67,13.72,1.56,0.866494839877297,2.737375159844013,2.6529106762831383,,112.13339544424119,1.4463530162890406,326128.21728447673,,42.89775497565469,240921938.44099998,,645577065.7681845,48706661.06136146,80.97102772734249,62.19766500391256,2.7640000000000002,0.5080084955775317,18.773362723429926,595089240287.6261,60.51835187624385,-1.5890268915805463,5.0307472322354405,0.08746525247735067,,,,0.0013958238272200499,-1.0,942.69,0.0059,1979.26,-1.12,9406.78,0.26,202.0,838.0,2016-03-08
42,000001.SH,20160309,2862.556,2839.411,2863.015,2811.718,183355383.0,177072557.883,0.67,1.92,13.5,13.56,1.54,-0.5724690778612989,1.6010485803940409,1.058598560187616,,108.12480449935977,-2.20755506589118,-2453954.910969486,,-21.027431848459198,240069775.0655,,621904127.5699859,46960608.514722265,94.12644823896979,66.8623978082766,2.582,0.49016538562321754,27.26405043069319,600974552753.5562,60.56496139652418,-1.5940865300541296,5.034405946467258,0.3756163856074394,,,,-0.013473966509276191,-1.0,930.78,-0.0126,1989.26,0.51,9387.79,-0.2,308.0,981.0,2016-03-09
43,000001.SH,20160310,2804.726,2847.567,2863.176,2803.476,138979461.0,141812410.338,0.51,1.45,13.23,13.29,1.51,-2.2072702695842286,-0.6753109662265141,-1.0244214426960407,,98.26050582635969,-3.3962713862112177,-2807694.3227066966,,-30.42004621762971,220485382.364,,260786971.56853604,48914724.1144151,102.0564514801865,68.38662664449176,2.27,0.5112688035404507,33.66982483569474,597047597432.5532,62.602741151084395,-1.3601401252188485,4.098965232824118,-0.7043650017487247,,,,-0.020409080513830443,1.0,928.85,-0.0021,1989.57,0.02,9207.25,-1.92,472.0,610.0,2016-03-10
44,000001.SH,20160311,2810.307,2781.6,2815.607,2772.551,127247554.0,128450313.771,0.46,1.33,13.25,13.31,1.51,-1.574502833924401,-0.6293295111274322,-0.9093255946681789,,90.66344416996326,-4.048931747661931,253204.2698195684,,-40.37424439478072,195231778.64666665,,250541124.9536234,50041707.285431646,109.10175210099236,72.63818884853788,1.8820000000000001,0.5233744256970185,36.46356325245448,595259026509.3573,62.22048670900072,-1.4984842792033886,4.474726935957439,0.47003208030017546,,,,0.0019878785531095267,1.0,932.07,0.0035,2022.19,1.64,9236.49,0.32,1217.0,795.0,2016-03-11
45,000001.SH,20160314,2859.4990000000003,2830.0840000000003,2889.816,2823.028,194816030.0,202793146.786,0.71,2.04,13.43,13.53,1.54,0.41451068320168016,0.500548790476614,0.6241727182242487,,113.44175038025885,4.313879277481596,3410086.5662577404,,-27.92184141315791,179866950.97800002,,224452944.23546398,46505688.72061747,103.62606725910427,71.98154321920319,1.8359999999999999,0.486197923743645,31.644524039901086,605418258091.5115,59.970201364578145,-1.5274105826200575,4.81827564558485,0.48219194486007005,,,,0.017352704614629393,1.0,928.69,-0.0036,2019.64,-0.13,9278.0,0.45,705.0,809.0,2016-03-14
46,000001.SH,20160315,2864.368,2853.978,2865.7870000000003,2819.795,163386667.0,170219522.403,0.59,1.71,13.44,13.55,1.54,0.8476877300468283,0.2095979714921336,0.7462370935687207,,95.20406327847581,3.5110454212004116,278205.9660181552,,-14.506690664235292,173476984.15116668,,203899305.70108107,47694746.61111008,109.75158356025338,75.97978654476627,1.69,0.4985726996558325,33.77179701548711,601364929819.5286,55.42589476269709,-1.6268456999809733,5.578035863222011,0.17278794095545544,,,,0.001701297802485018,1.0,920.88,-0.0084,2015.93,-0.18,9348.03,0.75,107.0,242.0,2016-03-15
47,000001.SH,20160316,2870.43,2858.7090000000003,2881.5290000000005,2854.192,186492535.0,190193858.282,0.68,1.95,13.4,13.61,1.54,1.005114245358502,0.3488330060307262,0.9539617078492695,,91.55099882512413,6.787664635772807,394683.13679317076,,-10.085387635408932,168423634.9105,,270509962.173527,47998026.35726992,103.76818909255034,70.2802559524353,1.6960000000000002,0.5017380318767741,33.48793314011505,597182022018.0289,54.52215208488755,-1.6028760268756221,5.69322506960488,0.1968438766229918,,,,0.0021141118685702883,1.0,928.42,0.0082,2027.22,0.56,9492.54,1.55,101.0,720.0,2016-03-16
48,000001.SH,20160317,2904.8320000000003,2875.411,2921.0,2857.191,200290213.0,213843633.13,0.73,2.09,13.52,13.76,1.56,1.5005762631035986,1.3917405874401316,2.088600528241547,,91.15720562922536,6.28069238283752,2400470.9773887885,,6.988381332680239,174552147.45166665,,280130393.9058297,47993567.16891695,106.66301500880174,78.91870768775816,1.8240000000000003,0.5017590111429567,27.74430732104358,594643826731.9001,54.534516351075006,-1.732050411727514,6.030237167502847,0.4977389161457973,,,,0.011913712973537993,1.0,943.82,0.0166,2040.59,0.66,9483.81,-0.09,2005.0,265.0,2016-03-17
49,000001.SH,20160318,2955.15,2915.518,2971.551,2908.742,313332735.0,328241161.496,1.14,3.27,13.62,13.87,1.58,2.2240542056784642,2.857250258826863,3.6836764933862445,,105.32737106681296,3.7010809280056276,5427603.5790468855,,15.637242835828255,205623605.97800002,,577573273.1663423,52026091.61826561,107.51799723370799,79.57113552331086,2.212,0.543394787182249,27.94686171039713,617286396476.3491,55.385997726867764,-1.777976683027305,5.990667915897301,0.656823334991579,,,,0.017173853684786168,1.0,956.04,0.0129,2049.58,0.44,9531.39,0.5,1332.0,457.0,2016-03-18
50,000001.SH,20160321,3018.802,2978.455,3028.322,2973.758,352400438.0,380823080.412,1.28,3.67,13.91,14.16,1.62,3.2875444227157957,4.630390824473976,5.746977299899771,,106.66807543390875,5.561449605176394,7590475.1635538,,22.58335614375782,247685733.7515,,753312949.0132267,60225250.78654219,114.96350094672879,89.81074989427984,2.538,0.6275549881547386,25.15275105244895,636365217408.5515,55.414071011800374,-1.7777295045956183,5.985455415441638,0.6543744228283452,,,,0.021310652952199458,-1.0,955.66,-0.0004,2051.6,0.1,9743.3,2.22,85.0,531.0,2016-03-21
51,000001.SH,20160322,2999.363,3001.63,3019.101,2988.426,270377322.0,311025315.982,0.98,2.82,13.83,14.07,1.61,1.6831318709594756,3.604821452189708,4.8896181742091995,,109.33344379407173,4.35663172412545,-1741043.2225624875,,-13.477919397851556,265724428.61750004,,647529485.2156494,60883743.922937006,106.45564667985363,95.49562026105325,2.7600000000000002,0.634299240355677,10.960026418800382,647821124962.7488,54.71962105036708,-1.860919464522665,6.378354343028352,-0.042687728756156444,,,,-0.006460131154400912,-1.0,956.86,0.0013,2049.8,-0.09,9667.54,-0.78,763.0,332.0,2016-03-22
